Sychronize,NumberImage,NumberPr,Partner,Condition,TuringResponsePlayer,CorrectTuringReply,Number,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Block.thisRepN,Block.thisTrialN,Block.thisN,Block.thisIndex,trials_loop.thisRepN,trials_loop.thisTrialN,trials_loop.thisN,trials_loop.thisIndex,textLeft.started,textLeft.stopped,textRight.started,textRight.stopped,key_resp_Istr.keys,key_resp_Istr.rt,key_resp_Istr.started,key_resp_Istr.stopped,SychroLeftPr.started,SychroLeftPr.stopped,SychroRightPr.started,SychroRightPr.stopped,NumberLeftPr.started,NumberLeftPr.stopped,NumberRightPr.started,NumberRightPr.stopped,CrossLeftPr.started,CrossLeftPr.stopped,CrossRightPr.started,CrossRightPr.stopped,key_respPr.keys,key_respPr.rt,key_respPr.started,key_respPr.stopped,RTLeftPr,RTRightPr,CompPr,SychronizedRTsPr,SychronizedRTsLeftCPr,SychronizedRTsRightCPr,FeedbackLeftLeftPr.started,FeedbackLeftLeftPr.stopped,FeedbackLeftRightPr.started,FeedbackLeftRightPr.stopped,FeedbackRightLeftPr.started,FeedbackRightLeftPr.stopped,FeedbackRightRightPr.started,FeedbackRightRightPr.stopped,textLeftLeftPr.started,textLeftLeftPr.stopped,textLeftRightPr.started,textLeftRightPr.stopped,textRightLeftPr.started,textRightLeftPr.stopped,textRightRightPr.started,textRightRightPr.stopped,CreditLeftPr.started,CreditLeftPr.stopped,CreditRightPr.started,CreditRightPr.stopped,text_StartExp.started,text_StartExp.stopped,key_startExp.keys,key_startExp.rt,key_startExp.started,key_startExp.stopped,SychroLeft.started,SychroLeft.stopped,SychroRight.started,SychroRight.stopped,NumberLeft.started,NumberLeft.stopped,NumberRight.started,NumberRight.stopped,CrossLeft.started,CrossLeft.stopped,CrossRight.started,CrossRight.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,RTLeft,RTRight,Comp,SychronizedRTs,SychronizedRTsLeftC,SychronizedRTsRightC,FeedbackLeftLeft.started,FeedbackLeftLeft.stopped,FeedbackLeftRight.started,FeedbackLeftRight.stopped,FeedbackRightLeft.started,FeedbackRightLeft.stopped,FeedbackRightRight.started,FeedbackRightRight.stopped,textLeftLeft.started,textLeftLeft.stopped,textLeftRight.started,textLeftRight.stopped,textRightLeft.started,textRightLeft.stopped,textRightRight.started,textRightRight.stopped,CreditLeft.started,CreditLeft.stopped,CreditRight.started,CreditRight.stopped,TuringResponsePlayer,CorrectTuringReply,Turingtext.started,Turingtext.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,BlockText.started,BlockText.stopped,text_Pause.started,text_Pause.stopped,key_respPause.keys,key_respPause.started,key_respPause.stopped,key_respPause.rt,EndText.started,EndText.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,14.677986799972132,None,14.677986799972132,None,"['v', 'v', 'v', 'v', 'v', 'v', 't']","[207.20116289998987, 211.65273189998697, 212.072616999998, 212.5167123999854, 212.69275529999868, 212.86467489998904, 217.0845541000017]",15.63927989997319,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1_2,001,2021_Feb_23_1341,ComputerHuman,2020.1.3,60.00276013401265,
Sychronize.jpg,Number8.jpg,8,Computer,,,,,0,0,0,2,,,,,,,,,,,,,,,,,232.77870419999817,None,232.77870419999817,None,235.81324879999738,None,235.81324879999738,None,236.26826259997324,None,236.26826259997324,None,"['t', 'v']","[8.031674300000304, 9.171759999997448]",236.26826259997324,None,9.171759999997448,8.031674300000304,8,False,False,False,248.73274279999896,None,248.73274279999896,None,248.73274279999896,None,248.73274279999896,None,248.73274279999896,None,248.73274279999896,None,248.73274279999896,None,248.73274279999896,None,249.76579359997413,None,249.76579359997413,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1_2,001,2021_Feb_23_1341,ComputerHuman,2020.1.3,60.00276013401265,
Sychronize.jpg,Number9.jpg,9,Human,,,,,0,1,1,3,,,,,,,,,,,,,,,,,,,,,250.7596990999882,None,250.7596990999882,None,251.23812149997684,None,251.23812149997684,None,['t'],[10.833520500018494],251.23812149997684,None,13,10.833520500018494,9,False,False,False,266.8747023999749,None,266.8747023999749,None,266.8747023999749,None,266.8747023999749,None,266.8747023999749,None,266.8747023999749,None,266.8747023999749,None,266.8747023999749,None,267.89526799999294,None,267.89526799999294,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1_2,001,2021_Feb_23_1341,ComputerHuman,2020.1.3,60.00276013401265,
Sychronize.jpg,Number6.jpg,6,Human,,,,,0,2,2,5,,,,,,,,,,,,,,,,,,,,,268.8962739999988,None,268.8962739999988,None,269.3913948999834,None,269.3913948999834,None,['t'],[6.102036800002679],269.3913948999834,None,13,6.102036800002679,6,False,False,False,285.30299249998643,None,285.30299249998643,None,285.30299249998643,None,285.30299249998643,None,285.30299249998643,None,285.30299249998643,None,285.30299249998643,None,285.30299249998643,None,286.315126099973,None,286.315126099973,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1_2,001,2021_Feb_23_1341,ComputerHuman,2020.1.3,60.00276013401265,
Sychronize.jpg,Number10.jpg,10,Computer,,,,,0,3,3,4,,,,,,,,,,,,,,,,,,,,,287.3387903999828,None,287.3387903999828,None,287.81211249998887,None,287.81211249998887,None,"['v', 't']","[5.009722900023917, 10.204450400022324]",287.81211249998887,None,5.009722900023917,10.204450400022324,10,False,False,False,300.3364613999729,None,300.3364613999729,None,300.3364613999729,None,300.3364613999729,None,300.3364613999729,None,300.3364613999729,None,300.3364613999729,None,300.3364613999729,None,301.3503420999914,None,301.3503420999914,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1_2,001,2021_Feb_23_1341,ComputerHuman,2020.1.3,60.00276013401265,
Sychronize.jpg,Number7.jpg,7,Computer,,,,,0,4,4,1,,,,,,,,,,,,,,,,,,,,,302.37016689998563,None,302.37016689998563,None,302.8484807999921,None,302.8484807999921,None,['v'],[5.187504199973773],302.8484807999921,None,5.187504199973773,13,7,False,False,False,315.8899320999917,None,315.8899320999917,None,315.8899320999917,None,315.8899320999917,None,315.8899320999917,None,315.8899320999917,None,315.8899320999917,None,315.8899320999917,None,316.8866485999897,None,316.8866485999897,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1_2,001,2021_Feb_23_1341,ComputerHuman,2020.1.3,60.00276013401265,
Sychronize.jpg,Number6.jpg,6,Human,,,,,0,5,5,0,,,,,,,,,,,,,,,,,,,,,317.90640639999765,None,317.90640639999765,None,318.40585659997305,None,318.40585659997305,None,"['v', 't']","[3.9914684999966994, 6.642943299986655]",318.40585659997305,None,3.9914684999966994,6.642943299986655,6,False,False,False,326.7607914999826,None,326.7607914999826,None,326.7607914999826,None,326.7607914999826,None,326.7607914999826,None,326.7607914999826,None,326.7607914999826,None,326.7607914999826,None,327.77233649999835,None,327.77233649999835,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1_2,001,2021_Feb_23_1341,ComputerHuman,2020.1.3,60.00276013401265,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.77436879999004,None,"['space', 'space']","[0.944962299981853, 1.852912699978333]",329.7683568999928,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1_2,001,2021_Feb_23_1341,ComputerHuman,2020.1.3,60.00276013401265,
Sychronize.jpg,Number8.jpg,,Computer,Computer.xlsx,1,c,8,,,,,0,0,0,3,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331.6769835999876,None,331.6769835999876,None,334.69661009998526,None,334.69661009998526,None,335.1923728999973,None,335.1923728999973,None,"['v', 't']","[5.580980600003386, 8.123537700012093]",335.1923728999973,None,5.580980600003386,8.123537700012093,8,False,False,False,345.24517639999976,None,345.24517639999976,None,345.24517639999976,None,345.24517639999976,None,345.24517639999976,None,345.24517639999976,None,345.24517639999976,None,345.24517639999976,None,346.26366479997523,None,346.26366479997523,None,1,c,,,,,,,,,,,,,,,,,,1_2,001,2021_Feb_23_1341,ComputerHuman,2020.1.3,60.00276013401265,
Sychronize.jpg,Number10.jpg,,Computer,Computer.xlsx,1,c,10,,,,,0,0,0,3,0,1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.27242289998685,None,347.27242289998685,None,347.7406754999829,None,347.7406754999829,None,"['v', 't']","[6.340492199989967, 11.267130699998233]",347.7406754999829,None,6.340492199989967,11.267130699998233,10,False,False,False,360.54637659998843,None,360.54637659998843,None,360.54637659998843,None,360.54637659998843,None,360.54637659998843,None,360.54637659998843,None,360.54637659998843,None,360.54637659998843,None,361.56274119997397,None,361.56274119997397,None,1,c,,,,,,,,,,,,,,,,,,1_2,001,2021_Feb_23_1341,ComputerHuman,2020.1.3,60.00276013401265,
