Sychronize,NumberImage,NumberPr,Partner,Condition,TuringResponsePlayer,CorrectTuringReply,Number,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Block.thisRepN,Block.thisTrialN,Block.thisN,Block.thisIndex,trials_loop.thisRepN,trials_loop.thisTrialN,trials_loop.thisN,trials_loop.thisIndex,textLeft.started,textLeft.stopped,textRight.started,textRight.stopped,key_resp_Istr.keys,key_resp_Istr.rt,key_resp_Istr.started,key_resp_Istr.stopped,SychroLeftPr.started,SychroLeftPr.stopped,SychroRightPr.started,SychroRightPr.stopped,NumberLeftPr.started,NumberLeftPr.stopped,NumberRightPr.started,NumberRightPr.stopped,CrossLeftPr.started,CrossLeftPr.stopped,CrossRightPr.started,CrossRightPr.stopped,key_respPr.keys,key_respPr.rt,key_respPr.started,key_respPr.stopped,RTLeftPr,RTRightPr,CompPr,SychronizedRTsPr,SychronizedRTsLeftCPr,SychronizedRTsRightCPr,FeedbackLeftLeftPr.started,FeedbackLeftLeftPr.stopped,FeedbackLeftRightPr.started,FeedbackLeftRightPr.stopped,FeedbackRightLeftPr.started,FeedbackRightLeftPr.stopped,FeedbackRightRightPr.started,FeedbackRightRightPr.stopped,textLeftLeftPr.started,textLeftLeftPr.stopped,textLeftRightPr.started,textLeftRightPr.stopped,textRightLeftPr.started,textRightLeftPr.stopped,textRightRightPr.started,textRightRightPr.stopped,CreditLeftPr.started,CreditLeftPr.stopped,CreditRightPr.started,CreditRightPr.stopped,text_StartExp.started,text_StartExp.stopped,key_startExp.keys,key_startExp.rt,key_startExp.started,key_startExp.stopped,SychroLeft.started,SychroLeft.stopped,SychroRight.started,SychroRight.stopped,NumberLeft.started,NumberLeft.stopped,NumberRight.started,NumberRight.stopped,CrossLeft.started,CrossLeft.stopped,CrossRight.started,CrossRight.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,RTLeft,RTRight,Comp,SychronizedRTs,SychronizedRTsLeftC,SychronizedRTsRightC,FeedbackLeftLeft.started,FeedbackLeftLeft.stopped,FeedbackLeftRight.started,FeedbackLeftRight.stopped,FeedbackRightLeft.started,FeedbackRightLeft.stopped,FeedbackRightRight.started,FeedbackRightRight.stopped,textLeftLeft.started,textLeftLeft.stopped,textLeftRight.started,textLeftRight.stopped,textRightLeft.started,textRightLeft.stopped,textRightRight.started,textRightRight.stopped,CreditLeft.started,CreditLeft.stopped,CreditRight.started,CreditRight.stopped,TuringResponsePlayer,CorrectTuringReply,Turingtext.started,Turingtext.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,BlockText.started,BlockText.stopped,text_Pause.started,text_Pause.stopped,key_respPause.keys,key_respPause.started,key_respPause.stopped,key_respPause.rt,EndText.started,EndText.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,20.37747479999996,None,20.37747479999996,None,"['v', 't']","[796.2437357, 825.1677397]",21.338051799999903,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7_8,001,2021_Feb_24_0937,ComputerHuman,2020.1.3,59.98883007984415,
Sychronize.jpg,Number6.jpg,6,Human,,,,,0,0,0,0,,,,,,,,,,,,,,,,,846.5500536999999,None,846.5500536999999,None,849.6092855,None,849.6092855,None,850.0444761999998,None,850.0444761999998,None,"['t', 'v']","[3.9174732000001313, 5.493155500000057]",850.0444761999998,None,5.493155500000057,3.9174732000001313,6,False,False,False,859.7733205999999,None,859.7733205999999,None,859.7733205999999,None,859.7733205999999,None,859.7733205999999,None,859.7733205999999,None,859.7733205999999,None,859.7733205999999,None,860.7833990999999,None,860.7833990999999,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7_8,001,2021_Feb_24_0937,ComputerHuman,2020.1.3,59.98883007984415,
Sychronize.jpg,Number9.jpg,9,Human,,,,,0,1,1,3,,,,,,,,,,,,,,,,,,,,,861.7968494,None,861.7968494,None,862.2756466,None,862.2756466,None,"['t', 'v']","[7.825808800000004, 8.074577800000043]",862.2756466,None,8.074577800000043,7.825808800000004,9,False,False,False,873.9533762,None,873.9533762,None,873.9533762,None,873.9533762,None,873.9533762,None,873.9533762,None,873.9533762,None,873.9533762,None,874.9642192999999,None,874.9642192999999,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7_8,001,2021_Feb_24_0937,ComputerHuman,2020.1.3,59.98883007984415,
Sychronize.jpg,Number8.jpg,8,Computer,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,875.9849774999999,None,875.9849774999999,None,876.4615428999999,None,876.4615428999999,None,"['v', 't']","[6.876502000000073, 6.980159400000048]",876.4615428999999,None,6.876502000000073,6.980159400000048,8,False,False,False,885.3518688,None,885.3518688,None,885.3518688,None,885.3518688,None,885.3518688,None,885.3518688,None,885.3518688,None,885.3518688,None,886.3658953,None,886.3658953,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7_8,001,2021_Feb_24_0937,ComputerHuman,2020.1.3,59.98883007984415,
Sychronize.jpg,Number6.jpg,6,Human,,,,,0,3,3,5,,,,,,,,,,,,,,,,,,,,,887.3911893999999,None,887.3911893999999,None,887.8650154999999,None,887.8650154999999,None,"['v', 't']","[4.5053261999998995, 4.664366899999777]",887.8650154999999,None,4.5053261999998995,4.664366899999777,6,False,False,False,894.3836467,None,894.3836467,None,894.3836467,None,894.3836467,None,894.3836467,None,894.3836467,None,894.3836467,None,894.3836467,None,895.4235312,None,895.4235312,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7_8,001,2021_Feb_24_0937,ComputerHuman,2020.1.3,59.98883007984415,
Sychronize.jpg,Number10.jpg,10,Computer,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,896.4325212,None,896.4325212,None,896.9000035999999,None,896.9000035999999,None,"['t', 'v']","[7.338048600000093, 7.93809350000015]",896.9000035999999,None,7.93809350000015,7.338048600000093,10,False,False,False,908.0679887,None,908.0679887,None,908.0679887,None,908.0679887,None,908.0679887,None,908.0679887,None,908.0679887,None,908.0679887,None,909.0882963,None,909.0882963,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7_8,001,2021_Feb_24_0937,ComputerHuman,2020.1.3,59.98883007984415,
Sychronize.jpg,Number7.jpg,7,Computer,,,,,0,5,5,1,,,,,,,,,,,,,,,,,,,,,910.0932168999999,None,910.0932168999999,None,910.5862552999998,None,910.5862552999998,None,"['t', 'v']","[5.966679399999975, 6.18377600000008]",910.5862552999998,None,6.18377600000008,5.966679399999975,7,False,False,False,921.1744637999999,None,921.1744637999999,None,921.1744637999999,None,921.1744637999999,None,921.1744637999999,None,921.1744637999999,None,921.1744637999999,None,921.1744637999999,None,922.1898571,None,922.1898571,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7_8,001,2021_Feb_24_0937,ComputerHuman,2020.1.3,59.98883007984415,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,923.1889321999998,None,"['space', 'space']","[1.2703472000000602, 4.096178400000099]",924.1857827999999,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7_8,001,2021_Feb_24_0937,ComputerHuman,2020.1.3,59.98883007984415,
Sychronize.jpg,Number7.jpg,,Computer,Computer.xlsx,2,c,7,,,,,0,0,0,5,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,928.3284141999999,None,928.3284141999999,None,931.3561504999999,None,931.3561504999999,None,931.8225512999999,None,931.8225512999999,None,"['v', 't']","[5.78702229999999, 6.167139899999938]",931.8225512999999,None,5.78702229999999,6.167139899999938,7,False,False,False,940.107826,None,940.107826,None,940.107826,None,940.107826,None,940.107826,None,940.107826,None,940.107826,None,940.107826,None,941.1305249999999,None,941.1305249999999,None,2,c,,,,,,,,,,,,,,,,,,7_8,001,2021_Feb_24_0937,ComputerHuman,2020.1.3,59.98883007984415,
Sychronize.jpg,Number10.jpg,,Computer,Computer.xlsx,2,c,10,,,,,0,0,0,5,0,1,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,942.1396102999998,None,942.1396102999998,None,942.6095311,None,942.6095311,None,"['t', 'v']","[9.184456899999986, 9.588438300000007]",942.6095311,None,9.588438300000007,9.184456899999986,10,False,False,False,955.7658353,None,955.7658353,None,955.7658353,None,955.7658353,None,955.7658353,None,955.7658353,None,955.7658353,None,955.7658353,None,956.7809080999999,None,956.7809080999999,None,2,c,,,,,,,,,,,,,,,,,,7_8,001,2021_Feb_24_0937,ComputerHuman,2020.1.3,59.98883007984415,
