Sychronize,NumberImage,NumberPr,Partner,Condition,TuringResponsePlayer,CorrectTuringReply,Number,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Block.thisRepN,Block.thisTrialN,Block.thisN,Block.thisIndex,trials_loop.thisRepN,trials_loop.thisTrialN,trials_loop.thisN,trials_loop.thisIndex,textLeft.started,textLeft.stopped,textRight.started,textRight.stopped,key_resp_Istr.keys,key_resp_Istr.rt,key_resp_Istr.started,key_resp_Istr.stopped,SychroLeftPr.started,SychroLeftPr.stopped,SychroRightPr.started,SychroRightPr.stopped,NumberLeftPr.started,NumberLeftPr.stopped,NumberRightPr.started,NumberRightPr.stopped,CrossLeftPr.started,CrossLeftPr.stopped,CrossRightPr.started,CrossRightPr.stopped,key_respPr.keys,key_respPr.rt,key_respPr.started,key_respPr.stopped,RTLeftPr,RTRightPr,CompPr,SychronizedRTsPr,SychronizedRTsLeftCPr,SychronizedRTsRightCPr,FeedbackLeftLeftPr.started,FeedbackLeftLeftPr.stopped,FeedbackLeftRightPr.started,FeedbackLeftRightPr.stopped,FeedbackRightLeftPr.started,FeedbackRightLeftPr.stopped,FeedbackRightRightPr.started,FeedbackRightRightPr.stopped,textLeftLeftPr.started,textLeftLeftPr.stopped,textLeftRightPr.started,textLeftRightPr.stopped,textRightLeftPr.started,textRightLeftPr.stopped,textRightRightPr.started,textRightRightPr.stopped,CreditLeftPr.started,CreditLeftPr.stopped,CreditRightPr.started,CreditRightPr.stopped,text_StartExp.started,text_StartExp.stopped,key_startExp.keys,key_startExp.rt,key_startExp.started,key_startExp.stopped,SychroLeft.started,SychroLeft.stopped,SychroRight.started,SychroRight.stopped,NumberLeft.started,NumberLeft.stopped,NumberRight.started,NumberRight.stopped,CrossLeft.started,CrossLeft.stopped,CrossRight.started,CrossRight.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,RTLeft,RTRight,Comp,SychronizedRTs,SychronizedRTsLeftC,SychronizedRTsRightC,FeedbackLeftLeft.started,FeedbackLeftLeft.stopped,FeedbackLeftRight.started,FeedbackLeftRight.stopped,FeedbackRightLeft.started,FeedbackRightLeft.stopped,FeedbackRightRight.started,FeedbackRightRight.stopped,textLeftLeft.started,textLeftLeft.stopped,textLeftRight.started,textLeftRight.stopped,textRightLeft.started,textRightLeft.stopped,textRightRight.started,textRightRight.stopped,CreditLeft.started,CreditLeft.stopped,CreditRight.started,CreditRight.stopped,TuringResponsePlayer,CorrectTuringReply,Turingtext.started,Turingtext.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,BlockText.started,BlockText.stopped,text_Pause.started,text_Pause.stopped,key_respPause.keys,key_respPause.started,key_respPause.stopped,key_respPause.rt,EndText.started,EndText.stopped,participant,session,date,expName,psychopyVersion,frameRate,
Sychronize.jpg,Number9.jpg,,Human,Human.xlsx,1,h,9,,,,,0,0,0,0,0,2,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,684.9863457000174,None,684.9863457000174,None,685.4609278000135,None,685.4609278000135,None,"['t', 'v']","[6.510522800002946, 7.59610550000798]",685.4609278000135,None,7.59610550000798,6.510522800002946,9,False,False,False,696.4739548000216,None,696.4739548000216,None,696.4739548000216,None,696.4739548000216,None,696.4739548000216,None,696.4739548000216,None,696.4739548000216,None,696.4739548000216,None,697.4805662000144,None,697.4805662000144,None,1,h,,,,,,,,,,,,,,,,,,3_4,001,2021_Feb_23_1625,ComputerHuman,2020.1.3,59.87256722642098,
Sychronize.jpg,Number10.jpg,,Human,Human.xlsx,1,h,10,,,,,0,0,0,0,0,3,3,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,698.5003553999995,None,698.5003553999995,None,698.9782492000086,None,698.9782492000086,None,"['t', 'v']","[8.050601100025233, 8.217374800005928]",698.9782492000086,None,8.217374800005928,8.050601100025233,10,False,False,False,710.9358859000204,None,710.9358859000204,None,710.9358859000204,None,710.9358859000204,None,710.9358859000204,None,710.9358859000204,None,710.9358859000204,None,710.9358859000204,None,711.9753914000175,None,711.9753914000175,None,1,h,,,,,,,,,,,,,,,,,,3_4,001,2021_Feb_23_1625,ComputerHuman,2020.1.3,59.87256722642098,
Sychronize.jpg,Number8.jpg,,Human,Human.xlsx,1,h,8,,,,,0,0,0,0,0,4,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,712.969946600002,None,712.969946600002,None,713.448530099995,None,713.448530099995,None,"['v', 't']","[6.420265199994901, 6.535386899980949]",713.448530099995,None,6.420265199994901,6.535386899980949,8,False,False,False,722.2249246000138,None,722.2249246000138,None,722.2249246000138,None,722.2249246000138,None,722.2249246000138,None,722.2249246000138,None,722.2249246000138,None,722.2249246000138,None,723.2594527000037,None,723.2594527000037,None,1,h,,,,,,,,,,,,,,,,,,3_4,001,2021_Feb_23_1625,ComputerHuman,2020.1.3,59.87256722642098,
Sychronize.jpg,Number7.jpg,,Human,Human.xlsx,1,h,7,,,,,0,0,0,0,0,5,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,724.2556324000179,None,724.2556324000179,None,724.7350463000184,None,724.7350463000184,None,"['t', 'v']","[5.117916299990611, 7.177752299990971]",724.7350463000184,None,7.177752299990971,5.117916299990611,7,False,False,False,733.9607461999985,None,733.9607461999985,None,733.9607461999985,None,733.9607461999985,None,733.9607461999985,None,733.9607461999985,None,733.9607461999985,None,733.9607461999985,None,734.9726087000163,None,734.9726087000163,None,1,h,,,,,,,,,,,,,,,,,,3_4,001,2021_Feb_23_1625,ComputerHuman,2020.1.3,59.87256722642098,
Sychronize.jpg,Number10.jpg,,Human,Human.xlsx,1,h,10,,,,,0,0,0,0,0,6,6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,735.9947357000201,None,735.9947357000201,None,736.4707124000124,None,736.4707124000124,None,"['t', 'v']","[7.538313299999572, 8.526870400004555]",736.4707124000124,None,8.526870400004555,7.538313299999572,10,False,False,False,747.9260647000046,None,747.9260647000046,None,747.9260647000046,None,747.9260647000046,None,747.9260647000046,None,747.9260647000046,None,747.9260647000046,None,747.9260647000046,None,748.9417966000037,None,748.9417966000037,None,1,h,,,,,,,,,,,,,,,,,,3_4,001,2021_Feb_23_1625,ComputerHuman,2020.1.3,59.87256722642098,
Sychronize.jpg,Number6.jpg,,Human,Human.xlsx,1,h,6,,,,,0,0,0,0,0,7,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,749.9668054000067,None,749.9668054000067,None,750.4622010000166,None,750.4622010000166,None,"['v', 't']","[4.162352500017732, 5.113704899995355]",750.4622010000166,None,4.162352500017732,5.113704899995355,6,False,False,False,757.9637497999938,None,757.9637497999938,None,757.9637497999938,None,757.9637497999938,None,757.9637497999938,None,757.9637497999938,None,757.9637497999938,None,757.9637497999938,None,758.9601455999946,None,758.9601455999946,None,1,h,,,,,,,,,,,,,,,,,,3_4,001,2021_Feb_23_1625,ComputerHuman,2020.1.3,59.87256722642098,
Sychronize.jpg,Number7.jpg,,Human,Human.xlsx,1,h,7,,,,,0,0,0,0,0,8,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,759.9819011999934,None,759.9819011999934,None,760.4788014000223,None,760.4788014000223,None,"['t', 'v']","[5.78212910000002, 5.996719899994787]",760.4788014000223,None,5.996719899994787,5.78212910000002,7,False,False,False,770.5796654000005,None,770.5796654000005,None,770.5796654000005,None,770.5796654000005,None,770.5796654000005,None,770.5796654000005,None,770.5796654000005,None,770.5796654000005,None,771.6200616999995,None,771.6200616999995,None,1,h,,,,,,,,,,,,,,,,,,3_4,001,2021_Feb_23_1625,ComputerHuman,2020.1.3,59.87256722642098,
Sychronize.jpg,Number9.jpg,,Human,Human.xlsx,1,h,9,,,,,0,0,0,0,0,9,9,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,772.6208908999979,None,772.6208908999979,None,773.0948440000066,None,773.0948440000066,None,"['t', 'v']","[6.986180800013244, 7.050411000003805]",773.0948440000066,None,7.050411000003805,6.986180800013244,9,False,False,False,784.3048648000113,None,784.3048648000113,None,784.3048648000113,None,784.3048648000113,None,784.3048648000113,None,784.3048648000113,None,784.3048648000113,None,784.3048648000113,None,785.340148200019,None,785.340148200019,None,1,h,,,,,,,,,,,,,,,,,,3_4,001,2021_Feb_23_1625,ComputerHuman,2020.1.3,59.87256722642098,
,,,,Human.xlsx,1,h,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,h,786.3129825000069,None,c,0,5.446688600000925,787.2945107000123,None,792.766838200012,None,None,None,None,None,None,,,,3_4,001,2021_Feb_23_1625,ComputerHuman,2020.1.3,59.87256722642098,
Sychronize.jpg,Number6.jpg,,Computer,Computer.xlsx,2,c,6,,,,,0,1,1,7,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,797.7854675000126,None,797.7854675000126,None,800.8215002000215,None,800.8215002000215,None,801.2991867999954,None,801.2991867999954,None,"['v', 't']","[4.241863200004445, 5.096895800001221]",801.2991867999954,None,4.241863200004445,5.096895800001221,6,False,False,False,807.9840005000005,None,807.9840005000005,None,807.9840005000005,None,807.9840005000005,None,807.9840005000005,None,807.9840005000005,None,807.9840005000005,None,807.9840005000005,None,809.002996700001,None,809.002996700001,None,2,c,,,,,,,,,,,,,,,,,,3_4,001,2021_Feb_23_1625,ComputerHuman,2020.1.3,59.87256722642098,
