Sychronize,NumberImage,NumberPr,Partner,Condition,TuringResponsePlayer,CorrectTuringReply,Number,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Block.thisRepN,Block.thisTrialN,Block.thisN,Block.thisIndex,trials_loop.thisRepN,trials_loop.thisTrialN,trials_loop.thisN,trials_loop.thisIndex,textLeft.started,textLeft.stopped,textRight.started,textRight.stopped,key_resp_Istr.keys,key_resp_Istr.rt,key_resp_Istr.started,key_resp_Istr.stopped,SychroLeftPr.started,SychroLeftPr.stopped,SychroRightPr.started,SychroRightPr.stopped,NumberLeftPr.started,NumberLeftPr.stopped,NumberRightPr.started,NumberRightPr.stopped,CrossLeftPr.started,CrossLeftPr.stopped,CrossRightPr.started,CrossRightPr.stopped,key_respPr.keys,key_respPr.rt,key_respPr.started,key_respPr.stopped,RTLeftPr,RTRightPr,CompPr,SychronizedRTsPr,SychronizedRTsLeftCPr,SychronizedRTsRightCPr,FeedbackLeftLeftPr.started,FeedbackLeftLeftPr.stopped,FeedbackLeftRightPr.started,FeedbackLeftRightPr.stopped,FeedbackRightLeftPr.started,FeedbackRightLeftPr.stopped,FeedbackRightRightPr.started,FeedbackRightRightPr.stopped,textLeftLeftPr.started,textLeftLeftPr.stopped,textLeftRightPr.started,textLeftRightPr.stopped,textRightLeftPr.started,textRightLeftPr.stopped,textRightRightPr.started,textRightRightPr.stopped,CreditLeftPr.started,CreditLeftPr.stopped,CreditRightPr.started,CreditRightPr.stopped,text_StartExp.started,text_StartExp.stopped,key_startExp.keys,key_startExp.rt,key_startExp.started,key_startExp.stopped,SychroLeft.started,SychroLeft.stopped,SychroRight.started,SychroRight.stopped,NumberLeft.started,NumberLeft.stopped,NumberRight.started,NumberRight.stopped,CrossLeft.started,CrossLeft.stopped,CrossRight.started,CrossRight.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,RTLeft,RTRight,Comp,SychronizedRTs,SychronizedRTsLeftC,SychronizedRTsRightC,FeedbackLeftLeft.started,FeedbackLeftLeft.stopped,FeedbackLeftRight.started,FeedbackLeftRight.stopped,FeedbackRightLeft.started,FeedbackRightLeft.stopped,FeedbackRightRight.started,FeedbackRightRight.stopped,textLeftLeft.started,textLeftLeft.stopped,textLeftRight.started,textLeftRight.stopped,textRightLeft.started,textRightLeft.stopped,textRightRight.started,textRightRight.stopped,CreditLeft.started,CreditLeft.stopped,CreditRight.started,CreditRight.stopped,TuringResponsePlayer,CorrectTuringReply,Turingtext.started,Turingtext.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,BlockText.started,BlockText.stopped,text_Pause.started,text_Pause.stopped,key_respPause.keys,key_respPause.started,key_respPause.stopped,key_respPause.rt,EndText.started,EndText.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,13.830245099999956,None,13.830245099999956,None,"['v', 'v', 'v', 'v', 'v', 't']","[98.64882729999954, 101.01774549999936, 460.11576889999924, 468.0507467999996, 557.9601950999986, 612.0840172999997]",14.797954600000594,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11_12,001,2021_Feb_24_1329,ComputerHuman,2020.1.3,59.987174742368445,
Sychronize.jpg,Number7.jpg,7,Computer,,,,,0,0,0,1,,,,,,,,,,,,,,,,,626.9338561999994,None,626.9338561999994,None,629.9899755999995,None,629.9899755999995,None,630.4269215999993,None,630.4269215999993,None,"['t', 'v']","[7.150740000000951, 7.463665499999479]",630.4269215999993,None,7.463665499999479,7.150740000000951,7,False,False,False,642.0840566999996,None,642.0840566999996,None,642.0840566999996,None,642.0840566999996,None,642.0840566999996,None,642.0840566999996,None,642.0840566999996,None,642.0840566999996,None,643.102254899999,None,643.102254899999,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11_12,001,2021_Feb_24_1329,ComputerHuman,2020.1.3,59.987174742368445,
Sychronize.jpg,Number8.jpg,8,Computer,,,,,0,1,1,2,,,,,,,,,,,,,,,,,,,,,644.1295714999997,None,644.1295714999997,None,644.5925931999991,None,644.5925931999991,None,"['v', 't']","[7.821838500000013, 8.076441100000011]",644.5925931999991,None,7.821838500000013,8.076441100000011,8,False,False,False,654.7610979000001,None,654.7610979000001,None,654.7610979000001,None,654.7610979000001,None,654.7610979000001,None,654.7610979000001,None,654.7610979000001,None,654.7610979000001,None,655.7988817999994,None,655.7988817999994,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11_12,001,2021_Feb_24_1329,ComputerHuman,2020.1.3,59.987174742368445,
Sychronize.jpg,Number6.jpg,6,Human,,,,,0,2,2,5,,,,,,,,,,,,,,,,,,,,,656.7831698999998,None,656.7831698999998,None,657.2782172000007,None,657.2782172000007,None,"['t', 'v']","[5.21079280000049, 6.160078700000668]",657.2782172000007,None,6.160078700000668,5.21079280000049,6,False,False,False,666.4848529999999,None,666.4848529999999,None,666.4848529999999,None,666.4848529999999,None,666.4848529999999,None,666.4848529999999,None,666.4848529999999,None,666.4848529999999,None,667.4993570000006,None,667.4993570000006,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11_12,001,2021_Feb_24_1329,ComputerHuman,2020.1.3,59.987174742368445,
Sychronize.jpg,Number6.jpg,6,Human,,,,,0,3,3,0,,,,,,,,,,,,,,,,,,,,,668.5219235999994,None,668.5219235999994,None,668.9982598999995,None,668.9982598999995,None,"['v', 't']","[5.016039100000853, 5.519789500000115]",668.9982598999995,None,5.016039100000853,5.519789500000115,6,False,False,False,676.9209883000003,None,676.9209883000003,None,676.9209883000003,None,676.9209883000003,None,676.9209883000003,None,676.9209883000003,None,676.9209883000003,None,676.9209883000003,None,677.9354812999991,None,677.9354812999991,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11_12,001,2021_Feb_24_1329,ComputerHuman,2020.1.3,59.987174742368445,
Sychronize.jpg,Number9.jpg,9,Human,,,,,0,4,4,3,,,,,,,,,,,,,,,,,,,,,678.9662919999992,None,678.9662919999992,None,679.4333963000008,None,679.4333963000008,None,"['v', 't']","[7.917117400000279, 7.924637899999652]",679.4333963000008,None,7.917117400000279,7.924637899999652,9,False,False,False,689.1724641000001,None,689.1724641000001,None,689.1724641000001,None,689.1724641000001,None,689.1724641000001,None,689.1724641000001,None,689.1724641000001,None,689.1724641000001,None,690.2095735000003,None,690.2095735000003,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11_12,001,2021_Feb_24_1329,ComputerHuman,2020.1.3,59.987174742368445,
Sychronize.jpg,Number10.jpg,10,Computer,,,,,0,5,5,4,,,,,,,,,,,,,,,,,,,,,691.2191182000006,None,691.2191182000006,None,691.6865932000001,None,691.6865932000001,None,"['v', 't']","[8.684040500000265, 8.747621399999844]",691.6865932000001,None,8.684040500000265,8.747621399999844,10,False,False,False,702.2304903999993,None,702.2304903999993,None,702.2304903999993,None,702.2304903999993,None,702.2304903999993,None,702.2304903999993,None,702.2304903999993,None,702.2304903999993,None,703.2410569999993,None,703.2410569999993,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11_12,001,2021_Feb_24_1329,ComputerHuman,2020.1.3,59.987174742368445,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,704.2449462000004,None,"['space', 'space']","[0.5902867000004335, 1.2941874999996799]",705.2360253000006,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11_12,001,2021_Feb_24_1329,ComputerHuman,2020.1.3,59.987174742368445,
Sychronize.jpg,Number8.jpg,,Human,Human.xlsx,1,h,8,,,,,0,0,0,0,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,706.5780300999995,None,706.5780300999995,None,709.5967368000001,None,709.5967368000001,None,710.0933915000005,None,710.0933915000005,None,"['v', 't']","[5.985351700001047, 6.688914600001226]",710.0933915000005,None,5.985351700001047,6.688914600001226,8,False,False,False,718.6860887999992,None,718.6860887999992,None,718.6860887999992,None,718.6860887999992,None,718.6860887999992,None,718.6860887999992,None,718.6860887999992,None,718.6860887999992,None,719.6976242000001,None,719.6976242000001,None,1,h,,,,,,,,,,,,,,,,,,11_12,001,2021_Feb_24_1329,ComputerHuman,2020.1.3,59.987174742368445,
Sychronize.jpg,Number10.jpg,,Human,Human.xlsx,1,h,10,,,,,0,0,0,0,0,1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,720.7183870000008,None,720.7183870000008,None,721.1925410000003,None,721.1925410000003,None,"['t', 'v']","[7.329735999999684, 8.529704300000958]",721.1925410000003,None,8.529704300000958,7.329735999999684,10,False,False,False,733.2337026000005,None,733.2337026000005,None,733.2337026000005,None,733.2337026000005,None,733.2337026000005,None,733.2337026000005,None,733.2337026000005,None,733.2337026000005,None,734.2467828999997,None,734.2467828999997,None,1,h,,,,,,,,,,,,,,,,,,11_12,001,2021_Feb_24_1329,ComputerHuman,2020.1.3,59.987174742368445,
