Condition,CorrectTuringReply,Sychronize,NumberImage,Number,Partner,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Block.thisRepN,Block.thisTrialN,Block.thisN,Block.thisIndex,trials_loop.thisRepN,trials_loop.thisTrialN,trials_loop.thisN,trials_loop.thisIndex,textLeft.started,textLeft.stopped,textRight.started,textRight.stopped,key_resp_Istr.keys,key_resp_Istr.rt,key_resp_Istr.started,key_resp_Istr.stopped,SychroLeftPr.started,SychroLeftPr.stopped,SychroRightPr.started,SychroRightPr.stopped,NumberLeftPr.started,NumberLeftPr.stopped,NumberRightPr.started,NumberRightPr.stopped,CrossLeftPr.started,CrossLeftPr.stopped,CrossRightPr.started,CrossRightPr.stopped,key_respPrLeft.keys,key_respPrLeft.rt,key_respPrLeft.started,key_respPrLeft.stopped,key_respPrRight.keys,key_respPrRight.rt,key_respPrRight.started,key_respPrRight.stopped,RTPrLeft,RTPrRight,CompPr,SychronizedRTsPr,SychronizedRTsLeftCPr,SychronizedRTsRightCPr,FeedbackLeftLeftPr.started,FeedbackLeftLeftPr.stopped,FeedbackRightRightPr.started,FeedbackRightRightPr.stopped,LineLeftPr.started,LineLeftPr.stopped,LineRightPr.started,LineRightPr.stopped,CreditLeftPr.started,CreditLeftPr.stopped,CreditRightPr.started,CreditRightPr.stopped,text_StartExp.started,text_StartExp.stopped,key_startExp.keys,key_startExp.rt,key_startExp.started,key_startExp.stopped,SychroLeft.started,SychroLeft.stopped,SychroRight.started,SychroRight.stopped,NumberLeft.started,NumberLeft.stopped,NumberRight.started,NumberRight.stopped,CrossLeft.started,CrossLeft.stopped,CrossRight.started,CrossRight.stopped,key_respLeft.keys,key_respLeft.rt,key_respLeft.started,key_respLeft.stopped,key_respRight.keys,key_respRight.rt,key_respRight.started,key_respRight.stopped,RTLeft,RTRight,Comp,SychronizedRTs,SychronizedRTsLeftC,SychronizedRTsRightC,FeedbackLeftLeft.started,FeedbackLeftLeft.stopped,FeedbackLeftRight.started,FeedbackLeftRight.stopped,FeedbackRightLeft.started,FeedbackRightLeft.stopped,FeedbackRightRight.started,FeedbackRightRight.stopped,LineLeft.started,LineLeft.stopped,LineRight.started,LineRight.stopped,CreditLeft.started,CreditLeft.stopped,CreditRight.started,CreditRight.stopped,CorrectTuringReply,TuringtextLeft.started,TuringtextLeft.stopped,TuringtextRight.started,TuringtextRight.stopped,keyTuringLeft.keys,keyTuringLeft.corr,keyTuringLeft.rt,keyTuringLeft.started,keyTuringLeft.stopped,keyTuringRight.keys,keyTuringRight.corr,keyTuringRight.rt,keyTuringRight.started,keyTuringRight.stopped,RespTuringLeft,RespTuringRight,BlockText.started,BlockText.stopped,text_Pause.started,text_Pause.stopped,key_respPause.keys,key_respPause.started,key_respPause.stopped,key_respPause.rt,EndText.started,EndText.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,18.251334102169494,None,18.251334102169494,None,"['v', 'v', 't']","[1143.965277895848, 1148.885256787602, 1165.5969409081372]",19.126516032483778,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9_10,001,2021_Apr_08_1506,ComputerHuman,2020.1.3,59.99158995966379,
,,,,,,,,,,,,,,,,,,,,,,,,,,1184.7843080392595,None,1184.7843080392595,None,1234.1578377199257,None,1234.1578377199257,None,1234.6080201715267,None,1234.6080201715267,None,v,7.745797036826843,1234.6080201715267,None,t,5.572794420750142,1234.6080201715267,None,7.745797036826843,5.572794420750142,6,False,False,False,1242.4065166099135,None,1242.4065166099135,None,1242.4065166099135,None,1242.4065166099135,None,1243.4229024481392,None,1243.4229024481392,None,1244.4228132673998,None,"['space', 'space']","[2.87979430687119, 7.903653683599259]",1245.4058727762967,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9_10,001,2021_Apr_08_1506,ComputerHuman,2020.1.3,59.99158995966379,
Computer.xlsx,c,Sychronize.jpg,Number7.jpg,7,Computer,,,,,0,0,0,7,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1253.3876795845063,None,1253.3876795845063,None,1256.4535026698068,None,1256.4535026698068,None,1256.8870548381346,None,1256.8870548381346,None,v,7.686222056836414,1256.8870548381346,None,t,6.525787509242946,1256.8870548381346,None,7.686222056836414,6.525787509242946,7,False,False,False,1264.6354952177644,None,1264.6354952177644,None,1264.6354952177644,None,1264.6354952177644,None,1264.6354952177644,None,1264.6354952177644,None,1265.6352809273521,None,1265.6352809273521,None,c,,,,,,,,,,,,,,,,,,,,,,,,,,,9_10,001,2021_Apr_08_1506,ComputerHuman,2020.1.3,59.99158995966379,
Computer.xlsx,c,Sychronize.jpg,Number10.jpg,10,Computer,,,,,0,0,0,7,0,1,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1266.6848849873204,None,1266.6848849873204,None,1267.1350542863693,None,1267.1350542863693,None,v,8.922175689265714,1267.1350542863693,None,None,,1267.1350542863693,None,8.922175689265714,13,10,False,False,False,1280.182509026341,None,1280.182509026341,None,1280.182509026341,None,1280.182509026341,None,1280.182509026341,None,1280.182509026341,None,1281.1823813503179,None,1281.1823813503179,None,c,,,,,,,,,,,,,,,,,,,,,,,,,,,9_10,001,2021_Apr_08_1506,ComputerHuman,2020.1.3,59.99158995966379,
Computer.xlsx,c,Sychronize.jpg,Number8.jpg,8,Computer,,,,,0,0,0,7,0,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1282.2486301292956,None,1282.2486301292956,None,1282.6820122767858,None,1282.6820122767858,None,None,,1282.6820122767858,None,t,7.5017747929668985,1282.6820122767858,None,13,7.5017747929668985,8,False,False,False,1295.7295337419164,None,1295.7295337419164,None,1295.7295337419164,None,1295.7295337419164,None,1295.7295337419164,None,1295.7295337419164,None,1296.7293149603902,None,1296.7293149603902,None,c,,,,,,,,,,,,,,,,,,,,,,,,,,,9_10,001,2021_Apr_08_1506,ComputerHuman,2020.1.3,59.99158995966379,
Computer.xlsx,c,Sychronize.jpg,Number10.jpg,10,Computer,,,,,0,0,0,7,0,3,3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1297.795591969243,None,1297.795591969243,None,1298.229005554549,None,1298.229005554549,None,v,12.263051104091574,1298.229005554549,None,t,12.1866463069382,1298.229005554549,None,12.263051104091574,12.1866463069382,10,False,False,False,1310.5433339802694,None,1310.5433339802694,None,1310.5433339802694,None,1310.5433339802694,None,1310.5433339802694,None,1310.5433339802694,None,1311.5597698623642,None,1311.5597698623642,None,c,,,,,,,,,,,,,,,,,,,,,,,,,,,9_10,001,2021_Apr_08_1506,ComputerHuman,2020.1.3,59.99158995966379,
Computer.xlsx,c,Sychronize.jpg,Number6.jpg,6,Computer,,,,,0,0,0,7,0,4,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1312.6091711805057,None,1312.6091711805057,None,1313.0428118879863,None,1313.0428118879863,None,v,5.641117453920742,1313.0428118879863,None,t,7.224780697182723,1313.0428118879863,None,5.641117453920742,7.224780697182723,6,False,False,False,1320.3414060081523,None,1320.3414060081523,None,1320.3414060081523,None,1320.3414060081523,None,1320.3414060081523,None,1320.3414060081523,None,1321.3412042287055,None,1321.3412042287055,None,c,,,,,,,,,,,,,,,,,,,,,,,,,,,9_10,001,2021_Apr_08_1506,ComputerHuman,2020.1.3,59.99158995966379,
Computer.xlsx,c,Sychronize.jpg,Number6.jpg,6,Computer,,,,,0,0,0,7,0,5,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1322.3909933868308,None,1322.3909933868308,None,1322.8409307517977,None,1322.8409307517977,None,v,8.206661608812283,1322.8409307517977,None,t,5.889787682470342,1322.8409307517977,None,8.206661608812283,5.889787682470342,6,False,False,True,1331.1060089533603,None,1331.1060089533603,None,1331.1060089533603,None,1331.1060089533603,None,1331.1060089533603,None,1331.1060089533603,None,1332.1058283463208,None,1332.1058283463208,None,c,,,,,,,,,,,,,,,,,,,,,,,,,,,9_10,001,2021_Apr_08_1506,ComputerHuman,2020.1.3,59.99158995966379,
Computer.xlsx,c,Sychronize.jpg,Number9.jpg,9,Computer,,,,,0,0,0,7,0,6,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1333.1553294314072,None,1333.1553294314072,None,1333.605582457698,None,1333.605582457698,None,v,8.401736137286207,1333.605582457698,None,t,9.024720067111048,1333.605582457698,None,8.401736137286207,9.024720067111048,9,False,False,True,1342.6870654243394,None,1342.6870654243394,None,1342.6870654243394,None,1342.6870654243394,None,1342.6870654243394,None,1342.6870654243394,None,1343.7035603325348,None,1343.7035603325348,None,c,,,,,,,,,,,,,,,,,,,,,,,,,,,9_10,001,2021_Apr_08_1506,ComputerHuman,2020.1.3,59.99158995966379,
Computer.xlsx,c,Sychronize.jpg,Number8.jpg,8,Computer,,,,,0,0,0,7,0,7,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1344.736438833399,None,1344.736438833399,None,1345.2033134815283,None,1345.2033134815283,None,v,8.191756876618456,1345.2033134815283,None,t,7.710778839784325,1345.2033134815283,None,8.191756876618456,7.710778839784325,8,False,True,True,1353.4683397144618,None,1353.4683397144618,None,1353.4683397144618,None,1353.4683397144618,None,1353.4683397144618,None,1353.4683397144618,None,1354.4681183665816,None,1354.4681183665816,None,c,,,,,,,,,,,,,,,,,,,,,,,,,,,9_10,001,2021_Apr_08_1506,ComputerHuman,2020.1.3,59.99158995966379,
