Condition,CorrectTuringReply,Sychronize,NumberImage,Number,Partner,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Block.thisRepN,Block.thisTrialN,Block.thisN,Block.thisIndex,trials_loop.thisRepN,trials_loop.thisTrialN,trials_loop.thisN,trials_loop.thisIndex,textLeft.started,textLeft.stopped,textRight.started,textRight.stopped,key_resp_Istr.keys,key_resp_Istr.rt,key_resp_Istr.started,key_resp_Istr.stopped,SychroLeftPr.started,SychroLeftPr.stopped,SychroRightPr.started,SychroRightPr.stopped,NumberLeftPr.started,NumberLeftPr.stopped,NumberRightPr.started,NumberRightPr.stopped,CrossLeftPr.started,CrossLeftPr.stopped,CrossRightPr.started,CrossRightPr.stopped,key_respPrLeft.keys,key_respPrLeft.rt,key_respPrLeft.started,key_respPrLeft.stopped,key_respPrRight.keys,key_respPrRight.rt,key_respPrRight.started,key_respPrRight.stopped,RTPrLeft,RTPrRight,CompPr,SychronizedRTsPr,SychronizedRTsLeftCPr,SychronizedRTsRightCPr,FeedbackLeftLeftPr.started,FeedbackLeftLeftPr.stopped,FeedbackRightRightPr.started,FeedbackRightRightPr.stopped,LineLeftPr.started,LineLeftPr.stopped,LineRightPr.started,LineRightPr.stopped,CreditLeftPr.started,CreditLeftPr.stopped,CreditRightPr.started,CreditRightPr.stopped,text_StartExp.started,text_StartExp.stopped,key_startExp.keys,key_startExp.rt,key_startExp.started,key_startExp.stopped,SychroLeft.started,SychroLeft.stopped,SychroRight.started,SychroRight.stopped,NumberLeft.started,NumberLeft.stopped,NumberRight.started,NumberRight.stopped,CrossLeft.started,CrossLeft.stopped,CrossRight.started,CrossRight.stopped,key_respLeft.keys,key_respLeft.rt,key_respLeft.started,key_respLeft.stopped,key_respRight.keys,key_respRight.rt,key_respRight.started,key_respRight.stopped,RTLeft,RTRight,Comp,SychronizedRTs,SychronizedRTsLeftC,SychronizedRTsRightC,FeedbackLeftLeft.started,FeedbackLeftLeft.stopped,FeedbackLeftRight.started,FeedbackLeftRight.stopped,FeedbackRightLeft.started,FeedbackRightLeft.stopped,FeedbackRightRight.started,FeedbackRightRight.stopped,LineLeft.started,LineLeft.stopped,LineRight.started,LineRight.stopped,CreditLeft.started,CreditLeft.stopped,CreditRight.started,CreditRight.stopped,CorrectTuringReply,TuringtextLeft.started,TuringtextLeft.stopped,TuringtextRight.started,TuringtextRight.stopped,keyTuringLeft.keys,keyTuringLeft.corr,keyTuringLeft.rt,keyTuringLeft.started,keyTuringLeft.stopped,keyTuringRight.keys,keyTuringRight.corr,keyTuringRight.rt,keyTuringRight.started,keyTuringRight.stopped,RespTuringLeft,RespTuringRight,BlockText.started,BlockText.stopped,text_Pause.started,text_Pause.stopped,key_respPause.keys,key_respPause.started,key_respPause.stopped,key_respPause.rt,EndText.started,EndText.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,13.697881636628154,None,13.697881636628154,None,"['t', 't', 'v']","[725.2748839126616, 727.8908122986031, 997.1642757353002]",14.548411508167192,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11_12,001,2021_Apr_08_1634,ComputerHuman,2020.1.3,60.094519853143,
,,,,,,,,,,,,,,,,,,,,,,,,,,1011.7720492162189,None,1011.7720492162189,None,1078.1589149462743,None,1078.1589149462743,None,1078.6091211366365,None,1078.6091211366365,None,v,5.437723773888138,1078.6091211366365,None,t,6.876826962095947,1078.6091211366365,None,5.437723773888138,6.876826962095947,6,False,False,False,1085.5411734324807,None,1085.5411734324807,None,1085.5411734324807,None,1085.5411734324807,None,1086.5576551881204,None,1086.5576551881204,None,1087.5574248580087,None,"['space', 'space']","[68.41631077242346, 142.93849127359863]",1088.5405985695797,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11_12,001,2021_Apr_08_1634,ComputerHuman,2020.1.3,60.094519853143,
Computer.xlsx,c,Sychronize.jpg,Number9.jpg,9,Computer,,,,,0,0,0,7,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1231.5462439029106,None,1231.5462439029106,None,1234.5953539400725,None,1234.5953539400725,None,1235.0455456947057,None,1235.0455456947057,None,v,9.469239862508402,1235.0455456947057,None,t,9.476760878525965,1235.0455456947057,None,9.469239862508402,9.476760878525965,9,False,False,False,1244.577063868488,None,1244.577063868488,None,1244.577063868488,None,1244.577063868488,None,1244.577063868488,None,1244.577063868488,None,1245.5768162154964,None,1245.5768162154964,None,c,,,,,,,,,,,,,,,,,,,,,,,,,,,11_12,001,2021_Apr_08_1634,ComputerHuman,2020.1.3,60.094519853143,
Computer.xlsx,c,Sychronize.jpg,Number10.jpg,10,Computer,,,,,0,0,0,7,0,1,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1246.6433197049337,None,1246.6433197049337,None,1247.076580592282,None,1247.076580592282,None,v,9.501818100161472,1247.076580592282,None,t,10.260757105988887,1247.076580592282,None,9.501818100161472,10.260757105988887,10,False,False,True,1257.3911887503964,None,1257.3911887503964,None,1257.3911887503964,None,1257.3911887503964,None,1257.3911887503964,None,1257.3911887503964,None,1258.3910674902509,None,1258.3910674902509,None,c,,,,,,,,,,,,,,,,,,,,,,,,,,,11_12,001,2021_Apr_08_1634,ComputerHuman,2020.1.3,60.094519853143,
Computer.xlsx,c,Sychronize.jpg,Number7.jpg,7,Computer,,,,,0,0,0,7,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1259.4575706588948,None,1259.4575706588948,None,1259.8907106068946,None,1259.8907106068946,None,v,6.155853929645673,1259.8907106068946,None,t,7.726792556935834,1259.8907106068946,None,6.155853929645673,7.726792556935834,7,False,False,False,1267.6892577307372,None,1267.6892577307372,None,1267.6892577307372,None,1267.6892577307372,None,1267.6892577307372,None,1267.6892577307372,None,1268.689095729751,None,1268.689095729751,None,c,,,,,,,,,,,,,,,,,,,,,,,,,,,11_12,001,2021_Apr_08_1634,ComputerHuman,2020.1.3,60.094519853143,
Computer.xlsx,c,Sychronize.jpg,Number9.jpg,9,Computer,,,,,0,0,0,7,0,3,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1269.7385766048137,None,1269.7385766048137,None,1270.188777983265,None,1270.188777983265,None,v,10.997017257115658,1270.188777983265,None,t,11.2247037066154,1270.188777983265,None,10.997017257115658,11.2247037066154,9,False,False,False,1281.4865964234668,None,1281.4865964234668,None,1281.4865964234668,None,1281.4865964234668,None,1281.4865964234668,None,1281.4865964234668,None,1282.4864004183146,None,1282.4864004183146,None,c,,,,,,,,,,,,,,,,,,,,,,,,,,,11_12,001,2021_Apr_08_1634,ComputerHuman,2020.1.3,60.094519853143,
Computer.xlsx,c,Sychronize.jpg,Number10.jpg,10,Computer,,,,,0,0,0,7,0,4,4,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1283.535904069755,None,1283.535904069755,None,1283.9861256582299,None,1283.9861256582299,None,None,,1283.9861256582299,None,t,10.218764846747945,1283.9861256582299,None,13,10.218764846747945,10,False,False,True,1297.0335037284276,None,1297.0335037284276,None,1297.0335037284276,None,1297.0335037284276,None,1297.0335037284276,None,1297.0335037284276,None,1298.033388884167,None,1298.033388884167,None,c,,,,,,,,,,,,,,,,,,,,,,,,,,,11_12,001,2021_Apr_08_1634,ComputerHuman,2020.1.3,60.094519853143,
Computer.xlsx,c,Sychronize.jpg,Number8.jpg,8,Computer,,,,,0,0,0,7,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1299.0829884530176,None,1299.0829884530176,None,1299.5497764867614,None,1299.5497764867614,None,v,6.343416103540221,1299.5497764867614,None,t,8.602816571579751,1299.5497764867614,None,6.343416103540221,8.602816571579751,8,False,False,False,1308.2146824219308,None,1308.2146824219308,None,1308.2146824219308,None,1308.2146824219308,None,1308.2146824219308,None,1308.2146824219308,None,1309.2144899455125,None,1309.2144899455125,None,c,,,,,,,,,,,,,,,,,,,,,,,,,,,11_12,001,2021_Apr_08_1634,ComputerHuman,2020.1.3,60.094519853143,
Computer.xlsx,c,Sychronize.jpg,Number8.jpg,8,Computer,,,,,0,0,0,7,0,6,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1310.2640882311898,None,1310.2640882311898,None,1310.7142026744586,None,1310.7142026744586,None,None,,1310.7142026744586,None,None,,1310.7142026744586,None,13,13,8,False,False,False,1323.761754294228,None,1323.761754294228,None,1323.761754294228,None,1323.761754294228,None,1323.761754294228,None,1323.761754294228,None,1324.7614861104194,None,1324.7614861104194,None,c,,,,,,,,,,,,,,,,,,,,,,,,,,,11_12,001,2021_Apr_08_1634,ComputerHuman,2020.1.3,60.094519853143,
Computer.xlsx,c,Sychronize.jpg,Number6.jpg,6,Computer,,,,,0,0,0,7,0,7,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1325.8111315528186,None,1325.8111315528186,None,1326.2612180870092,None,1326.2612180870092,None,v,4.731408141429711,1326.2612180870092,None,t,8.122813427798974,1326.2612180870092,None,4.731408141429711,8.122813427798974,6,False,False,False,1334.4429973069346,None,1334.4429973069346,None,1334.4429973069346,None,1334.4429973069346,None,1334.4429973069346,None,1334.4429973069346,None,1335.459413299799,None,1335.459413299799,None,c,,,,,,,,,,,,,,,,,,,,,,,,,,,11_12,001,2021_Apr_08_1634,ComputerHuman,2020.1.3,60.094519853143,
Computer.xlsx,c,Sychronize.jpg,Number6.jpg,6,Computer,,,,,0,0,0,7,0,8,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1336.5092101569826,None,1336.5092101569826,None,1336.9591677319695,None,1336.9591677319695,None,v,4.157151541498024,1336.9591677319695,None,None,,1336.9591677319695,None,4.157151541498024,13,6,False,False,False,1350.0232963832095,None,1350.0232963832095,None,1350.0232963832095,None,1350.0232963832095,None,1350.0232963832095,None,1350.0232963832095,None,1351.023168065596,None,1351.023168065596,None,c,,,,,,,,,,,,,,,,,,,,,,,,,,,11_12,001,2021_Apr_08_1634,ComputerHuman,2020.1.3,60.094519853143,
Computer.xlsx,c,Sychronize.jpg,Number7.jpg,7,Computer,,,,,0,0,0,7,0,9,9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1352.0729219363784,None,1352.0729219363784,None,1352.5228317130568,None,1352.5228317130568,None,v,5.980953816888359,1352.5228317130568,None,t,8.924878058172908,1352.5228317130568,None,5.980953816888359,8.924878058172908,7,False,False,False,1361.5044069079777,None,1361.5044069079777,None,1361.5044069079777,None,1361.5044069079777,None,1361.5044069079777,None,1361.5044069079777,None,1362.5042169979133,None,1362.5042169979133,None,c,,,,,,,,,,,,,,,,,,,,,,,,,,,11_12,001,2021_Apr_08_1634,ComputerHuman,2020.1.3,60.094519853143,
Computer.xlsx,c,,,,,,,,,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,1363.504005273855,None,1363.504005273855,None,a,1,10.675513310543465,1363.504005273855,None,l,1,8.27478831604094,1363.504005273855,None,c,c,1374.2352575093864,None,None,None,None,None,None,,,,11_12,001,2021_Apr_08_1634,ComputerHuman,2020.1.3,60.094519853143,
Human.xlsx,h,Sychronize.jpg,Number9.jpg,9,Human,,,,,0,1,1,6,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1379.2343599276937,None,1379.2343599276937,None,1382.3167972565716,None,1382.3167972565716,None,1382.766996068669,None,1382.766996068669,None,None,,1382.766996068669,None,t,10.735721537952486,1382.766996068669,None,13,10.735721537952486,9,False,False,False,1395.7972155078241,None,1395.7972155078241,None,1395.7972155078241,None,1395.7972155078241,None,1395.7972155078241,None,1395.7972155078241,None,1396.8142131002678,None,1396.8142131002678,None,h,,,,,,,,,,,,,,,,,,,,,,,,,,,11_12,001,2021_Apr_08_1634,ComputerHuman,2020.1.3,60.094519853143,
Human.xlsx,h,Sychronize.jpg,Number8.jpg,8,Human,,,,,0,1,1,6,0,1,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1397.880653072487,None,1397.880653072487,None,1398.3306347070284,None,1398.3306347070284,None,v,9.024048003615462,1398.3306347070284,None,t,9.235778478891007,1398.3306347070284,None,9.024048003615462,9.235778478891007,8,True,False,False,1407.628725501363,None,1407.628725501363,None,1407.628725501363,None,1407.628725501363,None,1407.628725501363,None,1407.628725501363,None,1408.6453355746162,None,1408.6453355746162,None,h,,,,,,,,,,,,,,,,,,,,,,,,,,,11_12,001,2021_Apr_08_1634,ComputerHuman,2020.1.3,60.094519853143,
Human.xlsx,h,Sychronize.jpg,Number6.jpg,6,Human,,,,,0,1,1,6,0,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1409.6950891246015,None,1409.6950891246015,None,1410.1282922690261,None,1410.1282922690261,None,v,8.134120775743213,1410.1282922690261,None,t,7.701745279915485,1410.1282922690261,None,8.134120775743213,7.701745279915485,6,False,False,False,1418.3267434754525,None,1418.3267434754525,None,1418.3267434754525,None,1418.3267434754525,None,1418.3267434754525,None,1418.3267434754525,None,1419.343234854914,None,1419.343234854914,None,h,,,,,,,,,,,,,,,,,,,,,,,,,,,11_12,001,2021_Apr_08_1634,ComputerHuman,2020.1.3,60.094519853143,
Human.xlsx,h,Sychronize.jpg,Number7.jpg,7,Human,,,,,0,1,1,6,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1420.392813251361,None,1420.392813251361,None,1420.8428940112572,None,1420.8428940112572,None,v,9.83137461845763,1420.8428940112572,None,t,8.542761362925376,1420.8428940112572,None,9.83137461845763,8.542761362925376,7,False,False,False,1430.724386601716,None,1430.724386601716,None,1430.724386601716,None,1430.724386601716,None,1430.724386601716,None,1430.724386601716,None,1431.7408657910055,None,1431.7408657910055,None,h,,,,,,,,,,,,,,,,,,,,,,,,,,,11_12,001,2021_Apr_08_1634,ComputerHuman,2020.1.3,60.094519853143,
Human.xlsx,h,Sychronize.jpg,Number9.jpg,9,Human,,,,,0,1,1,6,0,4,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1432.7906299271963,None,1432.7906299271963,None,1433.2406237519099,None,1433.2406237519099,None,v,11.141171828512597,1433.2406237519099,None,t,10.568761077418458,1433.2406237519099,None,11.141171828512597,10.568761077418458,9,False,False,False,1444.4383887799086,None,1444.4383887799086,None,1444.4383887799086,None,1444.4383887799086,None,1444.4383887799086,None,1444.4383887799086,None,1445.438095253372,None,1445.438095253372,None,h,,,,,,,,,,,,,,,,,,,,,,,,,,,11_12,001,2021_Apr_08_1634,ComputerHuman,2020.1.3,60.094519853143,
Human.xlsx,h,Sychronize.jpg,Number10.jpg,10,Human,,,,,0,1,1,6,0,5,5,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1446.4877387710076,None,1446.4877387710076,None,1446.937908711643,None,1446.937908711643,None,None,,1446.937908711643,None,t,11.074681491627416,1446.937908711643,None,13,11.074681491627416,10,False,False,False,1459.985405154839,None,1459.985405154839,None,1459.985405154839,None,1459.985405154839,None,1459.985405154839,None,1459.985405154839,None,1460.9851494819995,None,1460.9851494819995,None,h,,,,,,,,,,,,,,,,,,,,,,,,,,,11_12,001,2021_Apr_08_1634,ComputerHuman,2020.1.3,60.094519853143,
Human.xlsx,h,Sychronize.jpg,Number7.jpg,7,Human,,,,,0,1,1,6,0,6,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1462.0348202671266,None,1462.0348202671266,None,1462.4848987814657,None,1462.4848987814657,None,v,7.780263788929005,1462.4848987814657,None,None,,1462.4848987814657,None,7.780263788929005,13,7,False,False,False,1475.5323910543375,None,1475.5323910543375,None,1475.5323910543375,None,1475.5323910543375,None,1475.5323910543375,None,1475.5323910543375,None,1476.5321244744991,None,1476.5321244744991,None,h,,,,,,,,,,,,,,,,,,,,,,,,,,,11_12,001,2021_Apr_08_1634,ComputerHuman,2020.1.3,60.094519853143,
Human.xlsx,h,Sychronize.jpg,Number6.jpg,6,Human,,,,,0,1,1,6,0,7,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1477.5983960298545,None,1477.5983960298545,None,1478.0318898136684,None,1478.0318898136684,None,None,,1478.0318898136684,None,t,7.411794634077523,1478.0318898136684,None,13,7.411794634077523,6,False,False,False,1491.0792941889777,None,1491.0792941889777,None,1491.0792941889777,None,1491.0792941889777,None,1491.0792941889777,None,1491.0792941889777,None,1492.0791568891327,None,1492.0791568891327,None,h,,,,,,,,,,,,,,,,,,,,,,,,,,,11_12,001,2021_Apr_08_1634,ComputerHuman,2020.1.3,60.094519853143,
