Condition,CorrectTuringReply,Sychronize,NumberImage,Number,Partner,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Block.thisRepN,Block.thisTrialN,Block.thisN,Block.thisIndex,trials_loop.thisRepN,trials_loop.thisTrialN,trials_loop.thisN,trials_loop.thisIndex,textLeft.started,textLeft.stopped,textRight.started,textRight.stopped,key_resp_Istr.keys,key_resp_Istr.rt,key_resp_Istr.started,key_resp_Istr.stopped,SychroLeftPr.started,SychroLeftPr.stopped,SychroRightPr.started,SychroRightPr.stopped,NumberLeftPr.started,NumberLeftPr.stopped,NumberRightPr.started,NumberRightPr.stopped,CrossLeftPr.started,CrossLeftPr.stopped,CrossRightPr.started,CrossRightPr.stopped,key_respPrLeft.keys,key_respPrLeft.rt,key_respPrLeft.started,key_respPrLeft.stopped,key_respPrRight.keys,key_respPrRight.rt,key_respPrRight.started,key_respPrRight.stopped,RTPrLeft,RTPrRight,CompPr,SychronizedRTsPr,SychronizedRTsLeftCPr,SychronizedRTsRightCPr,FeedbackLeftLeftPr.started,FeedbackLeftLeftPr.stopped,FeedbackRightRightPr.started,FeedbackRightRightPr.stopped,LineLeftPr.started,LineLeftPr.stopped,LineRightPr.started,LineRightPr.stopped,CreditLeftPr.started,CreditLeftPr.stopped,CreditRightPr.started,CreditRightPr.stopped,text_StartExp.started,text_StartExp.stopped,key_startExp.keys,key_startExp.rt,key_startExp.started,key_startExp.stopped,SychroLeft.started,SychroLeft.stopped,SychroRight.started,SychroRight.stopped,NumberLeft.started,NumberLeft.stopped,NumberRight.started,NumberRight.stopped,CrossLeft.started,CrossLeft.stopped,CrossRight.started,CrossRight.stopped,key_respLeft.keys,key_respLeft.rt,key_respLeft.started,key_respLeft.stopped,key_respRight.keys,key_respRight.rt,key_respRight.started,key_respRight.stopped,RTLeft,RTRight,Comp,SychronizedRTs,SychronizedRTsLeftC,SychronizedRTsRightC,FeedbackLeftLeft.started,FeedbackLeftLeft.stopped,FeedbackLeftRight.started,FeedbackLeftRight.stopped,FeedbackRightLeft.started,FeedbackRightLeft.stopped,FeedbackRightRight.started,FeedbackRightRight.stopped,LineLeft.started,LineLeft.stopped,LineRight.started,LineRight.stopped,CreditLeft.started,CreditLeft.stopped,CreditRight.started,CreditRight.stopped,CorrectTuringReply,TuringtextLeft.started,TuringtextLeft.stopped,TuringtextRight.started,TuringtextRight.stopped,keyTuringLeft.keys,keyTuringLeft.corr,keyTuringLeft.rt,keyTuringLeft.started,keyTuringLeft.stopped,keyTuringRight.keys,keyTuringRight.corr,keyTuringRight.rt,keyTuringRight.started,keyTuringRight.stopped,RespTuringLeft,RespTuringRight,BlockText.started,BlockText.stopped,text_Pause.started,text_Pause.stopped,key_respPause.keys,key_respPause.started,key_respPause.stopped,key_respPause.rt,EndText.started,EndText.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,12.834209752225433,None,12.834209752225433,None,"['v', 'v', 't']","[171.29932594923957, 175.49080377658538, 181.23440946859773]",13.689477616269869,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_6,001,2021_Apr_07_1600,ComputerHuman,2020.1.3,60.064526445520016,
,,,,,,,,,,,,,,,,,,,,,,,,,,194.97860475052585,None,194.97860475052585,None,249.0654316500695,None,249.0654316500695,None,249.51530736464338,None,249.51530736464338,None,v,5.516021737195842,249.51530736464338,None,t,5.787296935512131,249.51530736464338,None,5.516021737195842,5.787296935512131,7,False,False,False,255.36392935057302,None,255.36392935057302,None,255.36392935057302,None,255.36392935057302,None,256.36360696870906,None,256.36360696870906,None,257.36345395761236,None,"['space', 'space']","[1.948390993711655, 2.1726289134530816]",258.34649827533576,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_6,001,2021_Apr_07_1600,ComputerHuman,2020.1.3,60.064526445520016,
Human.xlsx,h,Sychronize.jpg,Number10.jpg,10,Human,,,,,0,0,0,4,0,0,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.5959711569267,None,260.5959711569267,None,263.661692148733,None,263.661692148733,None,264.0951141985606,None,264.0951141985606,None,v,7.315016162399843,264.0951141985606,None,t,8.674027345037757,264.0951141985606,None,7.315016162399843,8.674027345037757,10,False,False,False,272.82628942321026,None,272.82628942321026,None,272.82628942321026,None,272.82628942321026,None,272.82628942321026,None,272.82628942321026,None,273.8427546359635,None,273.8427546359635,None,h,,,,,,,,,,,,,,,,,,,,,,,,,,,5_6,001,2021_Apr_07_1600,ComputerHuman,2020.1.3,60.064526445520016,
Human.xlsx,h,Sychronize.jpg,Number6.jpg,6,Human,,,,,0,0,0,4,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.8925063377683,None,274.8925063377683,None,275.32569742745545,None,275.32569742745545,None,v,4.435717537027813,275.32569742745545,None,t,4.719447902607499,275.32569742745545,None,4.435717537027813,4.719447902607499,6,True,False,False,280.1245311428902,None,280.1245311428902,None,280.1245311428902,None,280.1245311428902,None,280.1245311428902,None,280.1245311428902,None,281.1242985788558,None,281.1242985788558,None,h,,,,,,,,,,,,,,,,,,,,,,,,,,,5_6,001,2021_Apr_07_1600,ComputerHuman,2020.1.3,60.064526445520016,
Human.xlsx,h,Sychronize.jpg,Number7.jpg,7,Human,,,,,0,0,0,4,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.1738340763077,None,282.1738340763077,None,282.6239365809088,None,282.6239365809088,None,v,5.132936808982777,282.6239365809088,None,t,5.532245083359157,282.6239365809088,None,5.132936808982777,5.532245083359157,7,False,False,False,288.20589262726935,None,288.20589262726935,None,288.20589262726935,None,288.20589262726935,None,288.20589262726935,None,288.20589262726935,None,289.20567000735537,None,289.20567000735537,None,h,,,,,,,,,,,,,,,,,,,,,,,,,,,5_6,001,2021_Apr_07_1600,ComputerHuman,2020.1.3,60.064526445520016,
Human.xlsx,h,Sychronize.jpg,Number8.jpg,8,Human,,,,,0,0,0,4,0,3,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290.271858372671,None,290.271858372671,None,290.7052855549482,None,290.7052855549482,None,v,5.626982047018828,290.7052855549482,None,t,6.24620960723405,290.7052855549482,None,5.626982047018828,6.24620960723405,8,False,False,False,297.02045921933313,None,297.02045921933313,None,297.02045921933313,None,297.02045921933313,None,297.02045921933313,None,297.02045921933313,None,298.0201827087185,None,298.0201827087185,None,h,,,,,,,,,,,,,,,,,,,,,,,,,,,5_6,001,2021_Apr_07_1600,ComputerHuman,2020.1.3,60.064526445520016,
Human.xlsx,h,Sychronize.jpg,Number6.jpg,6,Human,,,,,0,0,0,4,0,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.0699225417411,None,299.0699225417411,None,299.5197998602016,None,299.5197998602016,None,v,3.815940804914135,299.5197998602016,None,t,4.443374186546862,299.5197998602016,None,3.815940804914135,4.443374186546862,6,False,False,False,304.0187366415994,None,304.0187366415994,None,304.0187366415994,None,304.0187366415994,None,304.0187366415994,None,304.0187366415994,None,305.0185188333526,None,305.0185188333526,None,h,,,,,,,,,,,,,,,,,,,,,,,,,,,5_6,001,2021_Apr_07_1600,ComputerHuman,2020.1.3,60.064526445520016,
Human.xlsx,h,Sychronize.jpg,Number9.jpg,9,Human,,,,,0,0,0,4,0,5,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.08483486830664,None,306.08483486830664,None,306.5181683834162,None,306.5181683834162,None,v,6.080917206883896,306.5181683834162,None,t,6.520212701463606,306.5181683834162,None,6.080917206883896,6.520212701463606,9,False,False,False,313.116523241486,None,313.116523241486,None,313.116523241486,None,313.116523241486,None,313.116523241486,None,313.116523241486,None,314.11629484756486,None,314.11629484756486,None,h,,,,,,,,,,,,,,,,,,,,,,,,,,,5_6,001,2021_Apr_07_1600,ComputerHuman,2020.1.3,60.064526445520016,
Human.xlsx,h,Sychronize.jpg,Number7.jpg,7,Human,,,,,0,0,0,4,0,6,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.16575079207905,None,315.16575079207905,None,315.6159299626197,None,315.6159299626197,None,v,4.850516179878468,315.6159299626197,None,t,4.5453318624568055,315.6159299626197,None,4.850516179878468,4.5453318624568055,7,False,False,False,320.53139277626906,None,320.53139277626906,None,320.53139277626906,None,320.53139277626906,None,320.53139277626906,None,320.53139277626906,None,321.5477691335218,None,321.5477691335218,None,h,,,,,,,,,,,,,,,,,,,,,,,,,,,5_6,001,2021_Apr_07_1600,ComputerHuman,2020.1.3,60.064526445520016,
Human.xlsx,h,Sychronize.jpg,Number9.jpg,9,Human,,,,,0,0,0,4,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.59733318021244,None,322.59733318021244,None,323.03077447671967,None,323.03077447671967,None,v,4.763146203222277,323.03077447671967,None,t,6.406242531887983,323.03077447671967,None,4.763146203222277,6.406242531887983,9,False,False,False,329.5125258988119,None,329.5125258988119,None,329.5125258988119,None,329.5125258988119,None,329.5125258988119,None,329.5125258988119,None,330.51225933231035,None,330.51225933231035,None,h,,,,,,,,,,,,,,,,,,,,,,,,,,,5_6,001,2021_Apr_07_1600,ComputerHuman,2020.1.3,60.064526445520016,
