Condition,CorrectTuringReply,Sychronize,NumberImage,Number,Partner,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Block.thisRepN,Block.thisTrialN,Block.thisN,Block.thisIndex,trials_loop.thisRepN,trials_loop.thisTrialN,trials_loop.thisN,trials_loop.thisIndex,textLeft.started,textLeft.stopped,textRight.started,textRight.stopped,key_resp_Istr.keys,key_resp_Istr.rt,key_resp_Istr.started,key_resp_Istr.stopped,SychroLeftPr.started,SychroLeftPr.stopped,SychroRightPr.started,SychroRightPr.stopped,NumberLeftPr.started,NumberLeftPr.stopped,NumberRightPr.started,NumberRightPr.stopped,CrossLeftPr.started,CrossLeftPr.stopped,CrossRightPr.started,CrossRightPr.stopped,key_respPrLeft.keys,key_respPrLeft.rt,key_respPrLeft.started,key_respPrLeft.stopped,key_respPrRight.keys,key_respPrRight.rt,key_respPrRight.started,key_respPrRight.stopped,RTPrLeft,RTPrRight,CompPr,SychronizedRTsPr,SychronizedRTsLeftCPr,SychronizedRTsRightCPr,FeedbackLeftLeftPr.started,FeedbackLeftLeftPr.stopped,FeedbackRightRightPr.started,FeedbackRightRightPr.stopped,LineLeftPr.started,LineLeftPr.stopped,LineRightPr.started,LineRightPr.stopped,CreditLeftPr.started,CreditLeftPr.stopped,CreditRightPr.started,CreditRightPr.stopped,text_StartExp.started,text_StartExp.stopped,key_startExp.keys,key_startExp.rt,key_startExp.started,key_startExp.stopped,SychroLeft.started,SychroLeft.stopped,SychroRight.started,SychroRight.stopped,NumberLeft.started,NumberLeft.stopped,NumberRight.started,NumberRight.stopped,CrossLeft.started,CrossLeft.stopped,CrossRight.started,CrossRight.stopped,key_respLeft.keys,key_respLeft.rt,key_respLeft.started,key_respLeft.stopped,key_respRight.keys,key_respRight.rt,key_respRight.started,key_respRight.stopped,RTLeft,RTRight,Comp,SychronizedRTs,SychronizedRTsLeftC,SychronizedRTsRightC,FeedbackLeftLeft.started,FeedbackLeftLeft.stopped,FeedbackLeftRight.started,FeedbackLeftRight.stopped,FeedbackRightLeft.started,FeedbackRightLeft.stopped,FeedbackRightRight.started,FeedbackRightRight.stopped,LineLeft.started,LineLeft.stopped,LineRight.started,LineRight.stopped,CreditLeft.started,CreditLeft.stopped,CreditRight.started,CreditRight.stopped,CorrectTuringReply,TuringtextLeft.started,TuringtextLeft.stopped,TuringtextRight.started,TuringtextRight.stopped,keyTuringLeft.keys,keyTuringLeft.corr,keyTuringLeft.rt,keyTuringLeft.started,keyTuringLeft.stopped,keyTuringRight.keys,keyTuringRight.corr,keyTuringRight.rt,keyTuringRight.started,keyTuringRight.stopped,RespTuringLeft,RespTuringRight,BlockText.started,BlockText.stopped,text_Pause.started,text_Pause.stopped,key_respPause.keys,key_respPause.started,key_respPause.stopped,key_respPause.rt,EndText.started,EndText.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,28.182956148969424,None,28.182956148969424,None,"['t', 'v']","[259.4844582463629, 353.0529899362973]",29.06099329546214,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15_16,001,2021_Apr_12_1219,ComputerHuman,2020.1.3,60.0187712621218,
,,,,,,,,,,,,,,,,,,,,,,,,,,382.1727278880335,None,382.1727278880335,None,449.88881746278366,None,449.88881746278366,None,450.3389581390629,None,450.3389581390629,None,v,12.35631532401112,450.3389581390629,None,None,10.058264775499993,450.3389581390629,None,12.35631532401112,13,10,False,False,False,463.3857436275457,None,463.3857436275457,None,463.3857436275457,None,463.3857436275457,None,464.3854966300878,None,464.3854966300878,None,465.38517392951417,None,"['space', 'space']","[1.602431288995831, 3.9622735442308112]",466.36833928853775,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15_16,001,2021_Apr_12_1219,ComputerHuman,2020.1.3,60.0187712621218,
Human.xlsx,h,Sychronize.jpg,Number6.jpg,6,Human,,,,,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470.4006616324086,None,470.4006616324086,None,473.44991805779136,None,473.44991805779136,None,473.899779338245,None,473.899779338245,None,v,7.4939451941509105,473.899779338245,None,t,9.997278216332234,473.899779338245,None,7.4939451941509105,9.997278216332234,6,False,False,False,483.94732217867113,None,483.94732217867113,None,483.94732217867113,None,483.94732217867113,None,483.94732217867113,None,483.94732217867113,None,484.963766756131,None,484.963766756131,None,h,,,,,,,,,,,,,,,,,,,,,,,,,,,15_16,001,2021_Apr_12_1219,ComputerHuman,2020.1.3,60.0187712621218,
Human.xlsx,h,Sychronize.jpg,Number10.jpg,10,Human,,,,,0,0,0,0,0,1,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,486.0300958382204,None,486.0300958382204,None,486.463264902206,None,486.463264902206,None,v,12.06104750659324,486.463264902206,None,None,,486.463264902206,None,12.06104750659324,13,10,False,False,False,499.51006707103625,None,499.51006707103625,None,499.51006707103625,None,499.51006707103625,None,499.51006707103625,None,499.51006707103625,None,500.5097344264086,None,500.5097344264086,None,h,,,,,,,,,,,,,,,,,,,,,,,,,,,15_16,001,2021_Apr_12_1219,ComputerHuman,2020.1.3,60.0187712621218,
Human.xlsx,h,Sychronize.jpg,Number8.jpg,8,Human,,,,,0,0,0,0,0,2,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,501.5759162723525,None,501.5759162723525,None,502.0259456393878,None,502.0259456393878,None,v,11.02159976724488,502.0259456393878,None,t,12.196168909051266,502.0259456393878,None,11.02159976724488,12.196168909051266,8,False,False,False,514.2730463864427,None,514.2730463864427,None,514.2730463864427,None,514.2730463864427,None,514.2730463864427,None,514.2730463864427,None,515.2727185534541,None,515.2727185534541,None,h,,,,,,,,,,,,,,,,,,,,,,,,,,,15_16,001,2021_Apr_12_1219,ComputerHuman,2020.1.3,60.0187712621218,
Human.xlsx,h,Sychronize.jpg,Number10.jpg,10,Human,,,,,0,0,0,0,0,3,3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,516.3388038458461,None,516.3388038458461,None,516.7723264048936,None,516.7723264048936,None,v,12.82952941210442,516.7723264048936,None,None,,516.7723264048936,None,12.82952941210442,13,10,True,False,False,529.8191648214024,None,529.8191648214024,None,529.8191648214024,None,529.8191648214024,None,529.8191648214024,None,529.8191648214024,None,530.8189146161867,None,530.8189146161867,None,h,,,,,,,,,,,,,,,,,,,,,,,,,,,15_16,001,2021_Apr_12_1219,ComputerHuman,2020.1.3,60.0187712621218,
Human.xlsx,h,Sychronize.jpg,Number9.jpg,9,Human,,,,,0,0,0,0,0,4,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.8852889276814,None,531.8852889276814,None,532.3185250338338,None,532.3185250338338,None,v,11.710089781971874,532.3185250338338,None,None,,532.3185250338338,None,11.710089781971874,13,9,False,False,False,545.3652726707578,None,545.3652726707578,None,545.3652726707578,None,545.3652726707578,None,545.3652726707578,None,545.3652726707578,None,546.3649496494072,None,546.3649496494072,None,h,,,,,,,,,,,,,,,,,,,,,,,,,,,15_16,001,2021_Apr_12_1219,ComputerHuman,2020.1.3,60.0187712621218,
Human.xlsx,h,Sychronize.jpg,Number9.jpg,9,Human,,,,,0,0,0,0,0,5,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,547.414443769745,None,547.414443769745,None,547.8645145168739,None,547.8645145168739,None,v,12.338835281886531,547.8645145168739,None,None,,547.8645145168739,None,12.338835281886531,13,9,False,False,False,560.9113131571694,None,560.9113131571694,None,560.9113131571694,None,560.9113131571694,None,560.9113131571694,None,560.9113131571694,None,561.9110703297993,None,561.9110703297993,None,h,,,,,,,,,,,,,,,,,,,,,,,,,,,15_16,001,2021_Apr_12_1219,ComputerHuman,2020.1.3,60.0187712621218,
Human.xlsx,h,Sychronize.jpg,Number6.jpg,6,Human,,,,,0,0,0,0,0,6,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,562.9606209066988,None,562.9606209066988,None,563.4106900499473,None,563.4106900499473,None,v,9.331619748377307,563.4106900499473,None,t,8.155454746376563,563.4106900499473,None,9.331619748377307,8.155454746376563,6,False,False,False,572.8083999023556,None,572.8083999023556,None,572.8083999023556,None,572.8083999023556,None,572.8083999023556,None,572.8083999023556,None,573.824875595079,None,573.824875595079,None,h,,,,,,,,,,,,,,,,,,,,,,,,,,,15_16,001,2021_Apr_12_1219,ComputerHuman,2020.1.3,60.0187712621218,
Human.xlsx,h,Sychronize.jpg,Number7.jpg,7,Human,,,,,0,0,0,0,0,7,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,574.8745519161384,None,574.8745519161384,None,575.3244449534086,None,575.3244449534086,None,v,9.748836625937656,575.3244449534086,None,t,10.620906057243701,575.3244449534086,None,9.748836625937656,10.620906057243701,7,False,False,False,586.0217569474444,None,586.0217569474444,None,586.0217569474444,None,586.0217569474444,None,586.0217569474444,None,586.0217569474444,None,587.0215125161949,None,587.0215125161949,None,h,,,,,,,,,,,,,,,,,,,,,,,,,,,15_16,001,2021_Apr_12_1219,ComputerHuman,2020.1.3,60.0187712621218,
Human.xlsx,h,Sychronize.jpg,Number8.jpg,8,Human,,,,,0,0,0,0,0,8,8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588.0712478600235,None,588.0712478600235,None,588.5211530867782,None,588.5211530867782,None,v,12.130861177484803,588.5211530867782,None,t,12.858042541944087,588.5211530867782,None,12.130861177484803,12.858042541944087,8,False,False,False,601.4512367675916,None,601.4512367675916,None,601.4512367675916,None,601.4512367675916,None,601.4512367675916,None,601.4512367675916,None,602.4510038842755,None,602.4510038842755,None,h,,,,,,,,,,,,,,,,,,,,,,,,,,,15_16,001,2021_Apr_12_1219,ComputerHuman,2020.1.3,60.0187712621218,
Human.xlsx,h,Sychronize.jpg,Number7.jpg,7,Human,,,,,0,0,0,0,0,9,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,603.5006763560232,None,603.5006763560232,None,603.950335547649,None,603.950335547649,None,v,10.712596004223087,603.950335547649,None,t,9.664317945391304,603.950335547649,None,10.712596004223087,9.664317945391304,7,False,False,False,614.7146018160402,None,614.7146018160402,None,614.7146018160402,None,614.7146018160402,None,614.7146018160402,None,614.7146018160402,None,615.7142710960688,None,615.7142710960688,None,h,,,,,,,,,,,,,,,,,,,,,,,,,,,15_16,001,2021_Apr_12_1219,ComputerHuman,2020.1.3,60.0187712621218,
Human.xlsx,h,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h,616.714102047159,None,616.714102047159,None,a,0,23.382679255196308,616.714102047159,None,l,0,13.166957129260481,616.714102047159,None,c,c,640.1582002674622,None,None,None,None,None,None,,,,15_16,001,2021_Apr_12_1219,ComputerHuman,2020.1.3,60.0187712621218,
Human.xlsx,h,Sychronize.jpg,Number8.jpg,8,Human,,,,,0,1,1,2,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,645.1736517226782,None,645.1736517226782,None,648.2392237736012,None,648.2392237736012,None,648.6727046317792,None,648.6727046317792,None,v,11.338522525365988,648.6727046317792,None,None,,648.6727046317792,None,11.338522525365988,13,8,False,False,False,661.7194859501751,None,661.7194859501751,None,661.7194859501751,None,661.7194859501751,None,661.7194859501751,None,661.7194859501751,None,662.7191834584837,None,662.7191834584837,None,h,,,,,,,,,,,,,,,,,,,,,,,,,,,15_16,001,2021_Apr_12_1219,ComputerHuman,2020.1.3,60.0187712621218,
Human.xlsx,h,Sychronize.jpg,Number7.jpg,7,Human,,,,,0,1,1,2,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,663.7686721256305,None,663.7686721256305,None,664.2186527347267,None,664.2186527347267,None,v,10.087408871570915,664.2186527347267,None,t,9.038338816998476,664.2186527347267,None,10.087408871570915,9.038338816998476,7,False,False,False,674.3663155132681,None,674.3663155132681,None,674.3663155132681,None,674.3663155132681,None,674.3663155132681,None,674.3663155132681,None,675.3827658646942,None,675.3827658646942,None,h,,,,,,,,,,,,,,,,,,,,,,,,,,,15_16,001,2021_Apr_12_1219,ComputerHuman,2020.1.3,60.0187712621218,
