Condition,CorrectTuringReply,Sychronize,NumberImage,Number,Partner,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Block.thisRepN,Block.thisTrialN,Block.thisN,Block.thisIndex,trials_loop.thisRepN,trials_loop.thisTrialN,trials_loop.thisN,trials_loop.thisIndex,key_resp_Istr.keys,key_resp_Istr.rt,key_resp_Istr.started,key_resp_Istr.stopped,key_respPrLeft.keys,key_respPrLeft.rt,key_respPrRight.keys,RTPrLeft,RTPrRight,CompPr,SychronizedRTsPr,SychronizedRTsLeftCPr,SychronizedRTsRightCPr,CreditLeftPr.started,CreditLeftPr.stopped,CreditRightPr.started,CreditRightPr.stopped,key_respPrRight.rt,text_StartExp.started,text_StartExp.stopped,key_startExp.keys,key_startExp.rt,key_startExp.started,key_startExp.stopped,SychroLeft.started,SychroLeft.stopped,SychroRight.started,SychroRight.stopped,NumberLeft.started,NumberLeft.stopped,NumberRight.started,NumberRight.stopped,CrossLeft.started,CrossLeft.stopped,CrossRight.started,CrossRight.stopped,key_respLeft.keys,key_respLeft.rt,key_respLeft.started,key_respLeft.stopped,key_respRight.keys,key_respRight.rt,key_respRight.started,key_respRight.stopped,RTLeft,RTRight,Comp,SychronizedRTs,SychronizedRTsLeftC,SychronizedRTsRightC,FeedbackLeftLeft.started,FeedbackLeftLeft.stopped,FeedbackLeftRight.started,FeedbackLeftRight.stopped,FeedbackRightLeft.started,FeedbackRightLeft.stopped,FeedbackRightRight.started,FeedbackRightRight.stopped,textLeftLeft.started,textLeftLeft.stopped,textLeftRight.started,textLeftRight.stopped,textRightLeft.started,textRightLeft.stopped,textRightRight.started,textRightRight.stopped,CreditLeft.started,CreditLeft.stopped,CreditRight.started,CreditRight.stopped,BlankLeft.started,BlankLeft.stopped,BlankRight.started,BlankRight.stopped,CorrectTuringReply,TuringtextLeft.started,TuringtextLeft.stopped,TuringtextRight.started,TuringtextRight.stopped,keyTuringLeft.keys,keyTuringLeft.corr,keyTuringLeft.rt,keyTuringLeft.started,keyTuringLeft.stopped,keyTuringRight.keys,keyTuringRight.corr,keyTuringRight.rt,keyTuringRight.started,keyTuringRight.stopped,RespTuringLeft,RespTuringRight,ScoreLeft.started,ScoreLeft.stopped,ScoreRight.started,ScoreRight.stopped,BlockText.started,BlockText.stopped,text_Pause.started,text_Pause.stopped,text_LongPause.started,text_LongPause.stopped,key_respPause.keys,key_respPause.started,key_respPause.stopped,key_respPause.rt,QuestImageLeft.started,QuestImageLeft.stopped,QuestImageRight.started,QuestImageRight.stopped,respQuestLeft.keys,respQuestLeft.rt,respQuestLeft.started,respQuestLeft.stopped,respQuestRight.keys,respQuestRight.rt,respQuestRight.started,respQuestRight.stopped,RespInclusionLeft,RespInclusionRight,EndText.started,EndText.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,"['v', 'v', 'v', 'v', 'v', 't']","[56.90039594489281, 106.3577548003068, 246.55832400116378, 261.88172497628693, 262.6735079408718, 263.13743583097676]",16.081661589176292,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31_32Exp,001,2021_May_06_1635,ComputerHuman,2020.1.3,60.01649929905279,
,,,,,,,,,,,,,,,,,,,,,,v,4.531811443875995,t,4.531811443875995,6.05500339550963,6,False,False,False,359.72161349709313,None,359.72161349709313,None,6.05500339550963,360.72146561521913,None,"['space', 'space']","[28.560557626935406, 32.868434534042535]",361.70451950741517,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31_32Exp,001,2021_May_06_1635,ComputerHuman,2020.1.3,60.01649929905279,
Computer.xlsx,c,Sychronize.jpg,Number7.jpg,7,Computer,,,,,0,0,0,3,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,394.6352354064493,None,394.6352354064493,None,397.66407878735663,None,397.66407878735663,None,398.1306207542111,None,398.1306207542111,None,v,4.693815233629721,398.1306207542111,None,t,2.6972874101847992,398.1306207542111,None,4.693815233629721,2.6972874101847992,6.553789760233082,False,False,False,402.89593703375976,None,402.89593703375976,None,402.89593703375976,None,402.89593703375976,None,402.89593703375976,None,402.89593703375976,None,402.89593703375976,None,402.89593703375976,None,403.9118960861997,None,403.9118960861997,None,404.8949958506473,None,404.8949958506473,None,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31_32Exp,001,2021_May_06_1635,ComputerHuman,2020.1.3,60.01649929905279,
Computer.xlsx,c,Sychronize.jpg,Number10.jpg,10,Computer,,,,,0,0,0,3,0,1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,405.92886657366034,None,405.92886657366034,None,406.3782901711802,None,406.3782901711802,None,v,5.5337271717380645,406.3782901711802,None,t,5.021706236027967,406.3782901711802,None,5.5337271717380645,5.021706236027967,10.414480513706389,False,False,False,411.977652835596,None,411.977652835596,None,411.977652835596,None,411.977652835596,None,411.977652835596,None,411.977652835596,None,411.977652835596,None,411.977652835596,None,412.9932240590024,None,412.9932240590024,None,413.97629014102677,None,413.97629014102677,None,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31_32Exp,001,2021_May_06_1635,ComputerHuman,2020.1.3,60.01649929905279,
Computer.xlsx,c,Sychronize.jpg,Number7.jpg,7,Computer,,,,,0,0,0,3,0,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.0105188600719,None,415.0105188600719,None,415.4765735545516,None,415.4765735545516,None,v,3.4871530429827544,415.4765735545516,None,t,3.8422530268471746,415.4765735545516,None,3.4871530429827544,3.8422530268471746,6.526495520750083,False,False,False,419.3923713483855,None,419.3923713483855,None,419.3923713483855,None,419.3923713483855,None,419.3923713483855,None,419.3923713483855,None,419.3923713483855,None,419.3923713483855,None,420.40821684294315,None,420.40821684294315,None,421.3912931900886,None,421.3912931900886,None,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31_32Exp,001,2021_May_06_1635,ComputerHuman,2020.1.3,60.01649929905279,
Computer.xlsx,c,Sychronize.jpg,Number6.jpg,6,Computer,,,,,0,0,0,3,0,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.4086729991759,None,422.4086729991759,None,422.8743976059177,None,422.8743976059177,None,v,3.700835933563212,422.8743976059177,None,t,2.7602895790114417,422.8743976059177,None,3.700835933563212,2.7602895790114417,6.087118359773088,False,False,False,426.64072307499373,None,426.64072307499373,None,426.64072307499373,None,426.64072307499373,None,426.64072307499373,None,426.64072307499373,None,426.64072307499373,None,426.64072307499373,None,427.656717734566,None,427.656717734566,None,428.63972222587654,None,428.63972222587654,None,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31_32Exp,001,2021_May_06_1635,ComputerHuman,2020.1.3,60.01649929905279,
Computer.xlsx,c,Sychronize.jpg,Number9.jpg,9,Computer,,,,,0,0,0,3,0,4,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429.6741604175095,None,429.6741604175095,None,430.1397958460275,None,430.1397958460275,None,v,5.203011978432187,430.1397958460275,None,t,6.914028023133142,430.1397958460275,None,5.203011978432187,6.914028023133142,8.855518185535626,False,False,False,437.1053865250433,None,437.1053865250433,None,437.1053865250433,None,437.1053865250433,None,437.1053865250433,None,437.1053865250433,None,437.1053865250433,None,437.1053865250433,None,438.1375827504944,None,438.1375827504944,None,439.1040366618745,None,439.1040366618745,None,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31_32Exp,001,2021_May_06_1635,ComputerHuman,2020.1.3,60.01649929905279,
Computer.xlsx,c,Sychronize.jpg,Number9.jpg,9,Computer,,,,,0,0,0,3,0,5,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440.1379442751604,None,440.1379442751604,None,440.6038818831239,None,440.6038818831239,None,v,4.798267953612594,440.6038818831239,None,t,6.545995593056432,440.6038818831239,None,4.798267953612594,6.545995593056432,9.375320673204865,False,False,False,447.2030344333798,None,447.2030344333798,None,447.2030344333798,None,447.2030344333798,None,447.2030344333798,None,447.2030344333798,None,447.2030344333798,None,447.2030344333798,None,448.2187230640866,None,448.2187230640866,None,449.20179235396245,None,449.20179235396245,None,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31_32Exp,001,2021_May_06_1635,ComputerHuman,2020.1.3,60.01649929905279,
Computer.xlsx,c,Sychronize.jpg,Number8.jpg,8,Computer,,,,,0,0,0,3,0,6,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450.23593221556985,None,450.23593221556985,None,450.718288881626,None,450.718288881626,None,v,4.2033779940866225,450.718288881626,None,t,5.419107492798503,450.718288881626,None,4.2033779940866225,5.419107492798503,8.571350622460624,False,False,False,456.20142056417717,None,456.20142056417717,None,456.20142056417717,None,456.20142056417717,None,456.20142056417717,None,456.20142056417717,None,456.20142056417717,None,456.20142056417717,None,457.216687683429,None,457.216687683429,None,458.19981375224415,None,458.19981375224415,None,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31_32Exp,001,2021_May_06_1635,ComputerHuman,2020.1.3,60.01649929905279,
Computer.xlsx,c,Sychronize.jpg,Number6.jpg,6,Computer,,,,,0,0,0,3,0,7,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,459.23394527344317,None,459.23394527344317,None,459.69946329466075,None,459.69946329466075,None,v,3.937865875310308,459.69946329466075,None,t,5.941129541633927,459.69946329466075,None,3.937865875310308,5.941129541633927,5.894523538377561,False,False,True,465.69902349846234,None,465.69902349846234,None,465.69902349846234,None,465.69902349846234,None,465.69902349846234,None,465.69902349846234,None,465.69902349846234,None,465.69902349846234,None,466.731230630603,None,466.731230630603,None,467.7144356125227,None,467.7144356125227,None,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31_32Exp,001,2021_May_06_1635,ComputerHuman,2020.1.3,60.01649929905279,
