Condition,CorrectTuringReply,Sychronize,NumberImage,Number,Partner,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Block.thisRepN,Block.thisTrialN,Block.thisN,Block.thisIndex,trials_loop.thisRepN,trials_loop.thisTrialN,trials_loop.thisN,trials_loop.thisIndex,key_resp_Istr.keys,key_resp_Istr.rt,key_resp_Istr.started,key_resp_Istr.stopped,key_respPrLeft.keys,key_respPrLeft.rt,key_respPrRight.keys,key_respPrRight.rt,RTPrLeft,RTPrRight,CompPr,SychronizedRTsPr,SychronizedRTsLeftCPr,SychronizedRTsRightCPr,CreditLeftPr.started,CreditLeftPr.stopped,CreditRightPr.started,CreditRightPr.stopped,text_StartExp.started,text_StartExp.stopped,key_startExp.keys,key_startExp.rt,key_startExp.started,key_startExp.stopped,SychroLeft.started,SychroLeft.stopped,SychroRight.started,SychroRight.stopped,NumberLeft.started,NumberLeft.stopped,NumberRight.started,NumberRight.stopped,CrossLeft.started,CrossLeft.stopped,CrossRight.started,CrossRight.stopped,key_respLeft.keys,key_respLeft.rt,key_respLeft.started,key_respLeft.stopped,key_respRight.keys,key_respRight.rt,key_respRight.started,key_respRight.stopped,RTLeft,RTRight,Comp,SychronizedRTs,SychronizedRTsLeftC,SychronizedRTsRightC,FeedbackLeftLeft.started,FeedbackLeftLeft.stopped,FeedbackLeftRight.started,FeedbackLeftRight.stopped,FeedbackRightLeft.started,FeedbackRightLeft.stopped,FeedbackRightRight.started,FeedbackRightRight.stopped,textLeftLeft.started,textLeftLeft.stopped,textLeftRight.started,textLeftRight.stopped,textRightLeft.started,textRightLeft.stopped,textRightRight.started,textRightRight.stopped,CreditLeft.started,CreditLeft.stopped,CreditRight.started,CreditRight.stopped,BlankLeft.started,BlankLeft.stopped,BlankRight.started,BlankRight.stopped,CorrectTuringReply,TuringtextLeft.started,TuringtextLeft.stopped,TuringtextRight.started,TuringtextRight.stopped,keyTuringLeft.keys,keyTuringLeft.corr,keyTuringLeft.rt,keyTuringLeft.started,keyTuringLeft.stopped,keyTuringRight.keys,keyTuringRight.corr,keyTuringRight.rt,keyTuringRight.started,keyTuringRight.stopped,RespTuringLeft,RespTuringRight,ScoreLeft.started,ScoreLeft.stopped,ScoreRight.started,ScoreRight.stopped,BlockText.started,BlockText.stopped,text_Pause.started,text_Pause.stopped,text_LongPause.started,text_LongPause.stopped,key_respPause.keys,key_respPause.started,key_respPause.stopped,key_respPause.rt,QuestImageLeft.started,QuestImageLeft.stopped,QuestImageRight.started,QuestImageRight.stopped,respQuestLeft.keys,respQuestLeft.rt,respQuestLeft.started,respQuestLeft.stopped,respQuestRight.keys,respQuestRight.rt,respQuestRight.started,respQuestRight.stopped,RespInclusionLeft,RespInclusionRight,EndText.started,EndText.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,"['t', 'v']","[483.34977451597297, 485.1417626954644]",21.41063338908498,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47_48Exp,001,2021_May_14_1531,ComputerHuman,2020.1.3,60.005774794712494,
,,,,,,,,,,,,,,,,,,,,,,v,6.331228944076429,t,6.902584420975472,6.331228944076429,6.902584420975472,6,False,False,False,577.8476479921337,None,577.8476479921337,None,578.8641485211192,None,"['space', 'space']","[41.777053752386564, 42.94503149205411]",579.8473172565682,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47_48Exp,001,2021_May_14_1531,ComputerHuman,2020.1.3,60.005774794712494,
Human.xlsx,h,Sychronize.jpg,Number6.jpg,6,Human,,,,,0,0,0,2,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,622.8745472836345,None,622.8745472836345,None,625.9217539314523,None,625.9217539314523,None,626.3549033232011,None,626.3549033232011,None,v,6.929061872251623,626.3549033232011,None,t,6.060588767049921,626.3549033232011,None,6.929061872251623,6.060588767049921,5.896709428372829,False,False,False,633.3864556888111,None,633.3864556888111,None,633.3864556888111,None,633.3864556888111,None,633.3864556888111,None,633.3864556888111,None,633.3864556888111,None,633.3864556888111,None,634.3734229110232,None,634.3734229110232,None,635.369342448932,None,635.369342448932,None,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47_48Exp,001,2021_May_14_1531,ComputerHuman,2020.1.3,60.005774794712494,
Human.xlsx,h,Sychronize.jpg,Number7.jpg,7,Human,,,,,0,0,0,2,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,636.418989354228,None,636.418989354228,None,636.8692490987378,None,636.8692490987378,None,v,5.838505768144387,636.8692490987378,None,t,7.865500976167823,636.8692490987378,None,5.838505768144387,7.865500976167823,7.272366685317557,False,False,False,644.7854501372021,None,644.7854501372021,None,644.7854501372021,None,644.7854501372021,None,644.7854501372021,None,644.7854501372021,None,644.7854501372021,None,644.7854501372021,None,645.8032303016626,None,645.8032303016626,None,646.7997795523916,None,646.7997795523916,None,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47_48Exp,001,2021_May_14_1531,ComputerHuman,2020.1.3,60.005774794712494,
Human.xlsx,h,Sychronize.jpg,Number8.jpg,8,Human,,,,,0,0,0,2,0,2,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647.8505723233029,None,647.8505723233029,None,648.3006360644831,None,648.3006360644831,None,v,6.866569210345915,648.3006360644831,None,t,8.477502924011787,648.3006360644831,None,6.866569210345915,8.477502924011787,7.943506311683916,False,False,False,656.8649671798667,None,656.8649671798667,None,656.8649671798667,None,656.8649671798667,None,656.8649671798667,None,656.8649671798667,None,656.8649671798667,None,656.8649671798667,None,657.8336422551074,None,657.8336422551074,None,658.8313341635403,None,658.8313341635403,None,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47_48Exp,001,2021_May_14_1531,ComputerHuman,2020.1.3,60.005774794712494,
Human.xlsx,h,Sychronize.jpg,Number10.jpg,10,Human,,,,,0,0,0,2,0,3,3,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,659.8986220099869,None,659.8986220099869,None,660.3312953478235,None,660.3312953478235,None,v,10.22739433624156,660.3312953478235,None,t,9.674383936835511,660.3312953478235,None,10.22739433624156,9.674383936835511,10.059396708669079,False,False,False,670.6297349560227,None,670.6297349560227,None,670.6297349560227,None,670.6297349560227,None,670.6297349560227,None,670.6297349560227,None,670.6297349560227,None,670.6297349560227,None,671.6314941741111,None,671.6314941741111,None,672.6118341741239,None,672.6118341741239,None,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47_48Exp,001,2021_May_14_1531,ComputerHuman,2020.1.3,60.005774794712494,
Human.xlsx,h,Sychronize.jpg,Number8.jpg,8,Human,,,,,0,0,0,2,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,673.6786029806608,None,673.6786029806608,None,674.1119008986643,None,674.1119008986643,None,v,8.330370828029118,674.1119008986643,None,t,8.481476883476716,674.1119008986643,None,8.330370828029118,8.481476883476716,8.118860150273413,True,False,False,682.6615224614652,None,682.6615224614652,None,682.6615224614652,None,682.6615224614652,None,682.6615224614652,None,682.6615224614652,None,682.6615224614652,None,682.6615224614652,None,683.6620588240949,None,683.6620588240949,None,684.6594094108514,None,684.6594094108514,None,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47_48Exp,001,2021_May_14_1531,ComputerHuman,2020.1.3,60.005774794712494,
Human.xlsx,h,Sychronize.jpg,Number7.jpg,7,Human,,,,,0,0,0,2,0,5,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,685.6934697208526,None,685.6934697208526,None,686.15953451936,None,686.15953451936,None,v,7.206368407987611,686.15953451936,None,t,6.833524204004789,686.15953451936,None,7.206368407987611,6.833524204004789,7.3522432016110315,False,False,False,693.4247719336054,None,693.4247719336054,None,693.4247719336054,None,693.4247719336054,None,693.4247719336054,None,693.4247719336054,None,693.4247719336054,None,693.4247719336054,None,694.4264596152934,None,694.4264596152934,None,695.440464389947,None,695.440464389947,None,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47_48Exp,001,2021_May_14_1531,ComputerHuman,2020.1.3,60.005774794712494,
Human.xlsx,h,Sychronize.jpg,Number10.jpg,10,Human,,,,,0,0,0,2,0,6,6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,696.4902582175419,None,696.4902582175419,None,696.940802824498,None,696.940802824498,None,v,9.732641836159019,696.940802824498,None,t,9.343461348205892,696.940802824498,None,9.732641836159019,9.343461348205892,10.259583225587956,False,False,False,706.7563187816086,None,706.7563187816086,None,706.7563187816086,None,706.7563187816086,None,706.7563187816086,None,706.7563187816086,None,706.7563187816086,None,706.7563187816086,None,707.7400617330277,None,707.7400617330277,None,708.7377834750259,None,708.7377834750259,None,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47_48Exp,001,2021_May_14_1531,ComputerHuman,2020.1.3,60.005774794712494,
Human.xlsx,h,Sychronize.jpg,Number9.jpg,9,Human,,,,,0,0,0,2,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,709.7879786122176,None,709.7879786122176,None,710.2376705565766,None,710.2376705565766,None,v,9.13531094597056,710.2376705565766,None,t,8.890516903440584,710.2376705565766,None,9.13531094597056,8.890516903440584,9.107768005219288,True,False,False,719.4689522387016,None,719.4689522387016,None,719.4689522387016,None,719.4689522387016,None,719.4689522387016,None,719.4689522387016,None,719.4689522387016,None,719.4689522387016,None,720.4547488943936,None,720.4547488943936,None,721.4351761495709,None,721.4351761495709,None,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47_48Exp,001,2021_May_14_1531,ComputerHuman,2020.1.3,60.005774794712494,
