Condition,CorrectTuringReply,Sychronize,NumberImage,Number,Partner,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Block.thisRepN,Block.thisTrialN,Block.thisN,Block.thisIndex,trials_loop.thisRepN,trials_loop.thisTrialN,trials_loop.thisN,trials_loop.thisIndex,key_resp_Istr.keys,key_resp_Istr.rt,key_resp_Istr.started,key_resp_Istr.stopped,key_respPrLeft.keys,key_respPrRight.keys,RTPrLeft,RTPrRight,CompPr,SychronizedRTsPr,SychronizedRTsLeftCPr,SychronizedRTsRightCPr,CreditLeftPr.started,CreditLeftPr.stopped,CreditRightPr.started,CreditRightPr.stopped,key_respPrLeft.rt,key_respPrRight.rt,text_StartExp.started,text_StartExp.stopped,key_startExp.keys,key_startExp.rt,key_startExp.started,key_startExp.stopped,SychroLeft.started,SychroLeft.stopped,SychroRight.started,SychroRight.stopped,NumberLeft.started,NumberLeft.stopped,NumberRight.started,NumberRight.stopped,CrossLeft.started,CrossLeft.stopped,CrossRight.started,CrossRight.stopped,key_respLeft.keys,key_respLeft.rt,key_respLeft.started,key_respLeft.stopped,key_respRight.keys,key_respRight.rt,key_respRight.started,key_respRight.stopped,RTLeft,RTRight,Comp,SychronizedRTs,SychronizedRTsLeftC,SychronizedRTsRightC,FeedbackLeftLeft.started,FeedbackLeftLeft.stopped,FeedbackLeftRight.started,FeedbackLeftRight.stopped,FeedbackRightLeft.started,FeedbackRightLeft.stopped,FeedbackRightRight.started,FeedbackRightRight.stopped,textLeftLeft.started,textLeftLeft.stopped,textLeftRight.started,textLeftRight.stopped,textRightLeft.started,textRightLeft.stopped,textRightRight.started,textRightRight.stopped,CreditLeft.started,CreditLeft.stopped,CreditRight.started,CreditRight.stopped,BlankLeft.started,BlankLeft.stopped,BlankRight.started,BlankRight.stopped,CorrectTuringReply,TuringtextLeft.started,TuringtextLeft.stopped,TuringtextRight.started,TuringtextRight.stopped,keyTuringLeft.keys,keyTuringLeft.corr,keyTuringLeft.rt,keyTuringLeft.started,keyTuringLeft.stopped,keyTuringRight.keys,keyTuringRight.corr,keyTuringRight.rt,keyTuringRight.started,keyTuringRight.stopped,RespTuringLeft,RespTuringRight,ScoreLeft.started,ScoreLeft.stopped,ScoreRight.started,ScoreRight.stopped,BlockText.started,BlockText.stopped,text_Pause.started,text_Pause.stopped,text_LongPause.started,text_LongPause.stopped,key_respPause.keys,key_respPause.started,key_respPause.stopped,key_respPause.rt,QuestImageLeft.started,QuestImageLeft.stopped,QuestImageRight.started,QuestImageRight.stopped,respQuestLeft.keys,respQuestLeft.rt,respQuestLeft.started,respQuestLeft.stopped,respQuestRight.keys,respQuestRight.rt,respQuestRight.started,respQuestRight.stopped,RespInclusionLeft,RespInclusionRight,EndText.started,EndText.stopped,participant,session,date,expName,psychopyVersion,frameRate,
Human.xlsx,h,Sychronize.jpg,Number8.jpg,8,Human,,,,,0,1,1,4,0,7,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,610.9216957463592,None,610.9216957463592,None,611.3874549978781,None,611.3874549978781,None,v,6.5340450696471635,611.3874549978781,None,t,6.15324443526265,611.3874549978781,None,6.5340450696471635,6.15324443526265,7.47945769652146,False,False,False,618.0190555897904,None,618.0190555897904,None,618.0190555897904,None,618.0190555897904,None,618.0190555897904,None,618.0190555897904,None,618.0190555897904,None,618.0190555897904,None,618.988295197881,None,618.988295197881,None,619.9853423721985,None,619.9853423721985,None,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29_30Exp,001,2021_May_06_1245,ComputerHuman,2020.1.3,59.97850869177095,
Human.xlsx,h,Sychronize.jpg,Number8.jpg,8,Human,,,,,0,1,1,4,0,8,8,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,621.0357216523122,None,621.0357216523122,None,621.485428823749,None,621.485428823749,None,v,6.463601972570814,621.485428823749,None,t,7.15531253598806,621.485428823749,None,6.463601972570814,7.15531253598806,7.739955317582685,False,False,False,628.7334100437134,None,628.7334100437134,None,628.7334100437134,None,628.7334100437134,None,628.7334100437134,None,628.7334100437134,None,628.7334100437134,None,628.7334100437134,None,629.7189493778857,None,629.7189493778857,None,630.69965480329,None,630.69965480329,None,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29_30Exp,001,2021_May_06_1245,ComputerHuman,2020.1.3,59.97850869177095,
Human.xlsx,h,Sychronize.jpg,Number9.jpg,9,Human,,,,,0,1,1,4,0,9,9,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,631.7661192043378,None,631.7661192043378,None,632.199817601664,None,632.199817601664,None,v,8.736489900245488,632.199817601664,None,t,8.164262436753233,632.199817601664,None,8.736489900245488,8.164262436753233,9.422341929261083,False,False,False,641.0153556559043,None,641.0153556559043,None,641.0153556559043,None,641.0153556559043,None,641.0153556559043,None,641.0153556559043,None,641.0153556559043,None,641.0153556559043,None,642.0162551369705,None,642.0162551369705,None,643.0136073777977,None,643.0136073777977,None,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29_30Exp,001,2021_May_06_1245,ComputerHuman,2020.1.3,59.97850869177095,
Human.xlsx,h,,,,,,,,,0,1,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h,644.014299631771,None,644.014299631771,None,q,0,10.857284689927837,644.014299631771,None,l,0,18.78859468273231,644.014299631771,None,h,c,662.8927763394137,None,662.8927763394137,None,664.8754353453074,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,29_30Exp,001,2021_May_06_1245,ComputerHuman,2020.1.3,59.97850869177095,
Human.xlsx,h,Sychronize.jpg,Number10.jpg,10,Human,,,,,0,2,2,8,0,0,0,8,,,,,,,,,,,,,,,,,,,,,,,,,669.8774944640533,None,669.8774944640533,None,672.9575078600338,None,672.9575078600338,None,673.4071524784007,None,673.4071524784007,None,v,7.934984263893057,673.4071524784007,None,t,9.374061262872601,673.4071524784007,None,7.934984263893057,9.374061262872601,9.804983806111684,False,False,False,682.8557725095619,None,682.8557725095619,None,682.8557725095619,None,682.8557725095619,None,682.8557725095619,None,682.8557725095619,None,682.8557725095619,None,682.8557725095619,None,683.8741733772209,None,683.8741733772209,None,684.8542997857477,None,684.8542997857477,None,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29_30Exp,001,2021_May_06_1245,ComputerHuman,2020.1.3,59.97850869177095,
Human.xlsx,h,Sychronize.jpg,Number6.jpg,6,Human,,,,,0,2,2,8,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,685.9212572333003,None,685.9212572333003,None,686.3544577723472,None,686.3544577723472,None,v,5.703060898140166,686.3544577723472,None,t,4.32632845879175,686.3544577723472,None,5.703060898140166,4.32632845879175,5.897934182721263,False,False,False,692.1376565310378,None,692.1376565310378,None,692.1376565310378,None,692.1376565310378,None,692.1376565310378,None,692.1376565310378,None,692.1376565310378,None,692.1376565310378,None,693.1384238486947,None,693.1384238486947,None,694.1356307739289,None,694.1356307739289,None,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29_30Exp,001,2021_May_06_1245,ComputerHuman,2020.1.3,59.97850869177095,
Human.xlsx,h,Sychronize.jpg,Number7.jpg,7,Human,,,,,0,2,2,8,0,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,695.1858907220325,None,695.1858907220325,None,695.635746416912,None,695.635746416912,None,v,6.869540600631581,695.635746416912,None,t,6.252225205166042,695.635746416912,None,6.869540600631581,6.252225205166042,6.720887593032818,False,False,False,702.600474825918,None,702.600474825918,None,702.600474825918,None,702.600474825918,None,702.600474825918,None,702.600474825918,None,702.600474825918,None,702.600474825918,None,703.5690494467582,None,703.5690494467582,None,704.5665354549195,None,704.5665354549195,None,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29_30Exp,001,2021_May_06_1245,ComputerHuman,2020.1.3,59.97850869177095,
Human.xlsx,h,Sychronize.jpg,Number6.jpg,6,Human,,,,,0,2,2,8,0,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,705.6335605881014,None,705.6335605881014,None,706.0834348885095,None,706.0834348885095,None,v,5.377128929575974,706.0834348885095,None,t,5.408273621883836,706.0834348885095,None,5.377128929575974,5.408273621883836,5.719982510139728,True,False,False,711.5817156414433,None,711.5817156414433,None,711.5817156414433,None,711.5817156414433,None,711.5817156414433,None,711.5817156414433,None,711.5817156414433,None,711.5817156414433,None,712.567675845501,None,712.567675845501,None,713.5646171607772,None,713.5646171607772,None,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29_30Exp,001,2021_May_06_1245,ComputerHuman,2020.1.3,59.97850869177095,
Human.xlsx,h,Sychronize.jpg,Number9.jpg,9,Human,,,,,0,2,2,8,0,4,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,714.6148254624999,None,714.6148254624999,None,715.0482216803808,None,715.0482216803808,None,v,7.515749740244473,715.0482216803808,None,t,6.791168340576178,715.0482216803808,None,7.515749740244473,6.791168340576178,9.421618971890128,False,False,False,722.6473254713213,None,722.6473254713213,None,722.6473254713213,None,722.6473254713213,None,722.6473254713213,None,722.6473254713213,None,722.6473254713213,None,722.6473254713213,None,723.6479808350226,None,723.6479808350226,None,724.645587779119,None,724.645587779119,None,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29_30Exp,001,2021_May_06_1245,ComputerHuman,2020.1.3,59.97850869177095,
Human.xlsx,h,Sychronize.jpg,Number8.jpg,8,Human,,,,,0,2,2,8,0,5,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,725.6793337167784,None,725.6793337167784,None,726.14536339003,None,726.14536339003,None,v,6.302086417547116,726.14536339003,None,t,5.129264154556722,726.14536339003,None,6.302086417547116,5.129264154556722,7.436736402740717,False,False,False,732.5285978200094,None,732.5285978200094,None,732.5285978200094,None,732.5285978200094,None,732.5285978200094,None,732.5285978200094,None,732.5285978200094,None,732.5285978200094,None,733.5124591279845,None,733.5124591279845,None,734.5099419282961,None,734.5099419282961,None,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29_30Exp,001,2021_May_06_1245,ComputerHuman,2020.1.3,59.97850869177095,
Human.xlsx,h,Sychronize.jpg,Number8.jpg,8,Human,,,,,0,2,2,8,0,6,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,735.5602557682752,None,735.5602557682752,None,736.0098474571215,None,736.0098474571215,None,v,6.177056303857626,736.0098474571215,None,t,6.35620989987342,736.0098474571215,None,6.177056303857626,6.35620989987342,8.569136786414044,True,False,False,742.4582198422828,None,742.4582198422828,None,742.4582198422828,None,742.4582198422828,None,742.4582198422828,None,742.4582198422828,None,742.4582198422828,None,742.4582198422828,None,743.4439269469964,None,743.4439269469964,None,744.4411290604561,None,744.4411290604561,None,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29_30Exp,001,2021_May_06_1245,ComputerHuman,2020.1.3,59.97850869177095,
Human.xlsx,h,Sychronize.jpg,Number9.jpg,9,Human,,,,,0,2,2,8,0,7,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,745.4912084066194,None,745.4912084066194,None,745.9414224183146,None,745.9414224183146,None,v,7.412938476970794,745.9414224183146,None,t,6.256213203958623,745.9414224183146,None,7.412938476970794,6.256213203958623,9.655882671667483,False,False,False,753.4390478075469,None,753.4390478075469,None,753.4390478075469,None,753.4390478075469,None,753.4390478075469,None,753.4390478075469,None,753.4390478075469,None,753.4390478075469,None,754.4080779430498,None,754.4080779430498,None,755.422008672101,None,755.422008672101,None,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29_30Exp,001,2021_May_06_1245,ComputerHuman,2020.1.3,59.97850869177095,
Human.xlsx,h,Sychronize.jpg,Number7.jpg,7,Human,,,,,0,2,2,8,0,8,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,756.4716604118943,None,756.4716604118943,None,756.9218032093253,None,756.9218032093253,None,v,5.712042235832769,756.9218032093253,None,t,5.279211882645313,756.9218032093253,None,5.712042235832769,5.279211882645313,7.3091494565783695,False,False,False,762.7204451982178,None,762.7204451982178,None,762.7204451982178,None,762.7204451982178,None,762.7204451982178,None,762.7204451982178,None,762.7204451982178,None,762.7204451982178,None,763.7062360278095,None,763.7062360278095,None,764.6866110446907,None,764.6866110446907,None,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29_30Exp,001,2021_May_06_1245,ComputerHuman,2020.1.3,59.97850869177095,
Human.xlsx,h,Sychronize.jpg,Number10.jpg,10,Human,,,,,0,2,2,8,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,765.7531899659745,None,765.7531899659745,None,766.1866865895521,None,766.1866865895521,None,v,8.822502296018456,766.1866865895521,None,t,8.226075776468178,766.1866865895521,None,8.822502296018456,8.226075776468178,10.358300120709876,False,False,False,775.1009199150691,None,775.1009199150691,None,775.1009199150691,None,775.1009199150691,None,775.1009199150691,None,775.1009199150691,None,775.1009199150691,None,775.1009199150691,None,776.0861756753246,None,776.0861756753246,None,777.0838612117396,None,777.0838612117396,None,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29_30Exp,001,2021_May_06_1245,ComputerHuman,2020.1.3,59.97850869177095,
Human.xlsx,h,,,,,,,,,0,2,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h,778.0845534657127,None,778.0845534657127,None,a,0,9.755942301048435,778.0845534657127,None,l,0,3.8474083621586033,778.0845534657127,None,c,c,787.9317632619726,None,787.9317632619726,None,789.9309933780359,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,29_30Exp,001,2021_May_06_1245,ComputerHuman,2020.1.3,59.97850869177095,
Human.xlsx,h,Sychronize.jpg,Number7.jpg,7,Human,,,,,0,3,3,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,794.9328112664815,None,794.9328112664815,None,797.9964177941991,None,797.9964177941991,None,798.4294666019535,None,798.4294666019535,None,v,5.326215863266043,798.4294666019535,None,t,5.161259247829776,798.4294666019535,None,5.326215863266043,5.161259247829776,6.621954789826471,True,False,False,803.8446011728541,None,803.8446011728541,None,803.8446011728541,None,803.8446011728541,None,803.8446011728541,None,803.8446011728541,None,803.8446011728541,None,803.8446011728541,None,804.8306896909013,None,804.8306896909013,None,805.8441350722873,None,805.8441350722873,None,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29_30Exp,001,2021_May_06_1245,ComputerHuman,2020.1.3,59.97850869177095,
Human.xlsx,h,Sychronize.jpg,Number6.jpg,6,Human,,,,,0,3,3,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,806.8942766507354,None,806.8942766507354,None,807.3440040316256,None,807.3440040316256,None,v,4.455248731856727,807.3440040316256,None,t,3.838532562722321,807.3440040316256,None,4.455248731856727,3.838532562722321,6.396447354207193,False,False,False,811.8927416946364,None,811.8927416946364,None,811.8927416946364,None,811.8927416946364,None,811.8927416946364,None,811.8927416946364,None,811.8927416946364,None,811.8927416946364,None,812.8779557528454,None,812.8779557528454,None,813.8757051254703,None,813.8757051254703,None,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29_30Exp,001,2021_May_06_1245,ComputerHuman,2020.1.3,59.97850869177095,
Human.xlsx,h,Sychronize.jpg,Number8.jpg,8,Human,,,,,0,3,3,0,0,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,814.9096781788909,None,814.9096781788909,None,815.3590668108487,None,815.3590668108487,None,v,6.071659192911284,815.3590668108487,None,t,6.323210108062767,815.3590668108487,None,6.071659192911284,6.323210108062767,7.719886805953462,True,False,False,821.7739768322677,None,821.7739768322677,None,821.7739768322677,None,821.7739768322677,None,821.7739768322677,None,821.7739768322677,None,821.7739768322677,None,821.7739768322677,None,822.7596691808723,None,822.7596691808723,None,823.7568639162777,None,823.7568639162777,None,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29_30Exp,001,2021_May_06_1245,ComputerHuman,2020.1.3,59.97850869177095,
Human.xlsx,h,Sychronize.jpg,Number7.jpg,7,Human,,,,,0,3,3,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824.8070128727803,None,824.8070128727803,None,825.2570055428436,None,825.2570055428436,None,v,5.593214820393996,825.2570055428436,None,t,5.684265785748266,825.2570055428436,None,5.593214820393996,5.684265785748266,6.605209376001139,True,False,False,831.0234086418831,None,831.0234086418831,None,831.0234086418831,None,831.0234086418831,None,831.0234086418831,None,831.0234086418831,None,831.0234086418831,None,831.0234086418831,None,832.0241968105632,None,832.0241968105632,None,833.004725483447,None,833.004725483447,None,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29_30Exp,001,2021_May_06_1245,ComputerHuman,2020.1.3,59.97850869177095,
Human.xlsx,h,Sychronize.jpg,Number9.jpg,9,Human,,,,,0,3,3,0,0,4,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,834.0883281424977,None,834.0883281424977,None,834.5047718368756,None,834.5047718368756,None,v,7.316861773434084,834.5047718368756,None,t,7.248070718972258,834.5047718368756,None,7.316861773434084,7.248070718972258,9.197420451917013,True,False,False,841.9194117573467,None,841.9194117573467,None,841.9194117573467,None,841.9194117573467,None,841.9194117573467,None,841.9194117573467,None,841.9194117573467,None,841.9194117573467,None,842.904294123893,None,842.904294123893,None,843.9024107953127,None,843.9024107953127,None,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29_30Exp,001,2021_May_06_1245,ComputerHuman,2020.1.3,59.97850869177095,
Human.xlsx,h,Sychronize.jpg,Number10.jpg,10,Human,,,,,0,3,3,0,0,5,5,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,844.9519069543936,None,844.9519069543936,None,845.402472225635,None,845.402472225635,None,v,8.162500044107901,845.402472225635,None,t,7.454173781409963,845.402472225635,None,8.162500044107901,7.454173781409963,9.814866475473979,False,False,False,853.6502795801438,None,853.6502795801438,None,853.6502795801438,None,853.6502795801438,None,853.6502795801438,None,853.6502795801438,None,853.6502795801438,None,853.6502795801438,None,854.6190287080098,None,854.6190287080098,None,855.6331538327548,None,855.6331538327548,None,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29_30Exp,001,2021_May_06_1245,ComputerHuman,2020.1.3,59.97850869177095,
Human.xlsx,h,Sychronize.jpg,Number8.jpg,8,Human,,,,,0,3,3,0,0,6,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,856.6834760131431,None,856.6834760131431,None,857.1332714004478,None,857.1332714004478,None,v,5.97922404039582,857.1332714004478,None,t,6.086214169521554,857.1332714004478,None,5.97922404039582,6.086214169521554,7.828692643070658,True,False,False,863.3147420263282,None,863.3147420263282,None,863.3147420263282,None,863.3147420263282,None,863.3147420263282,None,863.3147420263282,None,863.3147420263282,None,863.3147420263282,None,864.3002444702284,None,864.3002444702284,None,865.2810037875082,None,865.2810037875082,None,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29_30Exp,001,2021_May_06_1245,ComputerHuman,2020.1.3,59.97850869177095,
Human.xlsx,h,Sychronize.jpg,Number6.jpg,6,Human,,,,,0,3,3,0,0,7,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,866.3655165135293,None,866.3655165135293,None,866.7809664160587,None,866.7809664160587,None,v,4.347106663890827,866.7809664160587,None,t,4.610304960650865,866.7809664160587,None,4.347106663890827,4.610304960650865,6.0228164768439925,True,False,False,871.4963627795761,None,871.4963627795761,None,871.4963627795761,None,871.4963627795761,None,871.4963627795761,None,871.4963627795761,None,871.4963627795761,None,871.4963627795761,None,872.465100679968,None,872.465100679968,None,873.4624173136632,None,873.4624173136632,None,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29_30Exp,001,2021_May_06_1245,ComputerHuman,2020.1.3,59.97850869177095,
Human.xlsx,h,Sychronize.jpg,Number9.jpg,9,Human,,,,,0,3,3,0,0,8,8,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,874.5293869510448,None,874.5293869510448,None,874.9623661484599,None,874.9623661484599,None,v,7.1851391228390185,874.9623661484599,None,t,6.728201778881157,874.9623661484599,None,7.1851391228390185,6.728201778881157,8.682864417634036,False,False,False,882.2439001935296,None,882.2439001935296,None,882.2439001935296,None,882.2439001935296,None,882.2439001935296,None,882.2439001935296,None,882.2439001935296,None,882.2439001935296,None,883.2125380090096,None,883.2125380090096,None,884.2101186487383,None,884.2101186487383,None,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29_30Exp,001,2021_May_06_1245,ComputerHuman,2020.1.3,59.97850869177095,
Human.xlsx,h,Sychronize.jpg,Number10.jpg,10,Human,,,,,0,3,3,0,0,9,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,885.2597556324228,None,885.2597556324228,None,885.7101945143844,None,885.7101945143844,None,v,7.6007186224978796,885.7101945143844,None,t,8.072107008734747,885.7101945143844,None,7.6007186224978796,8.072107008734747,10.749080431636456,False,False,False,893.8745903976868,None,893.8745903976868,None,893.8745903976868,None,893.8745903976868,None,893.8745903976868,None,893.8745903976868,None,893.8745903976868,None,893.8745903976868,None,894.8594984270309,None,894.8594984270309,None,895.857535864562,None,895.857535864562,None,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29_30Exp,001,2021_May_06_1245,ComputerHuman,2020.1.3,59.97850869177095,
Human.xlsx,h,,,,,,,,,0,3,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h,896.8581238634187,None,896.8581238634187,None,q,1,4.964377149459779,896.8581238634187,None,l,0,1.6514882979245158,896.8581238634187,None,h,c,901.9064029643099,None,901.9064029643099,None,903.8891039930351,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,29_30Exp,001,2021_May_06_1245,ComputerHuman,2020.1.3,59.97850869177095,
Computer.xlsx,c,Sychronize.jpg,Number8.jpg,8,Computer,,,,,0,4,4,9,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,908.9077730369323,None,908.9077730369323,None,911.9881903011945,None,911.9881903011945,None,912.4209321177294,None,912.4209321177294,None,v,6.500593612593775,912.4209321177294,None,t,6.208189447906761,912.4209321177294,None,6.500593612593775,6.208189447906761,8.216078057358986,False,False,False,919.0042202471135,None,919.0042202471135,None,919.0042202471135,None,919.0042202471135,None,919.0042202471135,None,919.0042202471135,None,919.0042202471135,None,919.0042202471135,None,920.018806660651,None,920.018806660651,None,921.0018874987851,None,921.0018874987851,None,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29_30Exp,001,2021_May_06_1245,ComputerHuman,2020.1.3,59.97850869177095,
Computer.xlsx,c,Sychronize.jpg,Number8.jpg,8,Computer,,,,,0,4,4,9,0,1,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,922.0687349170915,None,922.0687349170915,None,922.5184167465153,None,922.5184167465153,None,v,6.974594150870871,922.5184167465153,None,t,6.322494436786656,922.5184167465153,None,6.974594150870871,6.322494436786656,8.473724989816093,False,False,False,929.5682141226868,None,929.5682141226868,None,929.5682141226868,None,929.5682141226868,None,929.5682141226868,None,929.5682141226868,None,929.5682141226868,None,929.5682141226868,None,930.5831764962132,None,930.5831764962132,None,931.5496602405952,None,931.5496602405952,None,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29_30Exp,001,2021_May_06_1245,ComputerHuman,2020.1.3,59.97850869177095,
Computer.xlsx,c,Sychronize.jpg,Number9.jpg,9,Computer,,,,,0,4,4,9,0,2,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,932.6001168298875,None,932.6001168298875,None,933.0497758835783,None,933.0497758835783,None,v,8.266578087242578,933.0497758835783,None,t,7.758128450643881,933.0497758835783,None,8.266578087242578,7.758128450643881,9.00631405669661,False,False,False,941.4140650737983,None,941.4140650737983,None,941.4140650737983,None,941.4140650737983,None,941.4140650737983,None,941.4140650737983,None,941.4140650737983,None,941.4140650737983,None,942.413824485068,None,942.413824485068,None,943.397029146202,None,943.397029146202,None,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29_30Exp,001,2021_May_06_1245,ComputerHuman,2020.1.3,59.97850869177095,
Computer.xlsx,c,Sychronize.jpg,Number7.jpg,7,Computer,,,,,0,4,4,9,0,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,944.4310544875733,None,944.4310544875733,None,944.8970617058768,None,944.8970617058768,None,v,6.414799992172902,944.8970617058768,None,t,5.810221043301681,944.8970617058768,None,6.414799992172902,5.810221043301681,7.331231994049994,False,False,False,951.3952208813054,None,951.3952208813054,None,951.3952208813054,None,951.3952208813054,None,951.3952208813054,None,951.3952208813054,None,951.3952208813054,None,951.3952208813054,None,952.3782048423776,None,952.3782048423776,None,953.3614050125219,None,953.3614050125219,None,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29_30Exp,001,2021_May_06_1245,ComputerHuman,2020.1.3,59.97850869177095,
Computer.xlsx,c,Sychronize.jpg,Number6.jpg,6,Computer,,,,,0,4,4,9,0,4,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,954.4117512517831,None,954.4117512517831,None,954.8615382986785,None,954.8615382986785,None,v,5.629781420326935,954.8615382986785,None,t,4.805499088489341,954.8615382986785,None,5.629781420326935,4.805499088489341,6.208395836712706,False,False,False,960.5765394551082,None,960.5765394551082,None,960.5765394551082,None,960.5765394551082,None,960.5765394551082,None,960.5765394551082,None,960.5765394551082,None,960.5765394551082,None,961.5763315864452,None,961.5763315864452,None,962.5594345587427,None,962.5594345587427,None,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29_30Exp,001,2021_May_06_1245,ComputerHuman,2020.1.3,59.97850869177095,
Computer.xlsx,c,Sychronize.jpg,Number9.jpg,9,Computer,,,,,0,4,4,9,0,5,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,963.5929578716301,None,963.5929578716301,None,964.0427144439528,None,964.0427144439528,None,v,8.576025557580351,964.0427144439528,None,t,8.051238021488189,964.0427144439528,None,8.576025557580351,8.051238021488189,9.135337487237223,False,False,False,972.7071406414353,None,972.7071406414353,None,972.7071406414353,None,972.7071406414353,None,972.7071406414353,None,972.7071406414353,None,972.7071406414353,None,972.7071406414353,None,973.7069064684046,None,973.7069064684046,None,974.6900652572873,None,974.6900652572873,None,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29_30Exp,001,2021_May_06_1245,ComputerHuman,2020.1.3,59.97850869177095,
