Condition,CorrectTuringReply,Sychronize,NumberImage,Number,Partner,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Block.thisRepN,Block.thisTrialN,Block.thisN,Block.thisIndex,trials_loop.thisRepN,trials_loop.thisTrialN,trials_loop.thisN,trials_loop.thisIndex,key_resp_Istr.keys,key_resp_Istr.rt,key_resp_Istr.started,key_resp_Istr.stopped,key_respPrLeft.keys,key_respPrLeft.rt,key_respPrRight.keys,RTPrLeft,RTPrRight,CompPr,SychronizedRTsPr,SychronizedRTsLeftCPr,SychronizedRTsRightCPr,CreditLeftPr.started,CreditLeftPr.stopped,CreditRightPr.started,CreditRightPr.stopped,key_respPrRight.rt,text_StartExp.started,text_StartExp.stopped,key_startExp.keys,key_startExp.rt,key_startExp.started,key_startExp.stopped,SychroLeft.started,SychroLeft.stopped,SychroRight.started,SychroRight.stopped,NumberLeft.started,NumberLeft.stopped,NumberRight.started,NumberRight.stopped,CrossLeft.started,CrossLeft.stopped,CrossRight.started,CrossRight.stopped,key_respLeft.keys,key_respLeft.rt,key_respLeft.started,key_respLeft.stopped,key_respRight.keys,key_respRight.rt,key_respRight.started,key_respRight.stopped,RTLeft,RTRight,Comp,SychronizedRTs,SychronizedRTsLeftC,SychronizedRTsRightC,FeedbackLeftLeft.started,FeedbackLeftLeft.stopped,FeedbackLeftRight.started,FeedbackLeftRight.stopped,FeedbackRightLeft.started,FeedbackRightLeft.stopped,FeedbackRightRight.started,FeedbackRightRight.stopped,textLeftLeft.started,textLeftLeft.stopped,textLeftRight.started,textLeftRight.stopped,textRightLeft.started,textRightLeft.stopped,textRightRight.started,textRightRight.stopped,CreditLeft.started,CreditLeft.stopped,CreditRight.started,CreditRight.stopped,BlankLeft.started,BlankLeft.stopped,BlankRight.started,BlankRight.stopped,CorrectTuringReply,TuringtextLeft.started,TuringtextLeft.stopped,TuringtextRight.started,TuringtextRight.stopped,keyTuringLeft.keys,keyTuringLeft.corr,keyTuringLeft.rt,keyTuringLeft.started,keyTuringLeft.stopped,keyTuringRight.keys,keyTuringRight.corr,keyTuringRight.rt,keyTuringRight.started,keyTuringRight.stopped,RespTuringLeft,RespTuringRight,ScoreLeft.started,ScoreLeft.stopped,ScoreRight.started,ScoreRight.stopped,BlockText.started,BlockText.stopped,text_Pause.started,text_Pause.stopped,text_LongPause.started,text_LongPause.stopped,key_respPause.keys,key_respPause.started,key_respPause.stopped,key_respPause.rt,QuestImageLeft.started,QuestImageLeft.stopped,QuestImageRight.started,QuestImageRight.stopped,respQuestLeft.keys,respQuestLeft.rt,respQuestLeft.started,respQuestLeft.stopped,respQuestRight.keys,respQuestRight.rt,respQuestRight.started,respQuestRight.stopped,RespInclusionLeft,RespInclusionRight,EndText.started,EndText.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,"['t', 't', 'v']","[84.5750041542442, 88.0627313304426, 261.55305113986697]",20.598341061189785,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27_28Exp,001,2021_May_05_1514,ComputerHuman,2020.1.3,60.01628777374219,
,,,,,,,,,,,,,,,,,,,,,,v,11.22067472622075,t,11.22067472622075,7.175868878584879,9,False,False,False,352.6976720835446,None,352.6976720835446,None,7.175868878584879,353.6974292447235,None,"['space', 'space']","[10.323768948325323, 14.36366797613573]",354.68056237236533,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27_28Exp,001,2021_May_05_1514,ComputerHuman,2020.1.3,60.01628777374219,
Human.xlsx,h,Sychronize.jpg,Number9.jpg,9,Human,,,,,0,0,0,0,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,369.13021100993365,None,369.13021100993365,None,372.177106811228,None,372.177106811228,None,372.6104984002154,None,372.6104984002154,None,v,9.72158865990832,372.6104984002154,None,t,8.25274805648769,372.6104984002154,None,9.72158865990832,8.25274805648769,9.037527887878406,False,False,False,382.4416202000839,None,382.4416202000839,None,382.4416202000839,None,382.4416202000839,None,382.4416202000839,None,382.4416202000839,None,382.4416202000839,None,382.4416202000839,None,383.42867435666994,None,383.42867435666994,None,384.424467823696,None,384.424467823696,None,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27_28Exp,001,2021_May_05_1514,ComputerHuman,2020.1.3,60.01628777374219,
Human.xlsx,h,Sychronize.jpg,Number10.jpg,10,Human,,,,,0,0,0,0,0,1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385.4582050971135,None,385.4582050971135,None,385.92461314203956,None,385.92461314203956,None,v,10.690573298508298,385.92461314203956,None,t,8.909786179936873,385.92461314203956,None,10.690573298508298,8.909786179936873,10.189250731596532,False,False,False,396.68871944705916,None,396.68871944705916,None,396.68871944705916,None,396.68871944705916,None,396.68871944705916,None,396.68871944705916,None,396.68871944705916,None,396.68871944705916,None,397.6908369887474,None,397.6908369887474,None,398.68826777326785,None,398.68826777326785,None,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27_28Exp,001,2021_May_05_1514,ComputerHuman,2020.1.3,60.01628777374219,
Human.xlsx,h,Sychronize.jpg,Number10.jpg,10,Human,,,,,0,0,0,0,0,2,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399.738971685058,None,399.738971685058,None,400.1882058605961,None,400.1882058605961,None,v,10.886551605334716,400.1882058605961,None,t,9.145787019126146,400.1882058605961,None,10.886551605334716,9.145787019126146,9.742670273416634,False,False,False,411.1688990515495,None,411.1688990515495,None,411.1688990515495,None,411.1688990515495,None,411.1688990515495,None,411.1688990515495,None,411.1688990515495,None,411.1688990515495,None,412.1383687262096,None,412.1383687262096,None,413.13539755955026,None,413.13539755955026,None,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27_28Exp,001,2021_May_05_1514,ComputerHuman,2020.1.3,60.01628777374219,
Human.xlsx,h,Sychronize.jpg,Number9.jpg,9,Human,,,,,0,0,0,0,0,3,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.20187989968235,None,414.20187989968235,None,414.6521640243109,None,414.6521640243109,None,v,7.926158071712052,414.6521640243109,None,t,8.905714058410922,414.6521640243109,None,7.926158071712052,8.905714058410922,9.534097346818035,False,False,False,423.6499300354735,None,423.6499300354735,None,423.6499300354735,None,423.6499300354735,None,423.6499300354735,None,423.6499300354735,None,423.6499300354735,None,423.6499300354735,None,424.61897594516313,None,424.61897594516313,None,425.61621297189185,None,425.61621297189185,None,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27_28Exp,001,2021_May_05_1514,ComputerHuman,2020.1.3,60.01628777374219,
Human.xlsx,h,Sychronize.jpg,Number7.jpg,7,Human,,,,,0,0,0,0,0,4,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.6832332786066,None,426.6832332786066,None,427.11632460717556,None,427.11632460717556,None,v,9.329673428300339,427.11632460717556,None,t,6.792810687731162,427.11632460717556,None,9.329673428300339,6.792810687731162,7.1556091357465705,False,False,False,436.5306336200565,None,436.5306336200565,None,436.5306336200565,None,436.5306336200565,None,436.5306336200565,None,436.5306336200565,None,436.5306336200565,None,436.5306336200565,None,437.51643316286527,None,437.51643316286527,None,438.51357651860917,None,438.51357651860917,None,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27_28Exp,001,2021_May_05_1514,ComputerHuman,2020.1.3,60.01628777374219,
Human.xlsx,h,Sychronize.jpg,Number8.jpg,8,Human,,,,,0,0,0,0,0,5,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439.563688891712,None,439.563688891712,None,439.9968783823406,None,439.9968783823406,None,v,8.10861182807912,439.9968783823406,None,t,7.88840064491842,439.9968783823406,None,8.10861182807912,7.88840064491842,8.040572297523068,True,False,False,448.19493862304944,None,448.19493862304944,None,448.19493862304944,None,448.19493862304944,None,448.19493862304944,None,448.19493862304944,None,448.19493862304944,None,448.19493862304944,None,449.18104484209744,None,449.18104484209744,None,450.1778478385422,None,450.1778478385422,None,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27_28Exp,001,2021_May_05_1514,ComputerHuman,2020.1.3,60.01628777374219,
Human.xlsx,h,Sychronize.jpg,Number6.jpg,6,Human,,,,,0,0,0,0,0,6,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,451.2281212487501,None,451.2281212487501,None,451.67805539034816,None,451.67805539034816,None,v,7.4790571566236395,451.67805539034816,None,t,4.778832217942636,451.67805539034816,None,7.4790571566236395,4.778832217942636,5.688060593156364,False,False,False,459.2426960690909,None,459.2426960690909,None,459.2426960690909,None,459.2426960690909,None,459.2426960690909,None,459.2426960690909,None,459.2426960690909,None,459.2426960690909,None,460.21103655927254,None,460.21103655927254,None,461.2089902331959,None,461.2089902331959,None,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27_28Exp,001,2021_May_05_1514,ComputerHuman,2020.1.3,60.01628777374219,
Human.xlsx,h,Sychronize.jpg,Number6.jpg,6,Human,,,,,0,0,0,0,0,7,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,462.25894638106,None,462.25894638106,None,462.7090588824799,None,462.7090588824799,None,v,7.199730920471211,462.7090588824799,None,t,5.582828568623881,462.7090588824799,None,7.199730920471211,5.582828568623881,6.350645678928253,False,False,False,470.00717064223045,None,470.00717064223045,None,470.00717064223045,None,470.00717064223045,None,470.00717064223045,None,470.00717064223045,None,470.00717064223045,None,470.00717064223045,None,470.99232956532205,None,470.99232956532205,None,471.9901058417977,None,471.9901058417977,None,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27_28Exp,001,2021_May_05_1514,ComputerHuman,2020.1.3,60.01628777374219,
