Condition,CorrectTuringReply,Sychronize,NumberImage,Number,Partner,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Block.thisRepN,Block.thisTrialN,Block.thisN,Block.thisIndex,trials_loop.thisRepN,trials_loop.thisTrialN,trials_loop.thisN,trials_loop.thisIndex,key_resp_Istr.keys,key_resp_Istr.rt,key_resp_Istr.started,key_resp_Istr.stopped,key_respPrLeft.keys,key_respPrRight.keys,key_respPrRight.rt,RTPrLeft,RTPrRight,CompPr,SychronizedRTsPr,SychronizedRTsLeftCPr,SychronizedRTsRightCPr,CreditLeftPr.started,CreditLeftPr.stopped,CreditRightPr.started,CreditRightPr.stopped,key_respPrLeft.rt,text_StartExp.started,text_StartExp.stopped,key_startExp.keys,key_startExp.rt,key_startExp.started,key_startExp.stopped,SychroLeft.started,SychroLeft.stopped,SychroRight.started,SychroRight.stopped,NumberLeft.started,NumberLeft.stopped,NumberRight.started,NumberRight.stopped,CrossLeft.started,CrossLeft.stopped,CrossRight.started,CrossRight.stopped,key_respLeft.keys,key_respLeft.rt,key_respLeft.started,key_respLeft.stopped,key_respRight.keys,key_respRight.rt,key_respRight.started,key_respRight.stopped,RTLeft,RTRight,Comp,SychronizedRTs,SychronizedRTsLeftC,SychronizedRTsRightC,FeedbackLeftLeft.started,FeedbackLeftLeft.stopped,FeedbackLeftRight.started,FeedbackLeftRight.stopped,FeedbackRightLeft.started,FeedbackRightLeft.stopped,FeedbackRightRight.started,FeedbackRightRight.stopped,textLeftLeft.started,textLeftLeft.stopped,textLeftRight.started,textLeftRight.stopped,textRightLeft.started,textRightLeft.stopped,textRightRight.started,textRightRight.stopped,CreditLeft.started,CreditLeft.stopped,CreditRight.started,CreditRight.stopped,BlankLeft.started,BlankLeft.stopped,BlankRight.started,BlankRight.stopped,CorrectTuringReply,TuringtextLeft.started,TuringtextLeft.stopped,TuringtextRight.started,TuringtextRight.stopped,keyTuringLeft.keys,keyTuringLeft.corr,keyTuringLeft.rt,keyTuringLeft.started,keyTuringLeft.stopped,keyTuringRight.keys,keyTuringRight.corr,keyTuringRight.rt,keyTuringRight.started,keyTuringRight.stopped,RespTuringLeft,RespTuringRight,ScoreLeft.started,ScoreLeft.stopped,ScoreRight.started,ScoreRight.stopped,BlockText.started,BlockText.stopped,text_Pause.started,text_Pause.stopped,text_LongPause.started,text_LongPause.stopped,key_respPause.keys,key_respPause.started,key_respPause.stopped,key_respPause.rt,QuestImageLeft.started,QuestImageLeft.stopped,QuestImageRight.started,QuestImageRight.stopped,respQuestLeft.keys,respQuestLeft.rt,respQuestLeft.started,respQuestLeft.stopped,respQuestRight.keys,respQuestRight.rt,respQuestRight.started,respQuestRight.stopped,RespInclusionLeft,RespInclusionRight,EndText.started,EndText.stopped,participant,session,date,expName,psychopyVersion,frameRate,
Computer.xlsx,c,Sychronize.jpg,Number7.jpg,7,Computer,,,,,0,0,0,1,0,8,8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385.7219521458537,None,385.7219521458537,None,386.18835188333105,None,386.18835188333105,None,v,3.972267229008139,386.18835188333105,None,t,4.371213027647173,386.18835188333105,None,3.972267229008139,4.371213027647173,7.478056007725683,False,False,False,390.62014171283954,None,390.62014171283954,None,390.62014171283954,None,390.62014171283954,None,390.62014171283954,None,390.62014171283954,None,390.62014171283954,None,390.62014171283954,None,391.6366723112733,None,391.6366723112733,None,392.6197330430077,None,392.6197330430077,None,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35_36Exp,001,2021_May_10_1553,ComputerHuman,2020.1.3,60.00898951768544,
Computer.xlsx,c,Sychronize.jpg,Number10.jpg,10,Computer,,,,,0,0,0,1,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393.66968924091634,None,393.66968924091634,None,394.119768168086,None,394.119768168086,None,v,5.3641488777138875,394.119768168086,None,t,5.943230820506869,394.119768168086,None,5.3641488777138875,5.943230820506869,9.412320366393583,False,False,False,400.151199818054,None,400.151199818054,None,400.151199818054,None,400.151199818054,None,400.151199818054,None,400.151199818054,None,400.151199818054,None,400.151199818054,None,401.1509999740156,None,401.1509999740156,None,402.1340850848028,None,402.1340850848028,None,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35_36Exp,001,2021_May_10_1553,ComputerHuman,2020.1.3,60.00898951768544,
Computer.xlsx,c,,,,,,,,,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,403.1347814915571,None,403.1347814915571,None,q,0,7.436269479581824,403.1347814915571,None,o,0,8.922984662694944,403.1347814915571,None,h,h,412.16493227917454,None,412.16493227917454,None,414.147784505898,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,35_36Exp,001,2021_May_10_1553,ComputerHuman,2020.1.3,60.00898951768544,
Human.xlsx,h,Sychronize.jpg,Number7.jpg,7,Human,,,,,0,1,1,6,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,419.1486153181904,None,419.1486153181904,None,422.2126792862473,None,422.2126792862473,None,422.6463116585437,None,422.6463116585437,None,v,3.9994068834239442,422.6463116585437,None,t,4.686347829348961,422.6463116585437,None,3.9994068834239442,4.686347829348961,7.453307710754131,False,False,False,427.412672806553,None,427.412672806553,None,427.412672806553,None,427.412672806553,None,427.412672806553,None,427.412672806553,None,427.412672806553,None,427.412672806553,None,428.4136563086722,None,428.4136563086722,None,429.42736406996846,None,429.42736406996846,None,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35_36Exp,001,2021_May_10_1553,ComputerHuman,2020.1.3,60.00898951768544,
Human.xlsx,h,Sychronize.jpg,Number8.jpg,8,Human,,,,,0,1,1,6,0,1,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430.4777549206374,None,430.4777549206374,None,430.9275034475504,None,430.9275034475504,None,v,4.75358877229155,430.9275034475504,None,t,4.513394843383139,430.9275034475504,None,4.75358877229155,4.513394843383139,8.059474066554545,True,False,False,435.775837219815,None,435.775837219815,None,435.775837219815,None,435.775837219815,None,435.775837219815,None,435.775837219815,None,435.775837219815,None,435.775837219815,None,436.7609143554437,None,436.7609143554437,None,437.74195194697313,None,437.74195194697313,None,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35_36Exp,001,2021_May_10_1553,ComputerHuman,2020.1.3,60.00898951768544,
Human.xlsx,h,Sychronize.jpg,Number10.jpg,10,Human,,,,,0,1,1,6,0,2,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,438.8088656974287,None,438.8088656974287,None,439.2421384787667,None,439.2421384787667,None,v,6.022347567595716,439.2421384787667,None,t,5.381252062998101,439.2421384787667,None,6.022347567595716,5.381252062998101,10.653036647183184,False,False,False,445.37344274821226,None,445.37344274821226,None,445.37344274821226,None,445.37344274821226,None,445.37344274821226,None,445.37344274821226,None,445.37344274821226,None,445.37344274821226,None,446.3420544031287,None,446.3420544031287,None,447.33936789619474,None,447.33936789619474,None,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35_36Exp,001,2021_May_10_1553,ComputerHuman,2020.1.3,60.00898951768544,
Human.xlsx,h,Sychronize.jpg,Number6.jpg,6,Human,,,,,0,1,1,6,0,3,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,448.38943829069467,None,448.38943829069467,None,448.839494763477,None,448.839494763477,None,v,8.835813206453167,448.839494763477,None,t,3.035445531913865,448.839494763477,None,8.835813206453167,3.035445531913865,6.3255068835514425,False,False,False,457.7704263542655,None,457.7704263542655,None,457.7704263542655,None,457.7704263542655,None,457.7704263542655,None,457.7704263542655,None,457.7704263542655,None,457.7704263542655,None,458.73897385379314,None,458.73897385379314,None,459.73650804139834,None,459.73650804139834,None,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35_36Exp,001,2021_May_10_1553,ComputerHuman,2020.1.3,60.00898951768544,
Human.xlsx,h,Sychronize.jpg,Number6.jpg,6,Human,,,,,0,1,1,6,0,4,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460.7865043364218,None,460.7865043364218,None,461.23651140955553,None,461.23651140955553,None,v,3.5743415010620083,461.23651140955553,None,t,3.5374617754168867,461.23651140955553,None,3.5743415010620083,3.5374617754168867,6.101482926871646,True,False,False,464.88680840089364,None,464.88680840089364,None,464.88680840089364,None,464.88680840089364,None,464.88680840089364,None,464.88680840089364,None,464.88680840089364,None,464.88680840089364,None,465.8876048900529,None,465.8876048900529,None,466.88476376863036,None,466.88476376863036,None,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35_36Exp,001,2021_May_10_1553,ComputerHuman,2020.1.3,60.00898951768544,
Human.xlsx,h,Sychronize.jpg,Number8.jpg,8,Human,,,,,0,1,1,6,0,5,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,467.93509591712063,None,467.93509591712063,None,468.3846012951035,None,468.3846012951035,None,v,4.293629915144265,468.3846012951035,None,t,4.50129160837605,468.3846012951035,None,4.293629915144265,4.50129160837605,8.041020348331873,True,False,False,472.96827034824673,None,472.96827034824673,None,472.96827034824673,None,472.96827034824673,None,472.96827034824673,None,472.96827034824673,None,472.96827034824673,None,472.96827034824673,None,473.95184945553046,None,473.95184945553046,None,474.94948372554063,None,474.94948372554063,None,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35_36Exp,001,2021_May_10_1553,ComputerHuman,2020.1.3,60.00898951768544,
Human.xlsx,h,Sychronize.jpg,Number9.jpg,9,Human,,,,,0,1,1,6,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,475.9999714508522,None,475.9999714508522,None,476.449296231418,None,476.449296231418,None,v,4.772324712241243,476.449296231418,None,t,4.7873733211745275,476.449296231418,None,4.772324712241243,4.7873733211745275,9.432644925523158,True,False,False,481.33126988215736,None,481.33126988215736,None,481.33126988215736,None,481.33126988215736,None,481.33126988215736,None,481.33126988215736,None,481.33126988215736,None,481.33126988215736,None,482.3163928888898,None,482.3163928888898,None,483.3140175355911,None,483.3140175355911,None,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35_36Exp,001,2021_May_10_1553,ComputerHuman,2020.1.3,60.00898951768544,
