Condition,CorrectTuringReply,Sychronize,NumberImage,Number,Partner,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Block.thisRepN,Block.thisTrialN,Block.thisN,Block.thisIndex,trials_loop.thisRepN,trials_loop.thisTrialN,trials_loop.thisN,trials_loop.thisIndex,key_resp_Istr.keys,key_resp_Istr.rt,key_resp_Istr.started,key_resp_Istr.stopped,key_respPrLeft.keys,key_respPrRight.keys,key_respPrRight.rt,RTPrLeft,RTPrRight,CompPr,SychronizedRTsPr,SychronizedRTsLeftCPr,SychronizedRTsRightCPr,CreditLeftPr.started,CreditLeftPr.stopped,CreditRightPr.started,CreditRightPr.stopped,key_respPrLeft.rt,text_StartExp.started,text_StartExp.stopped,key_startExp.keys,key_startExp.rt,key_startExp.started,key_startExp.stopped,SychroLeft.started,SychroLeft.stopped,SychroRight.started,SychroRight.stopped,NumberLeft.started,NumberLeft.stopped,NumberRight.started,NumberRight.stopped,CrossLeft.started,CrossLeft.stopped,CrossRight.started,CrossRight.stopped,key_respLeft.keys,key_respLeft.rt,key_respLeft.started,key_respLeft.stopped,key_respRight.keys,key_respRight.rt,key_respRight.started,key_respRight.stopped,RTLeft,RTRight,Comp,SychronizedRTs,SychronizedRTsLeftC,SychronizedRTsRightC,FeedbackLeftLeft.started,FeedbackLeftLeft.stopped,FeedbackLeftRight.started,FeedbackLeftRight.stopped,FeedbackRightLeft.started,FeedbackRightLeft.stopped,FeedbackRightRight.started,FeedbackRightRight.stopped,textLeftLeft.started,textLeftLeft.stopped,textLeftRight.started,textLeftRight.stopped,textRightLeft.started,textRightLeft.stopped,textRightRight.started,textRightRight.stopped,CreditLeft.started,CreditLeft.stopped,CreditRight.started,CreditRight.stopped,BlankLeft.started,BlankLeft.stopped,BlankRight.started,BlankRight.stopped,CorrectTuringReply,TuringtextLeft.started,TuringtextLeft.stopped,TuringtextRight.started,TuringtextRight.stopped,keyTuringLeft.keys,keyTuringLeft.corr,keyTuringLeft.rt,keyTuringLeft.started,keyTuringLeft.stopped,keyTuringRight.keys,keyTuringRight.corr,keyTuringRight.rt,keyTuringRight.started,keyTuringRight.stopped,RespTuringLeft,RespTuringRight,ScoreLeft.started,ScoreLeft.stopped,ScoreRight.started,ScoreRight.stopped,BlockText.started,BlockText.stopped,text_Pause.started,text_Pause.stopped,text_LongPause.started,text_LongPause.stopped,key_respPause.keys,key_respPause.started,key_respPause.stopped,key_respPause.rt,QuestImageLeft.started,QuestImageLeft.stopped,QuestImageRight.started,QuestImageRight.stopped,respQuestLeft.keys,respQuestLeft.rt,respQuestLeft.started,respQuestLeft.stopped,respQuestRight.keys,respQuestRight.rt,respQuestRight.started,respQuestRight.stopped,RespInclusionLeft,RespInclusionRight,EndText.started,EndText.stopped,participant,session,date,expName,psychopyVersion,frameRate,
Human.xlsx,h,Sychronize.jpg,Number9.jpg,9,Human,,,,,0,0,0,4,0,8,8,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440.93545752603677,None,440.93545752603677,None,441.40142539529916,None,441.40142539529916,None,v,6.48435308205444,441.40142539529916,None,t,7.3113476362559595,441.40142539529916,None,6.48435308205444,7.3113476362559595,9.173117036728332,False,False,False,448.7836132789271,None,448.7836132789271,None,448.7836132789271,None,448.7836132789271,None,448.7836132789271,None,448.7836132789271,None,448.7836132789271,None,448.7836132789271,None,449.7847391987889,None,449.7847391987889,None,450.78219224616623,None,450.78219224616623,None,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21_22Exp,001,2021_Apr_30_1513,ComputerHuman,2020.1.3,60.016075128569845,
Human.xlsx,h,Sychronize.jpg,Number6.jpg,6,Human,,,,,0,0,0,4,0,9,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,451.7994945229293,None,451.7994945229293,None,452.2817484541047,None,452.2817484541047,None,v,4.65930081980332,452.2817484541047,None,t,4.286715653270221,452.2817484541047,None,4.65930081980332,4.286715653270221,5.728373517493036,False,False,False,456.99795121078205,None,456.99795121078205,None,456.99795121078205,None,456.99795121078205,None,456.99795121078205,None,456.99795121078205,None,456.99795121078205,None,456.99795121078205,None,457.99949574187485,None,457.99949574187485,None,458.99660074849817,None,458.99660074849817,None,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21_22Exp,001,2021_Apr_30_1513,ComputerHuman,2020.1.3,60.016075128569845,
Human.xlsx,h,,,,,,,,,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h,459.9967441348708,None,459.9967441348708,None,q,0,10.059174626963795,459.9967441348708,None,o,1,11.57012604207921,459.9967441348708,None,h,h,471.6609175252488,None,471.6609175252488,None,473.6430718558222,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,21_22Exp,001,2021_Apr_30_1513,ComputerHuman,2020.1.3,60.016075128569845,
Human.xlsx,h,Sychronize.jpg,Number9.jpg,9,Human,,,,,0,1,1,2,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,478.64568905814303,None,478.64568905814303,None,481.7080993414165,None,481.7080993414165,None,482.1742426745441,None,482.1742426745441,None,v,6.996072111476678,482.1742426745441,None,t,6.571730558072886,482.1742426745441,None,6.996072111476678,6.571730558072886,9.490765298215203,False,False,False,489.2231406363717,None,489.2231406363717,None,489.2231406363717,None,489.2231406363717,None,489.2231406363717,None,489.2231406363717,None,489.2231406363717,None,489.2231406363717,None,490.22464057975594,None,490.22464057975594,None,491.2219172009427,None,491.2219172009427,None,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21_22Exp,001,2021_Apr_30_1513,ComputerHuman,2020.1.3,60.016075128569845,
Human.xlsx,h,Sychronize.jpg,Number6.jpg,6,Human,,,,,0,1,1,2,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,492.25616024117335,None,492.25616024117335,None,492.72207774877825,None,492.72207774877825,None,v,3.33966692660033,492.72207774877825,None,t,4.722664766821254,492.72207774877825,None,3.33966692660033,4.722664766821254,5.7004527103982126,False,False,False,497.5211857379654,None,497.5211857379654,None,497.5211857379654,None,497.5211857379654,None,497.5211857379654,None,497.5211857379654,None,497.5211857379654,None,497.5211857379654,None,498.5219270487323,None,498.5219270487323,None,499.5197380808859,None,499.5197380808859,None,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21_22Exp,001,2021_Apr_30_1513,ComputerHuman,2020.1.3,60.016075128569845,
Human.xlsx,h,Sychronize.jpg,Number8.jpg,8,Human,,,,,0,1,1,2,0,2,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.55329402130155,None,500.55329402130155,None,501.0195929302499,None,501.0195929302499,None,v,6.5130973991253995,501.0195929302499,None,t,6.952550657573738,501.0195929302499,None,6.5130973991253995,6.952550657573738,7.678138124835706,False,False,False,508.0351139440536,None,508.0351139440536,None,508.0351139440536,None,508.0351139440536,None,508.0351139440536,None,508.0351139440536,None,508.0351139440536,None,508.0351139440536,None,509.0370581606585,None,509.0370581606585,None,510.03378978530964,None,510.03378978530964,None,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21_22Exp,001,2021_Apr_30_1513,ComputerHuman,2020.1.3,60.016075128569845,
Human.xlsx,h,Sychronize.jpg,Number7.jpg,7,Human,,,,,0,1,1,2,0,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,511.06754877622734,None,511.06754877622734,None,511.53349066272494,None,511.53349066272494,None,v,2.8907864149259694,511.53349066272494,None,t,6.401477360828721,511.53349066272494,None,2.8907864149259694,6.401477360828721,6.9437901070205665,False,False,False,517.9986938046495,None,517.9986938046495,None,517.9986938046495,None,517.9986938046495,None,517.9986938046495,None,517.9986938046495,None,517.9986938046495,None,517.9986938046495,None,519.0171890432284,None,519.0171890432284,None,519.9980936348329,None,519.9980936348329,None,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21_22Exp,001,2021_Apr_30_1513,ComputerHuman,2020.1.3,60.016075128569845,
Human.xlsx,h,Sychronize.jpg,Number9.jpg,9,Human,,,,,0,1,1,2,0,4,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,521.0312543805812,None,521.0312543805812,None,521.4978179288155,None,521.4978179288155,None,v,11.353177964949282,521.4978179288155,None,t,7.312416137414402,521.4978179288155,None,11.353177964949282,7.312416137414402,9.609017657025987,False,False,False,532.9286737786751,None,532.9286737786751,None,532.9286737786751,None,532.9286737786751,None,532.9286737786751,None,532.9286737786751,None,532.9286737786751,None,532.9286737786751,None,533.9298333798979,None,533.9298333798979,None,534.927453550994,None,534.927453550994,None,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21_22Exp,001,2021_Apr_30_1513,ComputerHuman,2020.1.3,60.016075128569845,
Human.xlsx,h,Sychronize.jpg,Number10.jpg,10,Human,,,,,0,1,1,2,0,5,5,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.9451083593631,None,535.9451083593631,None,536.4275640579435,None,536.4275640579435,None,v,7.749970408516674,536.4275640579435,None,t,8.137367034800263,536.4275640579435,None,7.749970408516674,8.137367034800263,9.956441533011319,False,False,False,544.625951779195,None,544.625951779195,None,544.625951779195,None,544.625951779195,None,544.625951779195,None,544.625951779195,None,544.625951779195,None,544.625951779195,None,545.626724205129,None,545.626724205129,None,546.624545822855,None,546.624545822855,None,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21_22Exp,001,2021_Apr_30_1513,ComputerHuman,2020.1.3,60.016075128569845,
Human.xlsx,h,Sychronize.jpg,Number8.jpg,8,Human,,,,,0,1,1,2,0,6,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,547.658610191469,None,547.658610191469,None,548.1416420017522,None,548.1416420017522,None,v,5.519216821689042,548.1416420017522,None,t,5.830465338509384,548.1416420017522,None,5.519216821689042,5.830465338509384,7.982098377304357,False,False,False,554.0234762310611,None,554.0234762310611,None,554.0234762310611,None,554.0234762310611,None,554.0234762310611,None,554.0234762310611,None,554.0234762310611,None,554.0234762310611,None,555.0240847410278,None,555.0240847410278,None,556.0221132585575,None,556.0221132585575,None,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21_22Exp,001,2021_Apr_30_1513,ComputerHuman,2020.1.3,60.016075128569845,
