Condition,CorrectTuringReply,Sychronize,NumberImage,Number,Partner,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Block.thisRepN,Block.thisTrialN,Block.thisN,Block.thisIndex,trials_loop.thisRepN,trials_loop.thisTrialN,trials_loop.thisN,trials_loop.thisIndex,key_resp_Istr.keys,key_resp_Istr.rt,key_resp_Istr.started,key_resp_Istr.stopped,key_respPrLeft.keys,key_respPrLeft.rt,key_respPrRight.keys,key_respPrRight.rt,RTPrLeft,RTPrRight,CompPr,SychronizedRTsPr,SychronizedRTsLeftCPr,SychronizedRTsRightCPr,CreditLeftPr.started,CreditLeftPr.stopped,CreditRightPr.started,CreditRightPr.stopped,text_StartExp.started,text_StartExp.stopped,key_startExp.keys,key_startExp.rt,key_startExp.started,key_startExp.stopped,SychroLeft.started,SychroLeft.stopped,SychroRight.started,SychroRight.stopped,NumberLeft.started,NumberLeft.stopped,NumberRight.started,NumberRight.stopped,CrossLeft.started,CrossLeft.stopped,CrossRight.started,CrossRight.stopped,key_respLeft.keys,key_respLeft.rt,key_respLeft.started,key_respLeft.stopped,key_respRight.keys,key_respRight.rt,key_respRight.started,key_respRight.stopped,RTLeft,RTRight,Comp,SychronizedRTs,SychronizedRTsLeftC,SychronizedRTsRightC,FeedbackLeftLeft.started,FeedbackLeftLeft.stopped,FeedbackLeftRight.started,FeedbackLeftRight.stopped,FeedbackRightLeft.started,FeedbackRightLeft.stopped,FeedbackRightRight.started,FeedbackRightRight.stopped,textLeftLeft.started,textLeftLeft.stopped,textLeftRight.started,textLeftRight.stopped,textRightLeft.started,textRightLeft.stopped,textRightRight.started,textRightRight.stopped,CreditLeft.started,CreditLeft.stopped,CreditRight.started,CreditRight.stopped,BlankLeft.started,BlankLeft.stopped,BlankRight.started,BlankRight.stopped,CorrectTuringReply,TuringtextLeft.started,TuringtextLeft.stopped,TuringtextRight.started,TuringtextRight.stopped,keyTuringLeft.keys,keyTuringLeft.corr,keyTuringLeft.rt,keyTuringLeft.started,keyTuringLeft.stopped,keyTuringRight.keys,keyTuringRight.corr,keyTuringRight.rt,keyTuringRight.started,keyTuringRight.stopped,RespTuringLeft,RespTuringRight,ScoreLeft.started,ScoreLeft.stopped,ScoreRight.started,ScoreRight.stopped,BlockText.started,BlockText.stopped,text_Pause.started,text_Pause.stopped,text_LongPause.started,text_LongPause.stopped,key_respPause.keys,key_respPause.started,key_respPause.stopped,key_respPause.rt,QuestImageLeft.started,QuestImageLeft.stopped,QuestImageRight.started,QuestImageRight.stopped,respQuestLeft.keys,respQuestLeft.rt,respQuestLeft.started,respQuestLeft.stopped,respQuestRight.keys,respQuestRight.rt,respQuestRight.started,respQuestRight.stopped,RespInclusionLeft,RespInclusionRight,EndText.started,EndText.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,"['t', 'v']","[219.94227896926327, 220.64638995747612]",20.06936506673719,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51_52Exp,001,2021_May_18_1103,ComputerHuman,2020.1.3,59.949422007016445,
,,,,,,,,,,,,,,,,,,,,,,v,9.378078621783516,t,2.729164367671501,9.378078621783516,2.729164367671501,7,False,False,False,330.30534173118826,None,330.30534173118826,None,331.3219528797961,None,"['space', 'space']","[122.46658170008436, 128.0623651077983]",332.30502126196234,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51_52Exp,001,2021_May_18_1103,ComputerHuman,2020.1.3,59.949422007016445,
Human.xlsx,h,Sychronize.jpg,Number10.jpg,10,Human,,,,,0,0,0,6,0,0,0,8,,,,,,,,,,,,,,,,,,,,,,,,,460.4641683967941,None,460.4641683967941,None,463.4954758984045,None,463.4954758984045,None,463.94512983013533,None,463.94512983013533,None,v,11.2177015780303,463.94512983013533,None,t,1.5772080618380642,463.94512983013533,None,11.2177015780303,1.5772080618380642,10.2870720291983,False,False,False,475.24372406412726,None,475.24372406412726,None,475.24372406412726,None,475.24372406412726,None,475.24372406412726,None,475.24372406412726,None,475.24372406412726,None,475.24372406412726,None,476.2624867513723,None,476.2624867513723,None,477.2584297200401,None,477.2584297200401,None,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51_52Exp,001,2021_May_18_1103,ComputerHuman,2020.1.3,59.949422007016445,
Human.xlsx,h,Sychronize.jpg,Number9.jpg,9,Human,,,,,0,0,0,6,0,1,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478.30837768789956,None,478.30837768789956,None,478.7584245874,None,478.7584245874,None,v,9.411935762440862,478.7584245874,None,t,3.559136356287354,478.7584245874,None,9.411935762440862,3.559136356287354,9.129840190928311,False,False,False,488.22396339914235,None,488.22396339914235,None,488.22396339914235,None,488.22396339914235,None,488.22396339914235,None,488.22396339914235,None,488.22396339914235,None,488.22396339914235,None,489.22449751451904,None,489.22449751451904,None,490.2224152665251,None,490.2224152665251,None,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51_52Exp,001,2021_May_18_1103,ComputerHuman,2020.1.3,59.949422007016445,
Human.xlsx,h,Sychronize.jpg,Number7.jpg,7,Human,,,,,0,0,0,6,0,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491.2892371100156,None,491.2892371100156,None,491.7390973097265,None,491.7390973097265,None,v,8.5068344312906,491.7390973097265,None,t,3.4861306436587256,491.7390973097265,None,8.5068344312906,3.4861306436587256,6.911454062888724,False,False,False,500.33701974526707,None,500.33701974526707,None,500.33701974526707,None,500.33701974526707,None,500.33701974526707,None,500.33701974526707,None,500.33701974526707,None,500.33701974526707,None,501.3048656788044,None,501.3048656788044,None,502.3033043937967,None,502.3033043937967,None,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51_52Exp,001,2021_May_18_1103,ComputerHuman,2020.1.3,59.949422007016445,
Human.xlsx,h,Sychronize.jpg,Number6.jpg,6,Human,,,,,0,0,0,6,0,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,503.3535096352489,None,503.3535096352489,None,503.8035613465995,None,503.8035613465995,None,v,5.637972427456589,503.8035613465995,None,t,2.1371691692563672,503.8035613465995,None,5.637972427456589,2.1371691692563672,6.167171617421718,False,False,False,509.52003943150885,None,509.52003943150885,None,509.52003943150885,None,509.52003943150885,None,509.52003943150885,None,509.52003943150885,None,509.52003943150885,None,509.52003943150885,None,510.52057867952567,None,510.52057867952567,None,511.5180328899587,None,511.5180328899587,None,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51_52Exp,001,2021_May_18_1103,ComputerHuman,2020.1.3,59.949422007016445,
Human.xlsx,h,Sychronize.jpg,Number6.jpg,6,Human,,,,,0,0,0,6,0,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,512.5517941144014,None,512.5517941144014,None,513.0181496575246,None,513.0181496575246,None,v,6.534964828582815,513.0181496575246,None,t,1.4781987897235922,513.0181496575246,None,6.534964828582815,1.4781987897235922,5.757625252628298,False,False,False,519.6347013316636,None,519.6347013316636,None,519.6347013316636,None,519.6347013316636,None,519.6347013316636,None,519.6347013316636,None,519.6347013316636,None,519.6347013316636,None,520.6181543410587,None,520.6181543410587,None,521.6159646284098,None,521.6159646284098,None,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51_52Exp,001,2021_May_18_1103,ComputerHuman,2020.1.3,59.949422007016445,
Human.xlsx,h,Sychronize.jpg,Number7.jpg,7,Human,,,,,0,0,0,6,0,5,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,522.6828175885316,None,522.6828175885316,None,523.11576766334,None,523.11576766334,None,v,7.489466539034993,523.11576766334,None,t,3.0441179301087686,523.11576766334,None,7.489466539034993,3.0441179301087686,6.689619656019763,False,False,False,530.6974863535927,None,530.6974863535927,None,530.6974863535927,None,530.6974863535927,None,530.6974863535927,None,530.6974863535927,None,530.6974863535927,None,530.6974863535927,None,531.6831111113963,None,531.6831111113963,None,532.6636410821659,None,532.6636410821659,None,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51_52Exp,001,2021_May_18_1103,ComputerHuman,2020.1.3,59.949422007016445,
Human.xlsx,h,Sychronize.jpg,Number9.jpg,9,Human,,,,,0,0,0,6,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,533.730435016925,None,533.730435016925,None,534.1635887933933,None,534.1635887933933,None,v,10.644634594508716,534.1635887933933,None,t,6.824024220929459,534.1635887933933,None,10.644634594508716,6.824024220929459,8.659717343649804,False,False,False,544.8944655381702,None,544.8944655381702,None,544.8944655381702,None,544.8944655381702,None,544.8944655381702,None,544.8944655381702,None,544.8944655381702,None,544.8944655381702,None,545.8791853473385,None,545.8791853473385,None,546.8774100953901,None,546.8774100953901,None,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51_52Exp,001,2021_May_18_1103,ComputerHuman,2020.1.3,59.949422007016445,
Human.xlsx,h,Sychronize.jpg,Number8.jpg,8,Human,,,,,0,0,0,6,0,7,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,547.9276547940144,None,547.9276547940144,None,548.3777722673183,None,548.3777722673183,None,v,9.03385970697741,548.3777722673183,None,t,4.893075234240769,548.3777722673183,None,9.03385970697741,4.893075234240769,8.254653925126624,False,False,False,557.4914900824558,None,557.4914900824558,None,557.4914900824558,None,557.4914900824558,None,557.4914900824558,None,557.4914900824558,None,557.4914900824558,None,557.4914900824558,None,558.4941083705664,None,558.4941083705664,None,559.491432981833,None,559.491432981833,None,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51_52Exp,001,2021_May_18_1103,ComputerHuman,2020.1.3,59.949422007016445,
