Condition,CorrectTuringReply,Sychronize,NumberImage,Number,Partner,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Block.thisRepN,Block.thisTrialN,Block.thisN,Block.thisIndex,trials_loop.thisRepN,trials_loop.thisTrialN,trials_loop.thisN,trials_loop.thisIndex,key_resp_Istr.keys,key_resp_Istr.rt,key_resp_Istr.started,key_resp_Istr.stopped,key_respPrLeft.keys,key_respPrRight.keys,RTPrLeft,RTPrRight,CompPr,SychronizedRTsPr,SychronizedRTsLeftCPr,SychronizedRTsRightCPr,CreditLeftPr.started,CreditLeftPr.stopped,CreditRightPr.started,CreditRightPr.stopped,key_respPrLeft.rt,key_respPrRight.rt,text_StartExp.started,text_StartExp.stopped,key_startExp.keys,key_startExp.rt,key_startExp.started,key_startExp.stopped,SychroLeft.started,SychroLeft.stopped,SychroRight.started,SychroRight.stopped,NumberLeft.started,NumberLeft.stopped,NumberRight.started,NumberRight.stopped,CrossLeft.started,CrossLeft.stopped,CrossRight.started,CrossRight.stopped,key_respLeft.keys,key_respLeft.rt,key_respLeft.started,key_respLeft.stopped,key_respRight.keys,key_respRight.rt,key_respRight.started,key_respRight.stopped,RTLeft,RTRight,Comp,SychronizedRTs,SychronizedRTsLeftC,SychronizedRTsRightC,FeedbackLeftLeft.started,FeedbackLeftLeft.stopped,FeedbackLeftRight.started,FeedbackLeftRight.stopped,FeedbackRightLeft.started,FeedbackRightLeft.stopped,FeedbackRightRight.started,FeedbackRightRight.stopped,textLeftLeft.started,textLeftLeft.stopped,textLeftRight.started,textLeftRight.stopped,textRightLeft.started,textRightLeft.stopped,textRightRight.started,textRightRight.stopped,CreditLeft.started,CreditLeft.stopped,CreditRight.started,CreditRight.stopped,BlankLeft.started,BlankLeft.stopped,BlankRight.started,BlankRight.stopped,CorrectTuringReply,TuringtextLeft.started,TuringtextLeft.stopped,TuringtextRight.started,TuringtextRight.stopped,keyTuringLeft.keys,keyTuringLeft.corr,keyTuringLeft.rt,keyTuringLeft.started,keyTuringLeft.stopped,keyTuringRight.keys,keyTuringRight.corr,keyTuringRight.rt,keyTuringRight.started,keyTuringRight.stopped,RespTuringLeft,RespTuringRight,ScoreLeft.started,ScoreLeft.stopped,ScoreRight.started,ScoreRight.stopped,BlockText.started,BlockText.stopped,text_Pause.started,text_Pause.stopped,text_LongPause.started,text_LongPause.stopped,key_respPause.keys,key_respPause.started,key_respPause.stopped,key_respPause.rt,QuestImageLeft.started,QuestImageLeft.stopped,QuestImageRight.started,QuestImageRight.stopped,respQuestLeft.keys,respQuestLeft.rt,respQuestLeft.started,respQuestLeft.stopped,respQuestRight.keys,respQuestRight.rt,respQuestRight.started,respQuestRight.stopped,RespInclusionLeft,RespInclusionRight,EndText.started,EndText.stopped,participant,session,date,expName,psychopyVersion,frameRate,
Human.xlsx,h,Sychronize.jpg,Number10.jpg,10,Human,,,,,0,0,0,6,0,8,8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444.5272890526212,None,444.5272890526212,None,444.9775391733965,None,444.9775391733965,None,v,8.566894235835207,444.9775391733965,None,t,9.41813925795941,444.9775391733965,None,8.566894235835207,9.41813925795941,9.257960783676198,False,False,False,454.4920443820811,None,454.4920443820811,None,454.4920443820811,None,454.4920443820811,None,454.4920443820811,None,454.4920443820811,None,454.4920443820811,None,454.4920443820811,None,455.46129014459075,None,455.46129014459075,None,456.4750289834701,None,456.4750289834701,None,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77_78Exp,001,2021_May_27_1515,ComputerHuman,2020.1.3,59.98002778389478,
Human.xlsx,h,Sychronize.jpg,Number6.jpg,6,Human,,,,,0,0,0,6,0,9,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457.524775975573,None,457.524775975573,None,457.9751906621568,None,457.9751906621568,None,v,5.7089167720478144,457.9751906621568,None,t,5.504291221808671,457.9751906621568,None,5.7089167720478144,5.504291221808671,5.687468767246032,True,False,False,463.7583843551474,None,463.7583843551474,None,463.7583843551474,None,463.7583843551474,None,463.7583843551474,None,463.7583843551474,None,463.7583843551474,None,463.7583843551474,None,464.7589396444455,None,464.7589396444455,None,465.7397800784893,None,465.7397800784893,None,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77_78Exp,001,2021_May_27_1515,ComputerHuman,2020.1.3,59.98002778389478,
Human.xlsx,h,,,,,,,,,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h,466.7573860534176,None,466.7573860534176,None,a,0,11.770311366206442,466.7573860534176,None,o,1,13.005004981885577,466.7573860534176,None,c,h,479.8708405431098,None,479.8708405431098,None,481.85328172447043,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,77_78Exp,001,2021_May_27_1515,ComputerHuman,2020.1.3,59.98002778389478,
Human.xlsx,h,Sychronize.jpg,Number9.jpg,9,Human,,,,,0,1,1,4,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,486.8388297670972,None,486.8388297670972,None,489.9355614196138,None,489.9355614196138,None,490.36873775780987,None,490.36873775780987,None,v,8.458163715065893,490.36873775780987,None,t,7.933124370047153,490.36873775780987,None,8.458163715065893,7.933124370047153,9.178867952328192,False,False,False,498.9164127605545,None,498.9164127605545,None,498.9164127605545,None,498.9164127605545,None,498.9164127605545,None,498.9164127605545,None,498.9164127605545,None,498.9164127605545,None,499.9186855651096,None,499.9186855651096,None,500.8993659244188,None,500.8993659244188,None,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77_78Exp,001,2021_May_27_1515,ComputerHuman,2020.1.3,59.98002778389478,
Human.xlsx,h,Sychronize.jpg,Number7.jpg,7,Human,,,,,0,1,1,4,0,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,501.949648316775,None,501.949648316775,None,502.39944163110704,None,502.39944163110704,None,v,6.679098602824524,502.39944163110704,None,t,6.250165046993061,502.39944163110704,None,6.679098602824524,6.250165046993061,6.5115352895094984,False,False,False,509.16425303484357,None,509.16425303484357,None,509.16425303484357,None,509.16425303484357,None,509.16425303484357,None,509.16425303484357,None,509.16425303484357,None,509.16425303484357,None,510.1493330433368,None,510.1493330433368,None,511.1472610539786,None,511.1472610539786,None,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77_78Exp,001,2021_May_27_1515,ComputerHuman,2020.1.3,59.98002778389478,
Human.xlsx,h,Sychronize.jpg,Number6.jpg,6,Human,,,,,0,1,1,4,0,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,512.1970090084542,None,512.1970090084542,None,512.6475032512171,None,512.6475032512171,None,v,5.710717372181534,512.6475032512171,None,t,6.574240671554435,512.6475032512171,None,5.710717372181534,6.574240671554435,5.5982133167193435,False,False,False,519.31222014991,None,519.31222014991,None,519.31222014991,None,519.31222014991,None,519.31222014991,None,519.31222014991,None,519.31222014991,None,519.31222014991,None,520.2810469593169,None,520.2810469593169,None,521.2785787930152,None,521.2785787930152,None,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77_78Exp,001,2021_May_27_1515,ComputerHuman,2020.1.3,59.98002778389478,
Human.xlsx,h,Sychronize.jpg,Number9.jpg,9,Human,,,,,0,1,1,4,0,3,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,522.3626600506723,None,522.3626600506723,None,522.7784305875539,None,522.7784305875539,None,v,8.967344433986,522.7784305875539,None,t,8.262166481570603,522.7784305875539,None,8.967344433986,8.262166481570603,9.429827535860959,False,False,False,531.8281807875683,None,531.8281807875683,None,531.8281807875683,None,531.8281807875683,None,531.8281807875683,None,531.8281807875683,None,531.8281807875683,None,531.8281807875683,None,532.8283880185809,None,532.8283880185809,None,533.8092974227002,None,533.8092974227002,None,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77_78Exp,001,2021_May_27_1515,ComputerHuman,2020.1.3,59.98002778389478,
Human.xlsx,h,Sychronize.jpg,Number10.jpg,10,Human,,,,,0,1,1,4,0,4,4,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534.8763732262669,None,534.8763732262669,None,535.3093208404462,None,535.3093208404462,None,v,10.17597441883845,535.3093208404462,None,t,8.563150604339171,535.3093208404462,None,10.17597441883845,8.563150604339171,10.302353398943364,False,False,False,545.5586585673336,None,545.5586585673336,None,545.5586585673336,None,545.5586585673336,None,545.5586585673336,None,545.5586585673336,None,545.5586585673336,None,545.5586585673336,None,546.5591266014671,None,546.5591266014671,None,547.5566308471389,None,547.5566308471389,None,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77_78Exp,001,2021_May_27_1515,ComputerHuman,2020.1.3,59.98002778389478,
Human.xlsx,h,Sychronize.jpg,Number8.jpg,8,Human,,,,,0,1,1,4,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,548.6067435410332,None,548.6067435410332,None,549.0398653447483,None,549.0398653447483,None,v,6.493086952978047,549.0398653447483,None,t,8.828117591732735,549.0398653447483,None,6.493086952978047,8.828117591732735,7.790973856558471,False,False,False,557.9544210459462,None,557.9544210459462,None,557.9544210459462,None,557.9544210459462,None,557.9544210459462,None,557.9544210459462,None,557.9544210459462,None,557.9544210459462,None,558.9399726172742,None,558.9399726172742,None,559.9373610573784,None,559.9373610573784,None,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77_78Exp,001,2021_May_27_1515,ComputerHuman,2020.1.3,59.98002778389478,
Human.xlsx,h,Sychronize.jpg,Number7.jpg,7,Human,,,,,0,1,1,4,0,6,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,560.9709789965273,None,560.9709789965273,None,561.4373135803035,None,561.4373135803035,None,v,7.6911959539284,561.4373135803035,None,t,6.026248406469676,561.4373135803035,None,7.6911959539284,6.026248406469676,6.939066483227433,False,False,False,569.2187586413093,None,569.2187586413093,None,569.2187586413093,None,569.2187586413093,None,569.2187586413093,None,569.2187586413093,None,569.2187586413093,None,569.2187586413093,None,570.1874369244615,None,570.1874369244615,None,571.1850216886814,None,571.1850216886814,None,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77_78Exp,001,2021_May_27_1515,ComputerHuman,2020.1.3,59.98002778389478,
Human.xlsx,h,Sychronize.jpg,Number10.jpg,10,Human,,,,,0,1,1,4,0,7,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,572.2518828830398,None,572.2518828830398,None,572.6850499182947,None,572.6850499182947,None,v,8.47105919428941,572.6850499182947,None,t,8.90215456097576,572.6850499182947,None,8.47105919428941,8.90215456097576,10.388330476477455,False,False,False,581.6829439250832,None,581.6829439250832,None,581.6829439250832,None,581.6829439250832,None,581.6829439250832,None,581.6829439250832,None,581.6829439250832,None,581.6829439250832,None,582.6683504988614,None,582.6683504988614,None,583.6492053684997,None,583.6492053684997,None,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77_78Exp,001,2021_May_27_1515,ComputerHuman,2020.1.3,59.98002778389478,
Human.xlsx,h,Sychronize.jpg,Number8.jpg,8,Human,,,,,0,1,1,4,0,8,8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,584.7161801228867,None,584.7161801228867,None,585.1492281446663,None,585.1492281446663,None,v,7.058503304469923,585.1492281446663,None,t,7.122364140181162,585.1492281446663,None,7.058503304469923,7.122364140181162,8.064099632610517,True,False,False,592.3641417845101,None,592.3641417845101,None,592.3641417845101,None,592.3641417845101,None,592.3641417845101,None,592.3641417845101,None,592.3641417845101,None,592.3641417845101,None,593.3497539853452,None,593.3497539853452,None,594.3470307901662,None,594.3470307901662,None,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77_78Exp,001,2021_May_27_1515,ComputerHuman,2020.1.3,59.98002778389478,
Human.xlsx,h,Sychronize.jpg,Number6.jpg,6,Human,,,,,0,1,1,4,0,9,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,595.3971062722994,None,595.3971062722994,None,595.8470718514181,None,595.8470718514181,None,v,5.624355290197855,595.8470718514181,None,t,6.423271914682118,595.8470718514181,None,5.624355290197855,6.423271914682118,6.348114791594963,False,False,False,602.3465377343273,None,602.3465377343273,None,602.3465377343273,None,602.3465377343273,None,602.3465377343273,None,602.3465377343273,None,602.3465377343273,None,602.3465377343273,None,603.331298555735,None,603.331298555735,None,604.3283565810598,None,604.3283565810598,None,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77_78Exp,001,2021_May_27_1515,ComputerHuman,2020.1.3,59.98002778389478,
Human.xlsx,h,,,,,,,,,0,1,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h,605.3289477989565,None,605.3289477989565,None,q,0,4.5541248274930695,605.3289477989565,None,l,0,10.249092963320436,605.3289477989565,None,h,c,615.6760549373903,None,615.6760549373903,None,617.6589888537928,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,77_78Exp,001,2021_May_27_1515,ComputerHuman,2020.1.3,59.98002778389478,
Computer.xlsx,c,Sychronize.jpg,Number6.jpg,6,Computer,,,,,0,2,2,9,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,622.6619086938845,None,622.6619086938845,None,625.741372164448,None,625.741372164448,None,626.1910714869991,None,626.1910714869991,None,v,5.383269912941614,626.1910714869991,None,t,4.9342756891055615,626.1910714869991,None,5.383269912941614,4.9342756891055615,5.611541466426957,False,True,False,631.6727854350574,None,631.6727854350574,None,631.6727854350574,None,631.6727854350574,None,631.6727854350574,None,631.6727854350574,None,631.6727854350574,None,631.6727854350574,None,632.6892747363563,None,632.6892747363563,None,633.6557180682976,None,633.6557180682976,None,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77_78Exp,001,2021_May_27_1515,ComputerHuman,2020.1.3,59.98002778389478,
Computer.xlsx,c,Sychronize.jpg,Number7.jpg,7,Computer,,,,,0,2,2,9,0,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,634.7393463689987,None,634.7393463689987,None,635.15555254012,None,635.15555254012,None,v,6.082483718248113,635.15555254012,None,t,5.841177636757493,635.15555254012,None,6.082483718248113,5.841177636757493,7.126233832220338,False,False,False,641.3209001140094,None,641.3209001140094,None,641.3209001140094,None,641.3209001140094,None,641.3209001140094,None,641.3209001140094,None,641.3209001140094,None,641.3209001140094,None,642.3205414696204,None,642.3205414696204,None,643.3037451712917,None,643.3037451712917,None,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77_78Exp,001,2021_May_27_1515,ComputerHuman,2020.1.3,59.98002778389478,
Computer.xlsx,c,Sychronize.jpg,Number10.jpg,10,Computer,,,,,0,2,2,9,0,2,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,644.3536175926929,None,644.3536175926929,None,644.8036357815472,None,644.8036357815472,None,v,9.822192901920062,644.8036357815472,None,t,9.257133270075428,644.8036357815472,None,9.822192901920062,9.257133270075428,10.713351713587294,False,False,False,654.7015696947419,None,654.7015696947419,None,654.7015696947419,None,654.7015696947419,None,654.7015696947419,None,654.7015696947419,None,654.7015696947419,None,654.7015696947419,None,655.7011565158755,None,655.7011565158755,None,656.7010461637547,None,656.7010461637547,None,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77_78Exp,001,2021_May_27_1515,ComputerHuman,2020.1.3,59.98002778389478,
Computer.xlsx,c,Sychronize.jpg,Number9.jpg,9,Computer,,,,,0,2,2,9,0,3,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,657.7679108868142,None,657.7679108868142,None,658.2011112843356,None,658.2011112843356,None,v,9.364149804285262,658.2011112843356,None,t,8.335104099904129,658.2011112843356,None,9.364149804285262,8.335104099904129,9.596363557716856,False,True,False,667.6487803203672,None,667.6487803203672,None,667.6487803203672,None,667.6487803203672,None,667.6487803203672,None,667.6487803203672,None,667.6487803203672,None,667.6487803203672,None,668.6318848976043,None,668.6318848976043,None,669.6151059219956,None,669.6151059219956,None,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77_78Exp,001,2021_May_27_1515,ComputerHuman,2020.1.3,59.98002778389478,
Computer.xlsx,c,Sychronize.jpg,Number8.jpg,8,Computer,,,,,0,2,2,9,0,4,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,670.6659436036498,None,670.6659436036498,None,671.1153439489499,None,671.1153439489499,None,v,8.001355662956485,671.1153439489499,None,t,7.752208165158663,671.1153439489499,None,8.001355662956485,7.752208165158663,8.292672196318401,False,True,False,679.1979219797686,None,679.1979219797686,None,679.1979219797686,None,679.1979219797686,None,679.1979219797686,None,679.1979219797686,None,679.1979219797686,None,679.1979219797686,None,680.212953606555,None,680.212953606555,None,681.1961550626911,None,681.1961550626911,None,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77_78Exp,001,2021_May_27_1515,ComputerHuman,2020.1.3,59.98002778389478,
