Condition,CorrectTuringReply,Sychronize,NumberImage,Number,Partner,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Block.thisRepN,Block.thisTrialN,Block.thisN,Block.thisIndex,trials_loop.thisRepN,trials_loop.thisTrialN,trials_loop.thisN,trials_loop.thisIndex,key_resp_Istr.keys,key_resp_Istr.rt,key_resp_Istr.started,key_resp_Istr.stopped,key_respPrLeft.keys,key_respPrLeft.rt,key_respPrRight.keys,RTPrLeft,RTPrRight,CompPr,SychronizedRTsPr,SychronizedRTsLeftCPr,SychronizedRTsRightCPr,CreditLeftPr.started,CreditLeftPr.stopped,CreditRightPr.started,CreditRightPr.stopped,key_respPrRight.rt,text_StartExp.started,text_StartExp.stopped,key_startExp.keys,key_startExp.rt,key_startExp.started,key_startExp.stopped,SychroLeft.started,SychroLeft.stopped,SychroRight.started,SychroRight.stopped,NumberLeft.started,NumberLeft.stopped,NumberRight.started,NumberRight.stopped,CrossLeft.started,CrossLeft.stopped,CrossRight.started,CrossRight.stopped,key_respLeft.keys,key_respLeft.rt,key_respLeft.started,key_respLeft.stopped,key_respRight.keys,key_respRight.rt,key_respRight.started,key_respRight.stopped,RTLeft,RTRight,Comp,SychronizedRTs,SychronizedRTsLeftC,SychronizedRTsRightC,FeedbackLeftLeft.started,FeedbackLeftLeft.stopped,FeedbackLeftRight.started,FeedbackLeftRight.stopped,FeedbackRightLeft.started,FeedbackRightLeft.stopped,FeedbackRightRight.started,FeedbackRightRight.stopped,textLeftLeft.started,textLeftLeft.stopped,textLeftRight.started,textLeftRight.stopped,textRightLeft.started,textRightLeft.stopped,textRightRight.started,textRightRight.stopped,CreditLeft.started,CreditLeft.stopped,CreditRight.started,CreditRight.stopped,BlankLeft.started,BlankLeft.stopped,BlankRight.started,BlankRight.stopped,CorrectTuringReply,TuringtextLeft.started,TuringtextLeft.stopped,TuringtextRight.started,TuringtextRight.stopped,keyTuringLeft.keys,keyTuringLeft.corr,keyTuringLeft.rt,keyTuringLeft.started,keyTuringLeft.stopped,keyTuringRight.keys,keyTuringRight.corr,keyTuringRight.rt,keyTuringRight.started,keyTuringRight.stopped,RespTuringLeft,RespTuringRight,ScoreLeft.started,ScoreLeft.stopped,ScoreRight.started,ScoreRight.stopped,BlockText.started,BlockText.stopped,text_Pause.started,text_Pause.stopped,text_LongPause.started,text_LongPause.stopped,key_respPause.keys,key_respPause.started,key_respPause.stopped,key_respPause.rt,QuestImageLeft.started,QuestImageLeft.stopped,QuestImageRight.started,QuestImageRight.stopped,respQuestLeft.keys,respQuestLeft.rt,respQuestLeft.started,respQuestLeft.stopped,respQuestRight.keys,respQuestRight.rt,respQuestRight.started,respQuestRight.stopped,RespInclusionLeft,RespInclusionRight,EndText.started,EndText.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,"['t', 't', 'v']","[54.19154083143803, 292.4706717727895, 298.2664963057832]",18.2863201664004,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73_74Exp,001,2021_May_26_1527,ComputerHuman,2020.1.3,60.03612986823501,
,,,,,,,,,,,,,,,,,,,,,,v,7.11137187775239,None,7.11137187775239,13,6,False,False,False,403.7735334763638,None,403.7735334763638,None,10.61741459928453,404.77326305037786,None,"['space', 'space']","[62.618658622966905, 63.782590020095085]",405.7564661643519,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73_74Exp,001,2021_May_26_1527,ComputerHuman,2020.1.3,60.03612986823501,
Computer.xlsx,c,Sychronize.jpg,Number8.jpg,8,Computer,,,,,0,0,0,9,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,469.6118912367856,None,469.6118912367856,None,472.66009025747917,None,472.66009025747917,None,473.09262779632627,None,473.09262779632627,None,v,10.87388717943395,473.09262779632627,None,t,5.997765697535215,473.09262779632627,None,10.87388717943395,5.997765697535215,8.121391714392383,False,False,False,484.0408599867078,None,484.0408599867078,None,484.0408599867078,None,484.0408599867078,None,484.0408599867078,None,484.0408599867078,None,484.0408599867078,None,484.0408599867078,None,485.0566325902146,None,485.0566325902146,None,486.03993546988204,None,486.03993546988204,None,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73_74Exp,001,2021_May_26_1527,ComputerHuman,2020.1.3,60.03612986823501,
Computer.xlsx,c,Sychronize.jpg,Number9.jpg,9,Computer,,,,,0,0,0,9,0,1,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,487.0905882134066,None,487.0905882134066,None,487.54001438422347,None,487.54001438422347,None,v,12.773732686961011,487.54001438422347,None,t,8.377515314514312,487.54001438422347,None,12.773732686961011,8.377515314514312,9.316646774777466,False,False,False,500.36992959300915,None,500.36992959300915,None,500.36992959300915,None,500.36992959300915,None,500.36992959300915,None,500.36992959300915,None,500.36992959300915,None,500.36992959300915,None,501.403390878786,None,501.403390878786,None,502.3865304763349,None,502.3865304763349,None,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73_74Exp,001,2021_May_26_1527,ComputerHuman,2020.1.3,60.03612986823501,
Computer.xlsx,c,Sychronize.jpg,Number8.jpg,8,Computer,,,,,0,0,0,9,0,2,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,503.4204196959945,None,503.4204196959945,None,503.86969702024726,None,503.86969702024726,None,v,9.719785429973854,503.86969702024726,None,t,7.258684748103406,503.86969702024726,None,9.719785429973854,7.258684748103406,7.457131849835777,False,False,True,513.6684490829248,None,513.6684490829248,None,513.6684490829248,None,513.6684490829248,None,513.6684490829248,None,513.6684490829248,None,513.6684490829248,None,513.6684490829248,None,514.6837328024485,None,514.6837328024485,None,515.6671085014495,None,515.6671085014495,None,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73_74Exp,001,2021_May_26_1527,ComputerHuman,2020.1.3,60.03612986823501,
Computer.xlsx,c,Sychronize.jpg,Number10.jpg,10,Computer,,,,,0,0,0,9,0,3,3,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,516.7172944955018,None,516.7172944955018,None,517.1674244796159,None,517.1674244796159,None,v,10.113479468156584,517.1674244796159,None,t,8.804609688369965,517.1674244796159,None,10.113479468156584,8.804609688369965,10.623022611612905,False,False,False,527.3646782604446,None,527.3646782604446,None,527.3646782604446,None,527.3646782604446,None,527.3646782604446,None,527.3646782604446,None,527.3646782604446,None,527.3646782604446,None,528.3643529793699,None,528.3643529793699,None,529.3476552174579,None,529.3476552174579,None,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73_74Exp,001,2021_May_26_1527,ComputerHuman,2020.1.3,60.03612986823501,
Computer.xlsx,c,Sychronize.jpg,Number9.jpg,9,Computer,,,,,0,0,0,9,0,4,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530.3979268624425,None,530.3979268624425,None,530.8476224968763,None,530.8476224968763,None,v,10.92473335934119,530.8476224968763,None,t,8.879697648993897,530.8476224968763,None,10.92473335934119,8.879697648993897,8.755289594990973,False,False,True,541.8288017466366,None,541.8288017466366,None,541.8288017466366,None,541.8288017466366,None,541.8288017466366,None,541.8288017466366,None,541.8288017466366,None,541.8288017466366,None,542.8448255287258,None,542.8448255287258,None,543.8446545476472,None,543.8446545476472,None,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73_74Exp,001,2021_May_26_1527,ComputerHuman,2020.1.3,60.03612986823501,
Computer.xlsx,c,Sychronize.jpg,Number6.jpg,6,Computer,,,,,0,0,0,9,0,5,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544.8946227252782,None,544.8946227252782,None,545.3448887243612,None,545.3448887243612,None,None,,545.3448887243612,None,t,5.258747302155825,545.3448887243612,None,13,5.258747302155825,6.30157005225386,False,False,False,558.3924442402786,None,558.3924442402786,None,558.3924442402786,None,558.3924442402786,None,558.3924442402786,None,558.3924442402786,None,558.3924442402786,None,558.3924442402786,None,559.4079448138509,None,559.4079448138509,None,560.407954116763,None,560.407954116763,None,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73_74Exp,001,2021_May_26_1527,ComputerHuman,2020.1.3,60.03612986823501,
Computer.xlsx,c,Sychronize.jpg,Number6.jpg,6,Computer,,,,,0,0,0,9,0,6,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,561.4586139176681,None,561.4586139176681,None,561.9078152146867,None,561.9078152146867,None,v,6.1155168055447575,561.9078152146867,None,t,5.01068679859236,561.9078152146867,None,6.1155168055447575,5.01068679859236,5.899782426851338,False,True,False,568.0909548763921,None,568.0909548763921,None,568.0909548763921,None,568.0909548763921,None,568.0909548763921,None,568.0909548763921,None,568.0909548763921,None,568.0909548763921,None,569.1060660108851,None,569.1060660108851,None,570.07243727272,None,570.07243727272,None,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73_74Exp,001,2021_May_26_1527,ComputerHuman,2020.1.3,60.03612986823501,
Computer.xlsx,c,Sychronize.jpg,Number7.jpg,7,Computer,,,,,0,0,0,9,0,7,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,571.1223525199966,None,571.1223525199966,None,571.5727150768726,None,571.5727150768726,None,v,6.942268383190822,571.5727150768726,None,t,6.7175203316728584,571.5727150768726,None,6.942268383190822,6.7175203316728584,6.744866396788268,False,True,True,578.5884860764309,None,578.5884860764309,None,578.5884860764309,None,578.5884860764309,None,578.5884860764309,None,578.5884860764309,None,578.5884860764309,None,578.5884860764309,None,579.6037919304617,None,579.6037919304617,None,580.587022311589,None,580.587022311589,None,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73_74Exp,001,2021_May_26_1527,ComputerHuman,2020.1.3,60.03612986823501,
