Condition,CorrectTuringReply,Sychronize,NumberImage,Number,Partner,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Block.thisRepN,Block.thisTrialN,Block.thisN,Block.thisIndex,trials_loop.thisRepN,trials_loop.thisTrialN,trials_loop.thisN,trials_loop.thisIndex,key_resp_Istr.keys,key_resp_Istr.rt,key_resp_Istr.started,key_resp_Istr.stopped,key_respPrLeft.keys,key_respPrLeft.rt,key_respPrRight.keys,key_respPrRight.rt,RTPrLeft,RTPrRight,CompPr,SychronizedRTsPr,SychronizedRTsLeftCPr,SychronizedRTsRightCPr,CreditLeftPr.started,CreditLeftPr.stopped,CreditRightPr.started,CreditRightPr.stopped,text_StartExp.started,text_StartExp.stopped,key_startExp.keys,key_startExp.rt,key_startExp.started,key_startExp.stopped,SychroLeft.started,SychroLeft.stopped,SychroRight.started,SychroRight.stopped,NumberLeft.started,NumberLeft.stopped,NumberRight.started,NumberRight.stopped,CrossLeft.started,CrossLeft.stopped,CrossRight.started,CrossRight.stopped,key_respLeft.keys,key_respLeft.rt,key_respLeft.started,key_respLeft.stopped,key_respRight.keys,key_respRight.rt,key_respRight.started,key_respRight.stopped,RTLeft,RTRight,Comp,SychronizedRTs,SychronizedRTsLeftC,SychronizedRTsRightC,FeedbackLeftLeft.started,FeedbackLeftLeft.stopped,FeedbackLeftRight.started,FeedbackLeftRight.stopped,FeedbackRightLeft.started,FeedbackRightLeft.stopped,FeedbackRightRight.started,FeedbackRightRight.stopped,textLeftLeft.started,textLeftLeft.stopped,textLeftRight.started,textLeftRight.stopped,textRightLeft.started,textRightLeft.stopped,textRightRight.started,textRightRight.stopped,CreditLeft.started,CreditLeft.stopped,CreditRight.started,CreditRight.stopped,BlankLeft.started,BlankLeft.stopped,BlankRight.started,BlankRight.stopped,CorrectTuringReply,TuringtextLeft.started,TuringtextLeft.stopped,TuringtextRight.started,TuringtextRight.stopped,keyTuringLeft.keys,keyTuringLeft.corr,keyTuringLeft.rt,keyTuringLeft.started,keyTuringLeft.stopped,keyTuringRight.keys,keyTuringRight.corr,keyTuringRight.rt,keyTuringRight.started,keyTuringRight.stopped,RespTuringLeft,RespTuringRight,ScoreLeft.started,ScoreLeft.stopped,ScoreRight.started,ScoreRight.stopped,BlockText.started,BlockText.stopped,text_Pause.started,text_Pause.stopped,text_LongPause.started,text_LongPause.stopped,key_respPause.keys,key_respPause.started,key_respPause.stopped,key_respPause.rt,QuestImageLeft.started,QuestImageLeft.stopped,QuestImageRight.started,QuestImageRight.stopped,respQuestLeft.keys,respQuestLeft.rt,respQuestLeft.started,respQuestLeft.stopped,respQuestRight.keys,respQuestRight.rt,respQuestRight.started,respQuestRight.stopped,RespInclusionLeft,RespInclusionRight,EndText.started,EndText.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,"['t', 'v']","[55.987416765627245, 95.21271238037309]",17.979417155695614,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79_80Exp,001,2021_May_28_1056,ComputerHuman,2020.1.3,60.00103934495221,
,,,,,,,,,,,,,,,,,,,,,,v,7.899288895047903,t,5.843149199236905,7.899288895047903,5.843149199236905,10,False,False,False,169.0101828381454,None,169.0101828381454,None,170.009922044061,None,"['space', 'space']","[139.0374911544934, 153.4004902158913]",170.99307147425964,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79_80Exp,001,2021_May_28_1056,ComputerHuman,2020.1.3,60.00103934495221,
Human.xlsx,h,Sychronize.jpg,Number9.jpg,9,Human,,,,,0,0,0,2,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,324.4933236072858,None,324.4933236072858,None,327.5228138687279,None,327.5228138687279,None,327.95595178292695,None,327.95595178292695,None,v,7.792862774836294,327.95595178292695,None,t,4.8682175093235855,327.95595178292695,None,7.792862774836294,4.8682175093235855,9.360581522869754,False,False,False,335.82121458830136,None,335.82121458830136,None,335.82121458830136,None,335.82121458830136,None,335.82121458830136,None,335.82121458830136,None,335.82121458830136,None,335.82121458830136,None,336.84096244244404,None,336.84096244244404,None,337.836785887736,None,337.836785887736,None,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79_80Exp,001,2021_May_28_1056,ComputerHuman,2020.1.3,60.00103934495221,
Human.xlsx,h,Sychronize.jpg,Number6.jpg,6,Human,,,,,0,0,0,2,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338.87020794879834,None,338.87020794879834,None,339.33703930388185,None,339.33703930388185,None,v,4.999148008502061,339.33703930388185,None,t,3.9144303493742427,339.33703930388185,None,4.999148008502061,3.9144303493742427,5.648096467897373,False,False,False,344.40262789335486,None,344.40262789335486,None,344.40262789335486,None,344.40262789335486,None,344.40262789335486,None,344.40262789335486,None,344.40262789335486,None,344.40262789335486,None,345.38732476594294,None,345.38732476594294,None,346.3847549979117,None,346.3847549979117,None,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79_80Exp,001,2021_May_28_1056,ComputerHuman,2020.1.3,60.00103934495221,
Human.xlsx,h,Sychronize.jpg,Number6.jpg,6,Human,,,,,0,0,0,2,0,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.43437484161484,None,347.43437484161484,None,347.8846116092824,None,347.8846116092824,None,v,5.362997457498068,347.8846116092824,None,t,4.150259735510417,347.8846116092824,None,5.362997457498068,4.150259735510417,6.358686381500704,False,False,False,353.3178091885487,None,353.3178091885487,None,353.3178091885487,None,353.3178091885487,None,353.3178091885487,None,353.3178091885487,None,353.3178091885487,None,353.3178091885487,None,354.31840968858035,None,354.31840968858035,None,355.3159265311307,None,355.3159265311307,None,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79_80Exp,001,2021_May_28_1056,ComputerHuman,2020.1.3,60.00103934495221,
Human.xlsx,h,Sychronize.jpg,Number8.jpg,8,Human,,,,,0,0,0,2,0,3,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356.3662498452237,None,356.3662498452237,None,356.8156314135937,None,356.8156314135937,None,v,7.003202346056014,356.8156314135937,None,t,4.862218924604576,356.8156314135937,None,7.003202346056014,4.862218924604576,7.812797058026478,False,False,False,363.8980692897484,None,363.8980692897484,None,363.8980692897484,None,363.8980692897484,None,363.8980692897484,None,363.8980692897484,None,363.8980692897484,None,363.8980692897484,None,364.8825207656888,None,364.8825207656888,None,365.8801652786518,None,365.8801652786518,None,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79_80Exp,001,2021_May_28_1056,ComputerHuman,2020.1.3,60.00103934495221,
Human.xlsx,h,Sychronize.jpg,Number10.jpg,10,Human,,,,,0,0,0,2,0,4,4,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366.94692439409494,None,366.94692439409494,None,367.3970469641066,None,367.3970469641066,None,v,8.980937652571129,367.3970469641066,None,t,5.1883905251872875,367.3970469641066,None,8.980937652571129,5.1883905251872875,9.572327705142222,False,False,False,376.4609819330327,None,376.4609819330327,None,376.4609819330327,None,376.4609819330327,None,376.4609819330327,None,376.4609819330327,None,376.4609819330327,None,376.4609819330327,None,377.4293905630394,None,377.4293905630394,None,378.4271386879203,None,378.4271386879203,None,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79_80Exp,001,2021_May_28_1056,ComputerHuman,2020.1.3,60.00103934495221,
Human.xlsx,h,Sychronize.jpg,Number8.jpg,8,Human,,,,,0,0,0,2,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379.47725381583757,None,379.47725381583757,None,379.92717814385185,None,379.92717814385185,None,v,6.622308576179876,379.92717814385185,None,t,6.269114794947882,379.92717814385185,None,6.622308576179876,6.269114794947882,7.552984376523796,False,False,False,386.6263641968536,None,386.6263641968536,None,386.6263641968536,None,386.6263641968536,None,386.6263641968536,None,386.6263641968536,None,386.6263641968536,None,386.6263641968536,None,387.62664648319344,None,387.62664648319344,None,388.62463968394184,None,388.62463968394184,None,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79_80Exp,001,2021_May_28_1056,ComputerHuman,2020.1.3,60.00103934495221,
Human.xlsx,h,Sychronize.jpg,Number10.jpg,10,Human,,,,,0,0,0,2,0,6,6,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389.6745164723703,None,389.6745164723703,None,390.12460568126914,None,390.12460568126914,None,v,8.611901833642378,390.12460568126914,None,t,8.466981800871508,390.12460568126914,None,8.611901833642378,8.466981800871508,9.732508866669189,True,False,False,398.7905823503032,None,398.7905823503032,None,398.7905823503032,None,398.7905823503032,None,398.7905823503032,None,398.7905823503032,None,398.7905823503032,None,398.7905823503032,None,399.8072965886337,None,399.8072965886337,None,400.80515249557163,None,400.80515249557163,None,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79_80Exp,001,2021_May_28_1056,ComputerHuman,2020.1.3,60.00103934495221,
Human.xlsx,h,Sychronize.jpg,Number9.jpg,9,Human,,,,,0,0,0,2,0,7,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401.85491797336374,None,401.85491797336374,None,402.305310319298,None,402.305310319298,None,v,7.182414395063688,402.305310319298,None,t,8.76587170984044,402.305310319298,None,7.182414395063688,8.76587170984044,9.600981389703717,False,False,False,411.1693458206545,None,411.1693458206545,None,411.1693458206545,None,411.1693458206545,None,411.1693458206545,None,411.1693458206545,None,411.1693458206545,None,411.1693458206545,None,412.13834211949563,None,412.13834211949563,None,413.13561003681923,None,413.13561003681923,None,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79_80Exp,001,2021_May_28_1056,ComputerHuman,2020.1.3,60.00103934495221,
