Condition,CorrectTuringReply,Sychronize,NumberImage,Number,Partner,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Block.thisRepN,Block.thisTrialN,Block.thisN,Block.thisIndex,trials_loop.thisRepN,trials_loop.thisTrialN,trials_loop.thisN,trials_loop.thisIndex,key_resp_Istr.keys,key_resp_Istr.rt,key_resp_Istr.started,key_resp_Istr.stopped,key_respPrLeft.keys,key_respPrLeft.rt,key_respPrRight.keys,key_respPrRight.rt,RTPrLeft,RTPrRight,CompPr,SychronizedRTsPr,SychronizedRTsLeftCPr,SychronizedRTsRightCPr,CreditLeftPr.started,CreditLeftPr.stopped,CreditRightPr.started,CreditRightPr.stopped,text_StartExp.started,text_StartExp.stopped,key_startExp.keys,key_startExp.rt,key_startExp.started,key_startExp.stopped,SychroLeft.started,SychroLeft.stopped,SychroRight.started,SychroRight.stopped,NumberLeft.started,NumberLeft.stopped,NumberRight.started,NumberRight.stopped,CrossLeft.started,CrossLeft.stopped,CrossRight.started,CrossRight.stopped,key_respLeft.keys,key_respLeft.rt,key_respLeft.started,key_respLeft.stopped,key_respRight.keys,key_respRight.rt,key_respRight.started,key_respRight.stopped,RTLeft,RTRight,Comp,SychronizedRTs,SychronizedRTsLeftC,SychronizedRTsRightC,FeedbackLeftLeft.started,FeedbackLeftLeft.stopped,FeedbackLeftRight.started,FeedbackLeftRight.stopped,FeedbackRightLeft.started,FeedbackRightLeft.stopped,FeedbackRightRight.started,FeedbackRightRight.stopped,textLeftLeft.started,textLeftLeft.stopped,textLeftRight.started,textLeftRight.stopped,textRightLeft.started,textRightLeft.stopped,textRightRight.started,textRightRight.stopped,CreditLeft.started,CreditLeft.stopped,CreditRight.started,CreditRight.stopped,BlankLeft.started,BlankLeft.stopped,BlankRight.started,BlankRight.stopped,CorrectTuringReply,TuringtextLeft.started,TuringtextLeft.stopped,TuringtextRight.started,TuringtextRight.stopped,keyTuringLeft.keys,keyTuringLeft.corr,keyTuringLeft.rt,keyTuringLeft.started,keyTuringLeft.stopped,keyTuringRight.keys,keyTuringRight.corr,keyTuringRight.rt,keyTuringRight.started,keyTuringRight.stopped,RespTuringLeft,RespTuringRight,ScoreLeft.started,ScoreLeft.stopped,ScoreRight.started,ScoreRight.stopped,BlockText.started,BlockText.stopped,text_Pause.started,text_Pause.stopped,text_LongPause.started,text_LongPause.stopped,key_respPause.keys,key_respPause.started,key_respPause.stopped,key_respPause.rt,QuestImageLeft.started,QuestImageLeft.stopped,QuestImageRight.started,QuestImageRight.stopped,respQuestLeft.keys,respQuestLeft.rt,respQuestLeft.started,respQuestLeft.stopped,respQuestRight.keys,respQuestRight.rt,respQuestRight.started,respQuestRight.stopped,RespInclusionLeft,RespInclusionRight,EndText.started,EndText.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,"['t', 'v']","[288.78993024311455, 297.04567480042545]",24.306506204978405,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15_16Exp,001,2021_Apr_29_1043,ComputerHuman,2020.1.3,60.01045332388586,
,,,,,,,,,,,,,,,,,,,,,,v,10.531735773942046,t,9.94320772602805,10.531735773942046,9.94320772602805,9,False,False,False,390.3201951717135,None,390.3201951717135,None,391.3366394472059,None,"['space', 'space']","[2.2188293867523043, 8.018757207864155]",392.3197922531201,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15_16Exp,001,2021_Apr_29_1043,ComputerHuman,2020.1.3,60.01045332388586,
Human.xlsx,h,Sychronize.jpg,Number8.jpg,8,Human,,,,,0,0,0,0,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,400.42121995152775,None,400.42121995152775,None,403.4681031869384,None,403.4681031869384,None,403.9178052485279,None,403.9178052485279,None,v,8.420452609748054,403.9178052485279,None,t,7.368337206933802,403.9178052485279,None,8.420452609748054,7.368337206933802,7.600246398248062,False,False,False,412.416941187038,None,412.416941187038,None,412.416941187038,None,412.416941187038,None,412.416941187038,None,412.416941187038,None,412.416941187038,None,412.416941187038,None,413.41961565544034,None,413.41961565544034,None,414.4321449480392,None,414.4321449480392,None,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15_16Exp,001,2021_Apr_29_1043,ComputerHuman,2020.1.3,60.01045332388586,
Human.xlsx,h,Sychronize.jpg,Number7.jpg,7,Human,,,,,0,0,0,0,0,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.48273464955537,None,415.48273464955537,None,415.9324187466216,None,415.9324187466216,None,v,7.3456425605220375,415.9324187466216,None,t,8.197354403152758,415.9324187466216,None,7.3456425605220375,8.197354403152758,6.65666104482948,False,False,False,424.19716064293743,None,424.19716064293743,None,424.19716064293743,None,424.19716064293743,None,424.19716064293743,None,424.19716064293743,None,424.19716064293743,None,424.19716064293743,None,425.1818994596206,None,425.1818994596206,None,426.18000805195584,None,426.18000805195584,None,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15_16Exp,001,2021_Apr_29_1043,ComputerHuman,2020.1.3,60.01045332388586,
Human.xlsx,h,Sychronize.jpg,Number6.jpg,6,Human,,,,,0,0,0,0,0,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.2634946451285,None,427.2634946451285,None,427.6801050924612,None,427.6801050924612,None,v,6.921668262622006,427.6801050924612,None,t,5.933236453225845,427.6801050924612,None,6.921668262622006,5.933236453225845,5.568377768054247,False,False,False,434.68013620958186,None,434.68013620958186,None,434.68013620958186,None,434.68013620958186,None,434.68013620958186,None,434.68013620958186,None,434.68013620958186,None,434.68013620958186,None,435.6809346684822,None,435.6809346684822,None,436.67799522336145,None,436.67799522336145,None,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15_16Exp,001,2021_Apr_29_1043,ComputerHuman,2020.1.3,60.01045332388586,
Human.xlsx,h,Sychronize.jpg,Number9.jpg,9,Human,,,,,0,0,0,0,0,3,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437.7283391958629,None,437.7283391958629,None,438.1782703051242,None,438.1782703051242,None,v,10.867171918883741,438.1782703051242,None,t,9.798192640640536,438.1782703051242,None,10.867171918883741,9.798192640640536,9.47066044718507,False,False,False,449.1263018264467,None,449.1263018264467,None,449.1263018264467,None,449.1263018264467,None,449.1263018264467,None,449.1263018264467,None,449.1263018264467,None,449.1263018264467,None,450.12724271835305,None,450.12724271835305,None,451.1251905923641,None,451.1251905923641,None,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15_16Exp,001,2021_Apr_29_1043,ComputerHuman,2020.1.3,60.01045332388586,
Human.xlsx,h,Sychronize.jpg,Number9.jpg,9,Human,,,,,0,0,0,0,0,4,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452.1749914588315,None,452.1749914588315,None,452.6250704546146,None,452.6250704546146,None,v,9.108140976596587,452.6250704546146,None,t,10.467172560473955,452.6250704546146,None,9.108140976596587,10.467172560473955,9.462619269535976,False,False,False,463.1568386288577,None,463.1568386288577,None,463.1568386288577,None,463.1568386288577,None,463.1568386288577,None,463.1568386288577,None,463.1568386288577,None,463.1568386288577,None,464.15834829040296,None,464.15834829040296,None,465.1725874206634,None,465.1725874206634,None,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15_16Exp,001,2021_Apr_29_1043,ComputerHuman,2020.1.3,60.01045332388586,
Human.xlsx,h,Sychronize.jpg,Number10.jpg,10,Human,,,,,0,0,0,0,0,5,5,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,466.2226420360221,None,466.2226420360221,None,466.6728073256759,None,466.6728073256759,None,v,10.496041228580907,466.6728073256759,None,t,9.203145716343442,466.6728073256759,None,10.496041228580907,9.203145716343442,10.413495533544467,False,False,False,477.2375464952338,None,477.2375464952338,None,477.2375464952338,None,477.2375464952338,None,477.2375464952338,None,477.2375464952338,None,477.2375464952338,None,477.2375464952338,None,478.22300389284806,None,478.22300389284806,None,479.21988544408464,None,479.21988544408464,None,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15_16Exp,001,2021_Apr_29_1043,ComputerHuman,2020.1.3,60.01045332388586,
Human.xlsx,h,Sychronize.jpg,Number10.jpg,10,Human,,,,,0,0,0,0,0,6,6,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.26951243963026,None,480.26951243963026,None,480.72007166561593,None,480.72007166561593,None,v,10.028520284673505,480.72007166561593,None,t,11.052151973450918,480.72007166561593,None,10.028520284673505,11.052151973450918,10.196616396581266,False,False,False,491.85144943227283,None,491.85144943227283,None,491.85144943227283,None,491.85144943227283,None,491.85144943227283,None,491.85144943227283,None,491.85144943227283,None,491.85144943227283,None,492.8353512946487,None,492.8353512946487,None,493.8337588679783,None,493.8337588679783,None,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15_16Exp,001,2021_Apr_29_1043,ComputerHuman,2020.1.3,60.01045332388586,
Human.xlsx,h,Sychronize.jpg,Number6.jpg,6,Human,,,,,0,0,0,0,0,7,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,494.90036682914933,None,494.90036682914933,None,495.3335874030197,None,495.3335874030197,None,v,5.634759106970705,495.3335874030197,None,t,5.590379356196536,495.3335874030197,None,5.634759106970705,5.590379356196536,5.796181445464116,True,False,False,501.05078249934627,None,501.05078249934627,None,501.05078249934627,None,501.05078249934627,None,501.05078249934627,None,501.05078249934627,None,501.05078249934627,None,501.05078249934627,None,502.05126657908954,None,502.05126657908954,None,503.04871561678465,None,503.04871561678465,None,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15_16Exp,001,2021_Apr_29_1043,ComputerHuman,2020.1.3,60.01045332388586,
